Tweet,Sentiment,Sentiment Score,Original Label
She’s not only a bitch but she’s also a whore. She’s always touching her friends boobs too which is gross,Negative,-0.7108,Hate
#QAnon #FISA #GreatAwakening #StopTheInvasion #ControlledMSM #FakeNews #MSMGlobalists,Neutral,0.0,Hate
Some of y'all should stop posting stories before people realize how annoying and unfunny you really are... Fuck around and lose followers,Negative,-0.8854,Non-hate
I don't have to tell my homies not to take women cus they don't want us we just move on to the next bitch 💯,Negative,-0.6152,Hate
@user @user @user Yup. You *did say this @user And now you have lied to get yourself out of a hole.,Negative,-0.3818,Non-hate
@user You a whore,Negative,-0.6486,Hate
"Hartley - Brewer, Vine, Oakeshott, Moir, women of the right who seem to think #TorySleaze36 is an hysterical witch hunt, say it to victims.",Negative,-0.5994,Non-hate
Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck,Negative,-0.891,Hate
When she thinks she won the argument but you tell her 'hold TF up' then flip the whole thing on her ass,Negative,-0.631,Non-hate
@user As long as it takes to #BuildThatWall,Neutral,0.0,Hate
#NotAllMen is legitimatly telling you men don't rape because of some urge... You need to watch zootopia and pay at…,Positive,0.5168,Hate
"If you ever tell me you’re curious about sucking cock you better believe that this is your future, slut 😂…",Negative,-0.2732,Hate
@user s bio on here says #BuildThatWall,Neutral,0.0,Hate
@user @user @user She clearly thinks women are stupid! Bitch needs to take a seat.,Negative,-0.6996,Hate
"WATCH WHAT HAPPENS NEXT! Muslim migrant challenges welfare worker, and t... via @user EXACTLY WHAT WE MUST DO !!!",Positive,0.3544,Hate
if you got an attitude...I'm gonna just choke you & devour your pussy,Negative,-0.5423,Hate
Right! As they rape and butcher women and children !!!!!!,Negative,-0.7825,Non-hate
Rep. Biggs pitches plan to fund border wall by penalizing countries of illegal immigrants,Negative,-0.5574,Hate
I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -,Neutral,-0.0433,Non-hate
@user YOU MEXI SHITMOUTH UGLY A** BI**H GO FUCK A DEAD DOG YOU TRANNY WHORE CUNT REDSKIN PEICE OF SHIT LEAVE AMER TO AMER WHORE,Negative,-0.9887,Hate
"Have you heard? Attorney Mike Day has received the 2017 Harris County Bench Bar Pro Bono Award for his excellent pro bono work. Last year, Mike volunteered over 120 hours of legal assistance to immigrant families. Way to go, Mike!",Positive,0.8398,Non-hate
"Weekly Sunday tweet: Goodmorning to everyone except dick riding @user and his Bitch ass president, staff and whoever else fucks with em",Negative,-0.9287,Non-hate
Hoe just called me a Chauffeur bitch I'm a shuttle driver,Negative,-0.5859,Hate
my bitch cunt supervisor can never keep my name outta her mouth,Negative,-0.7906,Hate
NEW: Economic Contributions of Immigrants in the United States from Countries Targeted in Travel Ban. SCOTUS hears arguments this Wednesday    @user @user @user @user @user @user @user @user,Negative,-0.5423,Non-hate
"Cruel treatment. Appalling conditions. Human rights violations.   Immigrants suffer each of these daily at the #AtlantaDetentionCenter. Join us &amp; @user at 12p in front of the ACDC as we release ""Inside Atlanta's Immigrant Cages,"" a report on ACDC. #ShutDownACDC #AbolishICE",Negative,-0.9001,Non-hate
@user How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen,Negative,-0.9761,Non-hate
don't watch me you better just watch yo nigga ho,Positive,0.4404,Non-hate
Couple's fury as jury pays illegal immigrant's fine after jewelry theft conviction,Negative,-0.7579,Hate
When your wingman gets bunned up and leaves you to fend for yourself,Neutral,0.0,Non-hate
@user Your lady probably is a bitch though. Most women are bitches and whores. A woman who wants you to f…,Negative,-0.918,Hate
“They told her they had this hysterical—because I was—hysterical girl on the end of the line that needed to see...,Neutral,0.0,Non-hate
"@user @user @user Are you aware of the NGO and people smuggling initiative in Europe that are illegally importing massive numbers of economic migrants into Europe? In Italy, Sicily has basically turned into a warzone between the Ita",Negative,-0.4767,Hate
"To become US citizens, all #LegalImmigrants have 2 undergo a health/medical exam, which probably 25% of our Congress &amp;Ms.Ginsburg would find difficult to pass... Just bc they have taxpayer paid Cadillac healthcare doesn’t mean they R fit 4 job!#TermLimits",Neutral,0.0,Non-hate
#migrants perhaps all countries that gave massive food aid to countries that could not feed their own people due to too many people as is (eg: the country is a desert) years ago should readily welcome the aftermath in the form of endless migration of refugees to their homes?,Positive,0.4588,Non-hate
@user This has nothing to do with politics it goes with women who keep saying there's a rape culture when there's actually rape accusation culture,Negative,-0.9081,Hate
@user What is your racist skank of a wife up to now ?,Negative,-0.6124,Hate
President Trump humiliates Angela Merkel over her destructive immigration policy - Free Speech Time - @user,Negative,-0.4019,Non-hate
Her- I have a man Me-,Neutral,0.0,Non-hate
"Can anyone answer this question?Why is it OK in this country to make light-hearted, or even offensive comments about Christianity, but similar comments about Islam are considered Islamophobic by the mainstream media?#Burqa #Brexit #bitcoin #immigration #r4today #SaudiArabia",Negative,-0.1011,Hate
When your friend owes you money but they keep checking into fancy places on Facebook...,Positive,0.2732,Non-hate
@user You are a Friggin idiot and ANTI-AMERICAN #BuildTheWall #NoAmnesty #NODACA #DrainTheDeepState #VOTEDEMOUT2018 #MAGA #WalkAway #TRUMP2020 #TheStorm #LiberalismIsAMentalDisease,Negative,-0.5563,Hate
"ABVP was floated to bypass the ban on RSS. RSS was banned for spreading hate and bigotry through violence and terrorism. Part of ABVP DNA to go around beating up people, curtailing discussion etc #ABVPkaGundaraj DU #SendThemHome",Negative,-0.9719,Non-hate
#Kenya to invest in vocational training for #refugees to enhance their integration in the host country through employment or entrepreneurship #WithRefugees @user #WorldRefugeeDay @user @user @user @user @user,Neutral,0.0,Non-hate
Disgusting !!!#2Amendment #BuildThatWall #DeportThemAll #CivilWar #DeclassifyItAll,Negative,-0.6458,Hate
What kind of goons and buffoons stop a magazine launch! #ABVPkaGundaraj #GoonsWithGuns #SendThemHome,Negative,-0.3595,Non-hate
Invaders Are Not Immigrants   Another reality check for Americans !,Neutral,0.0,Non-hate
@user So men and women can’t live together without sexual assault taking place?🙄 not all men are monsters!!!!,Positive,0.6416,Non-hate
#Immigration #IllegalAlien #BorderPatrol #Citizenship #MAGAThis is a good explanation!  - Dave,Positive,0.4926,Non-hate
"Sorry bitch I’ll be a WHORE any damn day over that shit, gtfoh🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️",Negative,-0.9471,Hate
A question: should Tom Watson or any other labour MP be taking funding from a reported racist/facist?,Neutral,0.0,Non-hate
"People deprived of the vital family support promised to them by the state, during the hardest time of their lives, thanks to... the state: Home Office delays + this country’s incoherent, cruel, racist, unworkable bureaucratic mess of an immigration system.",Negative,-0.6249,Non-hate
I won't be satisfied until I'm so famous that I can't go out in public... Cause at least then I'll have a good excuse not to go out,Positive,0.2187,Non-hate
@user @user @user @user @user Fuck off JAG you ignorant slut with your sad pink paper.,Negative,-0.91,Hate
I think I should start charging for this dick so I can be a real whore,Negative,-0.8472,Hate
"World Relief's offices across the U.S. provide refugees with a warm welcome when they arrive. Tomorrow, we're revealing a brand new opportunity for you to help refugees rebuild their lives &amp; to make sure they feel welcome in the U.S. Can you guess what it is? // #WRLovesRefugees",Positive,0.9287,Non-hate
"When you think you finally found the one, then you find out he cries after he cums",Negative,-0.4019,Non-hate
Germany hoping for a breakthrough in migration talks with Italy and Greece,Positive,0.4215,Non-hate
@user you lost me to hysterical laughter at 'hotdogs on legs' 😂😂😂😂,Positive,0.9081,Non-hate
Y’all this girl I don’t know tryna tell me my body count & it’s hysterical,Neutral,-0.0258,Non-hate
@user I tell you what... I could fall down the rabbit hole of collecting old medical stuff! Gorgeous!,Positive,0.6792,Non-hate
@user @user @user much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe…,Neutral,-0.0258,Hate
We Need a WALL #BuildThatWall,Neutral,0.0,Hate
This Democrat Wants You to Pay Every Illegal Immigrant for Coming to the US,Negative,-0.6124,Hate
There is soo much shit I have to say about how fucked up those creatures with vaginas are. But words can't even explain......,Negative,-0.6124,Hate
“Not all men” or “‘not all white people” both phrases that’ll fuck you up on Twitter 😂😂😂😂😂,Positive,0.875,Non-hate
Yes @user Revoke your endorsement of the TRAITOR @user He betrayed you & the American People by inserting #HR392 He's trying to undermine our great @user & is flouting US Laws.#NoHR392#EndChainMigration #YoderMustGo,Positive,0.4404,Hate
@user @user then what is #YesAllWomen?,Neutral,0.0,Non-hate
FRANCE INVADED BY RABID MUSLIM BABOONS !! Civil War Against Muslim Immigrants? via @user,Negative,-0.6688,Hate
Judge Helps Illegal Alien Escape ICe that is Aiding an Illegal against Federal #Immigration laws  Sessions Fire the JUDGE ASAP  #Trump #MAGA #RedNationRising,Negative,-0.743,Non-hate
"If you hit a woman you are a cunt. And you should have your arm broken, in 3 places.",Negative,-0.743,Non-hate
"Deport them all back, they are not needed and they are stealing tax payer $$$, time to kick them out @user @user #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!",Negative,-0.7067,Hate
"Edwin Jackson, Indianapolis Colts linebacker, was killed by an illegal alien, police say #BuildTheWall #StopTheInvasion",Negative,-0.8442,Non-hate
why do SOME men treat women like they're nothing but a pile of whore's that only want to have sex and do nothing else?,Positive,0.4678,Non-hate
Hundreds expected at latest mass protest against Serco eviction of refugees,Negative,-0.6124,Non-hate
@user Do you know anything about the hole in antarctica or is that fake🤔🤔🤔,Negative,-0.4767,Non-hate
Prevent new refugee crisis?You can stop doing the lies n propagandas bullshit.You can't even take care of your poor ppl at home.Space Force is too expensive for the ppl w 2 jobs.You can't even take care of Puerto Rico.Good night millions of homeless on the streets of US,Negative,-0.9053,Hate
RT @user im this asshole. 😎,Positive,0.4588,Non-hate
"Why is it whenever I talk to girls, they just cut off communication with me for no reason? And no explanation? O yea I know, cuz #WomenSuck",Negative,-0.7059,Hate
"first words i hear from another human today: 'shut up you skank ass whore,' world: 1 mik: 0",Negative,-0.8316,Hate
@user Laugh you bitch when a family member dies we on tweeter get the last laugh you slut,Negative,-0.1027,Hate
WAKE UP AMERICA. We cannot continue to allow illegal aliens to stay in County. They are a real and present danger to LEGAL AMERICAN CITIZENS. #BuildThatWall #EndCatchAndReleash #DefundSantuaryCities,Negative,-0.7531,Hate
Friend- you really need to chill on the drinking and sleeping around Me-,Positive,0.4939,Non-hate
Slovenia’s anti-Islamic immigration party wins most votes in parliamentary election - Free Speech Time - @user,Positive,0.8658,Non-hate
"@user air time for men =24 hours, women =0 hours. #yesallmen",Neutral,0.0,Hate
"If I wear a condom with you, just know that's me being blatantly disrespectful to you and your putrid vagina",Neutral,0.0,Hate
Why hasn't a female been to the moon? Because it hasn't needed cleaning yet!,Neutral,0.0,Hate
@user Why is it that Illegals  that have been in the U.S for years that are being deported get to claim asylum when the laws states they must claim aslyum within one year of their last arrival ?  Stop allowng Illegals to game the #immigration s,Negative,-0.296,Hate
And women have been labeled as hysterical loons for most how many centuries?,Neutral,-0.0258,Non-hate
"I grew up on a rough council estate back in the 70's, that dont make me special it makes me able to say this..LABOUR now detest the white working class and any other colour working class in favour of the immigrant vote and they should be reviled for what they have done to Britain",Positive,0.1635,Non-hate
"ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god...",Positive,0.6449,Hate
"@user American icon, reminds us what it means to be Human. If you go to church today &amp; come home &amp; support politicians who deny refugees sanctuary, seperate families &amp; lock children in cages, then you missed the message @ church. “Do u",Negative,-0.2263,Non-hate
STUPID FUCKING CUNT ASS CUNT BITCH DIDNT STOP AT HER STOP SIGN AND TOTALED MY FUCKING CAR THAT I USE TO MAKE FUCKING MONEY OH MY FUCKING GOD YOU STUPID FUCKING BITCH,Negative,-0.9767,Hate
PolitiFact Florida: Bill Nelson claims detained immigrant parents charged $8/minute to call their children. He is such a phony he makes me sick    Shared from my Google feed,Negative,-0.6597,Non-hate
Merkel: Spain and Greece prepared to take back some migrants,Positive,0.2263,Non-hate
My whole life is a bunch of awkward situations strung together by alcohol,Negative,-0.1531,Non-hate
Border Ranchers Shock MSNBC With Facts On Illegal Immigration via @user,Negative,-0.7351,Non-hate
These animals should be removed from our country immediately! #NODACA #BUILDTHEWALL!!!,Neutral,0.0,Hate
"I'm voting for Marion Barry for president... That's right, a dead crackhead is a better choice than what's being offered",Negative,-0.34,Non-hate
"A lot of people make me laugh, very few make me smile",Positive,0.7269,Non-hate
@user Get a hobby you pussy. #TrumpTrain2020,Neutral,0.0,Hate
"If we had a much sympathy for our own cities, homeless, and addicts as illegal immigrant we might have something going for us",Negative,-0.2732,Non-hate
When you're high AF trying to figure out where your life went horribly wrong,Negative,-0.7579,Non-hate
Not all men and making the convo about urself shows that you are NOT a trusting ally in this situation and ur friends now cannot trust you,Negative,-0.2168,Non-hate
Illegal driver same as an illegal immigrant.,Negative,-0.802,Hate
"So a woman shouldn't be questioned if you does a 'Bobbitt"" on him in his sleep! Women are stupid to let ANY man bea…",Negative,-0.5261,Hate
Another new day for women to fuck up #WomenSuck,Negative,-0.5423,Hate
@user @user @user RIDICULOUS CUNT ! WOMEN DO IT IN AND OUT OF MARRIAGES THE WEAK BITCHES. WHAT DO U C…,Negative,-0.9495,Hate
@user WELP. Bitch IM JUST NOW FUCKING SEEING DUMB WHORE,Negative,-0.9498,Hate
When your girl been drinkin that lemonade so you gotta disguise yourself and get the fuck outta town,Negative,-0.6969,Non-hate
"This is outrageous! But, sadly, this kind of corruption is what we've gotten used to with our current administration! 😠",Negative,-0.8942,Non-hate
@user stands up for Real Canadians while Comrade @user allows MILLIONS of illegals stream across our undefended border! #cdnpoli #cpc #lpc #NoMoreRefugees #Refugees #onpoli #abpoli #ableg #ucp #pcpo #FordNation,Neutral,0.0,Hate
I had this girl bite my dick a lil too hard last night,Negative,-0.5719,Hate
@user @user Fuck all to do wae him it..and I just can't be annoyed with hysterical mong women who talk sh…,Negative,-0.3434,Hate
@user Bitch come out you love to talk shit on the phone that's why I let your dad know she raised a FUCKING HOE,Negative,-0.4939,Hate
U.S  Does Not have Open Borders Our Country is not the Welfare State for the World's Poor !  Come Legally or Be Deported its the Migran'ts Choice to break the law  #Trump #MAGA #Immigration  via @user,Negative,-0.4574,Hate
@user Mhmmm pinning you down by your throat and taking hard strikes in and out....your pussy stretched round my cock...,Negative,-0.5423,Hate
Young bitch getter cuff ya hoe before I take ha,Negative,-0.34,Hate
some girl really tryna pick a fight bc I was 'standoffish' at a conference. bitch I'm workin,Negative,-0.7506,Hate
@user Had this play heappened in a 49ER-RAM game would you bore us on that too?,Positive,0.1901,Non-hate
@user in the jailing of the smugglers the families of migrants called the emergency services seems its a team effort to get into uk,Negative,-0.6124,Hate
HOW MANY DACA HAVE BEEN ARRESTED FOR SMUGGLING PEOPLE OVER THE BORDER?#NoDACA #nohr392 #noh4ead #NoAmnesty,Negative,-0.8256,Hate
"When it comes to rape, you can't be too careful",Negative,-0.7306,Non-hate
AP reporter on infant boy's appearance in US immigration court,Neutral,0.0,Non-hate
Men! We know that not all men are rapists. We know. You don't need to remind us every time we want to talk about rape. We fucking know.,Negative,-0.8748,Non-hate
@user Wtf is that skank bitch Kate here?! I don't want her on my tv.,Negative,-0.8448,Hate
"lil is beautiful, gays are cute, i'm very strong, and you're stupid bitch",Positive,0.5095,Hate
ICE chief readies national sanctuary city crackdown #AgainstAllEnemies,Neutral,0.0,Hate
Reason #12746 why men can be garbage human beings (but #notallmen but *slap* #stfu with that not all men crap) #ThursdayThoughts #ThursdayMusing,Positive,0.5684,Non-hate
I hate When girls don't wanna start anything cuz they don't wanna ruin your friendship I DIDNT WANNA BE FRIENDS FROM THE START #WomenSuck,Negative,-0.2082,Hate
Stfu you lie out the gate lol tf you except ! You want pussy out the gate !!,Positive,0.6093,Hate
A immigrant's long journey to asylum in the U.S.  #immigration #comingtoamerica #asylumcase #granted,Positive,0.25,Non-hate
@user Rohangyas dangerous. Pl don't get cowed down by Appeasement class.Deport all illegal migrantsWHY MUSLIM NATION NOT TAKING THEM,Negative,-0.7717,Hate
NOW on @user Check out our one-man comedic web series Mr. Shan! #mrSHAN #PrimeVideo   Mr. Shan is the story of a young Chinese immigrant in Hollywood on a journey to become the greatest actor of all time. #TVNews #Funny #TV #Comedy #Indie   Watch:,Positive,0.9117,Non-hate
@user @user Perhaps Cory Booker self-identifies as a hysterical woman.,Neutral,-0.0258,Non-hate
Ain't nobody stabbed your ass in the back hoe. We just all saw how much of an attention whore and fake bitch that you actually are.,Negative,-0.9231,Hate
"Guest columnist Josh Leib: ""As a national community with the resources and political clout to sustain substantial aid and intervention, American Jews must continue to help immigrants in need.""https://t.co/9FKKYpjtpY",Positive,0.5423,Non-hate
"Woman is undocumented immigrant, whose veteran husband voted for Trump ( why would you do that?) She ends up getting deported and has paid $20k and counting in lawyer fees...sounds about right",Neutral,0.0,Non-hate
More Leftists corruption. #CriminalDNC #CorruptDNC #DNCVoterFraud #DishonestLeft #WeAllKnewIt #BuildThatWall #DrainTheSwamp #Deport #Deport #DeportIllegals,Neutral,0.0,Hate
Love on my new ones and the @user remix been Wiked. In all fairness how can you not skank to these???!!!@dom877,Positive,0.7661,Non-hate
Chain Migration Imported 120K Foreign Nationals from Terrorist-Funding Countries Since 2005 - Breitbart @user @user #EndDACA #NoAmnesty #EndBirthrightCitizenshipForIllegalAliens #BuildtheWall #KeepAmericaSafe,Neutral,0.0,Hate
"Fists fly, and so does a megaphone, as rapefugee crisis inflames local politics in Dhimmi Toronto area",Negative,-0.6249,Non-hate
"A quicker, BETTER route to spending less money and having fewer immigrants in government custody is through investing in alternatives to detention (ATDs), which are reasonable, cost-effective, and above all HUMANE. We have them outlined here:",Positive,0.2808,Non-hate
"Race, sexual orientation, and immigrant rights are what define our  American identity?   What level of utter stupidity does it take to get someone to tweet this.",Negative,-0.4927,Non-hate
Immigrant Justice Corps is hiring for several attorneys and a social worker. (https://t.co/X3BpWzotxL),Positive,0.5267,Non-hate
Then your headmaster was a stupid fucking cunt,Negative,-0.7841,Non-hate
@user @user @user @user #BuildTheWallNow #BuildThatWall #TrumpTrain2020 @user @user @user @user @user @user @user @user @user @user @user,Neutral,0.0,Hate
ICE seeks illegal alien in Colorado fatal hit-and-run who bonded out of jail #PreventableDeath #StopTheInvasion #UncheckedProgressivism #ThereAreMoreOfThemOutThere,Negative,-0.7964,Hate
Black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read…,Negative,-0.6369,Hate
In this collaboration with @user @user looks at how immigrant communities are less likely to report crimes when law enforcement works with ICE — especially in rural areas.,Neutral,0.0,Non-hate
"@user The EU is on his end, if they arnt able to stop the immigration. A country which isnt able to protect his borders, isnt a country of souveranity. And this also will make problems in economic, include the overpopulation. Protectionism will be",Negative,-0.7256,Hate
"@user I'm not ignorant, you fail to understand my statement. Saying not all men when such things are said is…",Positive,0.5667,Non-hate
"@user Great job Mayor, you are slowly turning London into just another shithole.You should follow the example of our great President Trump, he will not let America become a shithole, he believes in enforcing laws and limiting immigration.",Positive,0.8481,Hate
You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH,Positive,0.4678,Non-hate
Troubling indeed. #welcomingthestranger #wewelcomerefugees,Negative,-0.5423,Non-hate
@user Hungary has refused point blank to allowed any of these migrant ships into any of their ports and their coastguard are rock solid. The invaders need to be sent back from whence they came -period.,Negative,-0.1531,Hate
"Dear .@POTUS @user @user  See #Article4Section4 aka the #GuaranteeClause &amp; #StopTheInvasion by #BuildTheWall  #ShutItDown and #BuildTheWallNow   You ALL swore to uphold the Constitution, SO DO IT!  #MAGA #KAG #TrumpTrain",Positive,0.4389,Non-hate
I hate when people looking at you with their bag on the train seat like yes stupid ho I want the seat,Negative,-0.3818,Non-hate
dont fucking facetune me you fat bitch whore phone,Negative,-0.8442,Hate
You're ugly. Caking on makeup can't fix ugly. It just makes it worse!,Negative,-0.6111,Hate
Alcohol doesn't give you an excuse to be a whore. #WomenSuck,Negative,-0.6124,Hate
Life Hack- There are people that use DM's to simply have convo's with friends... And here I thought it was only for nudes & to line up sex,Positive,0.4767,Non-hate
Uptick in Venezuela migrants continues to rise in Colombia,Neutral,0.0,Non-hate
Me: h- Lana Del Dey: I’m a dragon you’re a whore bitch,Negative,-0.8442,Hate
As usual the media is giving two sides: a Republican side and a Democrat side on immigration. There are other views by why bother offering those up. How about we allow supply and demand for labor  decide how many cross and let Econ 101 supply and demand decide?,Neutral,-0.0258,Non-hate
Central American governments hope to  halt illegal migration to US,Negative,-0.1779,Non-hate
"Watch: Hungary Won't pay for migrants 'new life' in Europe ""We put our people first"" - Free Speech Time - @user",Positive,0.5568,Hate
"rape and murdered children what do you expect from the religion of peace and women don't count as human, think",Negative,-0.765,Non-hate
You are right on!  He prefers illegal migrants law breakers to American citizens!  I would NEVER vote for him again!,Negative,-0.6679,Hate
"Tomorrow is World Refugee Day and our advocate campaign is picking up steam! Join us but learning more about refugees, giving or creating an awareness page at",Positive,0.8013,Non-hate
@user @user oooooohh . i am a tit man 😎😎😎😎😎😎i wanna pimp you Laezye,Positive,0.9517,Non-hate
@user Wrong. Just last week a Nigerian refugee kill a 18 years old girl and cut her into 20 pieces. Some citizien were not happy about.,Negative,-0.9169,Non-hate
"I #stress How long before there becomes here? With no assimilating, open borders and the diluting of American #values and #culture. America is becoming there! @user @user @user @user @user @user #BuildThatWall #MAGA @user #BuildTheWall #Purge",Negative,-0.3802,Hate
".@BarackObama is a progressive, an intellectual, and in many ways a humanitarian, in stark contrast our current imbecile and truly dangerous president. However, we must remember Obama's contribution to the #MassIncarceration of immigrants and the separation of immigrant families.",Neutral,-0.0258,Non-hate
@user If they weren't hear illegally than it wouldn't be a problem. Perhaps they should just leave. Nobody is stopping them.,Positive,0.1174,Hate
@user Musika you are a awful person. You or Skank want to be ugly ho I don't know what the fuck you're wearing #LHHHReunion,Negative,-0.8591,Hate
'Sable is a Whore and a Cunt!' - Sunny Destroys Sable: via @user,Negative,-0.8622,Hate
"@user He is 100% accurate. Diversity is our greatest weakness. Unity is our strength. United we stand, divided we fall. #BuildTheWall #DeportThemAll #StopTheInvasion #AmericaFirst",Positive,0.8126,Hate
“Officials were saying that mass rape couldn’t have occurred because Rohingya women were too filthy.” On Myanmar,Negative,-0.6908,Non-hate
It snowing. You ladies better start shoveling! #EqualRights #WomenSuck,Positive,0.4926,Hate
German Minister of Family Affairs blames Germany for rape attacks by migrants - Free Speech Time - @user,Negative,-0.7906,Hate
VIDEO - #BNP press officer &amp; spokesman David Furness interviewed by Comedy CentralHeavily edited light hearted debate on serious subject of #immigration into #BritainRead full article to see David reveal how the pro immigration crowd twist statisticshttps://t.co/3FdHLORMr0,Positive,0.296,Non-hate
Not all men or women cheat.. Just people with a childish mindset who think feelings ain't shit to them.,Negative,-0.3129,Non-hate
Trump tweets support for anti-immigrant hardliner Kris Kobach in Kansas,Positive,0.4019,Non-hate
"Russia announces return of more than 100,000 refugees to Syria since January",Neutral,0.0,Non-hate
If feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.,Negative,-0.3612,Hate
"No wonder so many ""refugees"" are accused of fraud--it permeates the whole program.",Negative,-0.5267,Hate
#DACA is Illegal Will End- Because their Parents Are Criminals Crossing a Border Illegally or OverStaying their Visas Doesnt mean their kids get to stay Stop Rewarding Illegal #Immigration Enforce the Laws #NoDACA #NoAmnesty #Trump #MAGA #SendThemBack,Negative,-0.8658,Hate
"Each month, we provide food vouchers to our beneficiaries. Food vouchers give refugees some independence and a feeling of control, as they can choose their own groceries. Families who receive food vouchers say that they feel more dignity, as they won't have to accept handouts.",Positive,0.626,Non-hate
Finnish immigration officials say asylum seekers need more mental health care services,Positive,0.5367,Non-hate
Not all men but yes all women ¯\_(ツ)_/¯,Positive,0.5499,Non-hate
Have you read this? Adding to my list! Natalia Sylvester’s Immigrant Song,Neutral,0.0,Non-hate
"If your girl keeps a toothbrush in her car, she's a hoe",Neutral,0.0,Hate
"It is a cruel irony that sikhs often **look** more exotic to American eyes, even though they tend to be among the most deeply assimilated of immigrant groups. of course the people they're mistaken for also don't deserve to be attacked.",Negative,-0.8591,Non-hate
"Let me show and prove it what these hoes ain’t doing, let a real bitch do it 😛",Negative,-0.5859,Hate
Sometimes you just gotta say fuck it and let a mutha fucka know you wanna have sex to their face,Negative,-0.5423,Hate
My whole life is a bunch of poor decisions followed by thoughts of 'how's this one gonna bite me in the ass',Negative,-0.765,Non-hate
"@user @user Current Canadian Immigration Minister #AhmedHussen, a native of Mogadishu, was not invited here. His parents bought him a plane ticket to Pearson Airport, where he claimed asylum. Two of his brothers were already here. Chain mi",Neutral,0.0,Non-hate
Docs reveal SHOCKING damage in hotels housing Syrian refugees | Sheila G... via @user Thanks to our great prime minister Ha ha ha he’ll how was these people and hotels allowing them to wreck the places but our homeless still sleep on the street.,Positive,0.3256,Hate
"“What is needed more than ever is a human-rights based, compassionate response to refugees’ needs, based on global responsibility sharing not responsibility shirking.”",Positive,0.7184,Non-hate
I never said we shouldn't welcome refugees or harm them. I was in Somaliland 4 days ago and Yemenis and foreigners work and walk wherever they want and no one bothers them. My point is do it because it is the decent thing to do and not for a non existing brotherhood.,Negative,-0.7421,Non-hate
Immigrant Child Dies Shortly After Release From Texas Detention Center #ShiraziImmigrationLaw #AtlantaImmigrationAttorney #deportation #immigrationlaw #immigration #atlantaattorney #detentioncenter,Negative,-0.3612,Non-hate
A 6-Year-Old Girl Was Molested in an Immigrant Detention Center—Twice | GQ  KKKrumpNazi Traitor Republicans at it again.,Negative,-0.6597,Non-hate
"Economic inequality and injustice impacts first gen non-white immigrant families heavily, and Afro-descended ones in particular",Negative,-0.5719,Non-hate
"German government is solid despite fight over migration, says Merkel",Positive,0.4184,Non-hate
"There’s this weird push for people to “take a leap” &amp; start a business, no matter what. Pls. People have bills, commitments, families to worry about. Most people don’t have a safety net to fall back on. Take the leap when you can. Don’t be rushed bc it’s the in thing.",Neutral,-0.0191,Non-hate
Syrian refugee: Austrians should take refugees in their homes and give them their money,Neutral,0.0,Non-hate
I wanna start correcting idiots on here saying stupid shit but that's a rabbit hole you never come back from and I have shit to do usually o,Negative,-0.8555,Non-hate
Go back and take a vacation to that land you fled in terror for your life from.,Negative,-0.5267,Hate
"Great job, deport them all on out of our nation, they are not as-simulating to USA either way, @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike",Positive,0.6249,Hate
AFM carried out 29 migrant rescue operations since 2014,Positive,0.5106,Non-hate
Hahahahaha fuck off Jurgen you stupid cunt.,Negative,-0.8779,Non-hate
London’s shelters are too maxed out to help Toronto house refugees,Positive,0.4019,Non-hate
Ancient women of Greece would withhold sexual pleasure from men to end wars 2017: Modern women make mixtapes for what they do for the dick,Negative,-0.4939,Hate
Very good news! These people are not refugees!,Positive,0.5827,Non-hate
Review of The Politically Incorrect Guide To Immigration,Neutral,0.0,Non-hate
@user Why is this stupid bitch still relevant?,Negative,-0.8316,Hate
When you cop that new Burberry moo moo,Neutral,0.0,Non-hate
Hoes ain't shit I'll die happy lonely..... Kuz I'll be damn if I trust another bitch who don't make her own money.......,Positive,0.6212,Hate
Only you hoe,Neutral,0.0,Non-hate
"@user @user @user @user @user This is really interesting! Thank you for sharing your expertise with refugees here in Jordan, many of whom we serve at our organization.",Positive,0.8344,Non-hate
@user @user More Voters Support #Trump on #Immigration No Open Borders Detain and Deport,Negative,-0.2551,Hate
"@user Very Sad.Religion above NATION FIRST.Adovcating for shelter to illegal migrants, but never raised his voice for Pandits inValley",Negative,-0.3182,Hate
My family’s idea of a merienda for this moment is siopao. They really hate me. Me: *calls Tim Ho Wan* Do you deliver in elyu? 😢,Negative,-0.796,Non-hate
"Frontex ships, NGO ships and criminal elements transport refugees from Africa to Europe. They all have a good buisness, because only few goverments of Europe will and are able to ban refugees from their territory. There isnt a will.",Negative,-0.6249,Hate
Bitch don’t come to me as a woman .... Cuz yo nigga came at me single 🤷🏽‍♀️😒😂,Negative,-0.2263,Hate
