Tweet,Sentiment,Sentiment Score,Original Label
"@user STFU!!! Precious, nobody GAF about anything u complaining for god sake, get a life. I sure miss any or all past presidents at leats they knew how to be real men and not complaint all day long like menopausal women #hotflashtrump",Positive,0.8739,Non-hate
Is this one of hard working immigrants just looking for a better life in the US that we hear about from the left all the time? #BuildTheWall #SendThemBack,Positive,0.3612,Hate
Handler is a skank covered in cheap makeup. I can tell you men do not like this woman or find her attractive at all.,Positive,0.1999,Non-hate
When the whole squad is coming over for dinner,Neutral,0.0,Non-hate
Next week in #Strasbourg: narratives on migration and forced #internaldisplacement in a changing #climate. â¦@Gemenneâ© â¦@IOM_MECCâ© â¦@harmelingâ©,Negative,-0.4588,Non-hate
"Finnish Men patrol the streets to protect women from refugees ""Migrants should be deported"" - Free Speech Time - @user",Positive,0.7096,Hate
Yemenis are the fastest growing refugee population in Jordan.,Positive,0.1779,Non-hate
@user Stay strong Sabine we are with you! Whatever you need just ask #AngelMoms #BuildThatWall,Positive,0.5562,Hate
Italy's Interior Minister wants to fund pro-Italian family policy with taxes for migrants,Neutral,0.0,Non-hate
@user A whole lot of 'not all men' and ''no women I know' with a side of 'women (one in particular) are crazy',Negative,-0.34,Non-hate
"I have an immigrant mentality, which is that the job can be taken away at any time, so make sure you earn it every day,”   How  Pepsi’s Indra Nooyi Learned To Be A CEO",Positive,0.3774,Non-hate
When you have good dick and cut her crazy ass off,Negative,-0.8126,Non-hate
Nelly Rape Accuser Will Reportedly Drop Her Case - The woman who accused Nelly of rape will reportedly not...,Negative,-0.9287,Non-hate
You don't know what you want? #IndecisiveBitches,Positive,0.0772,Hate
I expected to see kids in cages at a Tucson shelter for immigrant children. What I saw was worse via @user Get over it. They could have stayed in home country then come here illegally.,Negative,-0.4767,Non-hate
I vote for more checking at airports and before we allow immigrants into this country from certain areas of the...,Positive,0.4588,Hate
@user And 4. I was calling you the sexist. Obviously. It applies to YOU. Don’t not all men me when you can’t eve…,Neutral,0.0,Non-hate
"Perhaps we in the U.S. need to ""beg"" our leaders for help in stopping the invasion of refugees coming to this...",Positive,0.2732,Hate
"Liberal ministers insist irregular border crossers a challenge, 'not a crisis'https://t.co/d1ni4mcr88Left wing bureaucrats in charge of our borders and ""immigration"" (hey just walk across the border undocumented) which are as secure as a lettuce strainer.",Positive,0.2263,Non-hate
"#FromOurPartner - ""The Eternal City's most ethnically diverse neighborhood"" in this week's #LetterFromRome #ucanews #LaCroixInt #thereforthevoiceless #migrants #Vatican @user @user @user @user @user",Neutral,0.0,Non-hate
POLL: Immigration top issue for voters... DNA testing being done on separated children,Positive,0.2023,Non-hate
"In the 1960s, President Kennedy sent home Mexican #immigrants who were said to be holding down wages and taking jobs that could go to honest Americans. Did it lead to higher wages? The answer is a firm no!",Positive,0.5562,Non-hate
"“To be an immigrant in America is to constantly be playing a game of Tag. It is struggling to avoid becoming an ‘It’...having your humanity stripped away, replaced with a set of stereotypes embodying everything that white people fear.” @user",Negative,-0.4939,Non-hate
"Generally, Jordanian law forbids refugees from working. Our barbershop program teaches the men in our community haircutting skills which can help them access the informal market or barter their skills.Here, the instructor demonstrates proper techniques on one of our interns!",Positive,0.1759,Non-hate
"How can we get ""used"" to news like this? Is there any drop of compassion left outside of the humanitarian sector? When will governments and the EU be accountable for their omissions? Dark ages indeed...#migration",Positive,0.6046,Non-hate
There is now a UK Parliament Petition: Put pressure on Donald Trump to end the separation of migrant families.#HostileEnvironment,Negative,-0.296,Non-hate
#DeportIllegalAliens Sanctuary Cities Government Aid (Taxpayer $$$) for Illegals No excuses#BuildThatWall #BuildThatDamnWall,Negative,-0.296,Hate
Once a stripper always a skank an a ( Y ) a hole!!,Neutral,0.0,Hate
Human Trafficking: Border Patrol Agents Take Down 'Stash Houses' with 40+ Illegal Aliens#IllegalAliens #BuildTheWall #HumanTrafficking #MAGA#KAG #KeepAmericaGreat #DeportThemAll #WALKAWAY#NoDACA #NoAmnesty #DeportThemAll #Trump #PedoGate #RedPill,Negative,-0.5574,Hate
"Trump admin finalizing plan make more difficult 4 legal immigrants who used certain welfare programs — Obamacare, children's health insurance, food stamps -to obtain citizenship or green cards, according to NBC News. Good - they never get off welfare.https://t.co/OPLwWXmtOz",Positive,0.4535,Non-hate
@user U DAM STUPID ASS HOLE THEY DON'T KILL ANIMALS IT FOR WOMEN WITH BREAST CANCER U DAM BITCH!!!!,Negative,-0.9511,Hate
And what we should be talking with them about is how to add more #immigrants to the retail workforce at all levels.,Neutral,0.0,Non-hate
@user And ya know what? That's why they abuse and rape their women because they are such assholes that any…,Negative,-0.9287,Non-hate
"Its hard to get in Germany good workers. For these open jobs are waiting many refugees, which are more educated than the local people.",Positive,0.3612,Non-hate
@user Worse i have proof. A picture i took of you and one you took of me on the same night. Useless ungreatful kunt!,Negative,-0.7345,Hate
"@user @user He called himself ""Spartacus"" he is selfish grandstanding hysterical woman",Negative,-0.4939,Non-hate
"Immigration: The US lost track of almost 1,500 children last year. Here's why people are outraged now. -",Negative,-0.7003,Non-hate
Dr. Hanan Ashrawi: “The US has no jurisdiction to disband UNRWA or to deprive Palestinian refugees of their rights”,Negative,-0.6486,Non-hate
The Stock Market’s Achilles Heel,Neutral,0.0,Non-hate
#breakingnews #tech Got some bitcoin burning a hole in your digital wallet? And paradise on the mind? You could u…,Positive,0.6767,Non-hate
"Very true..my great-grandfather was killed for being a Polish immigrant. The railroad gave my great-grandmother $20, that's what his life was worth. She finished raising my grandmother and 6 other children by herself.",Negative,-0.5574,Non-hate
@user HILLARY U BITCH SHUT YOUR HOLE RE: THE COMFORT AS U R A CAREER CRIMINAL MY DEAR. HOW ABOUT THE MILL…,Negative,-0.4767,Hate
It’s hysterical that some1 as big as @user keeps filing PFAs. If I were the judge I’d take one look at her and say “bitch you good” 😂,Positive,0.4215,Non-hate
"@user Backstabbing cher hypocritical, NASTY WOMAN and a bitch, bashing my President, who screwed her way to the top.. . . . .",Negative,-0.9265,Hate
United Methodists fight separation of immigrant families . . . #umc #church #news,Positive,0.0516,Non-hate
@user Useless stupid cunt furious,Negative,-0.9201,Non-hate
@user Why are illegal immigrants bribed at all to go home? Pay their fares only.,Negative,-0.6124,Hate
Un ejemplo de how stupid some people look saying not all men,Negative,-0.5267,Non-hate
"What are the ""Ethnicities"" caught up in this Culture. Immigrants?? Home grown?? We can of course Guess. We are sliding into the same Anarchy &amp; Chaos as Paris. Tented cities in C/London. No Go areas. This is where ""Progressive"" politics has brought us. Law &amp; Order almost GONE.",Negative,-0.782,Non-hate
@user Immigration in a picture  basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMB,Positive,0.4215,Hate
When you get caught stealing lemonade,Negative,-0.5719,Non-hate
"@user @user idk buddy, I'm not a meme historian",Negative,-0.1027,Non-hate
Some guys get so bent out of shape when you don’t reply to them it’s hysterical.,Neutral,-0.0258,Non-hate
"I think many of you would agree with me that it is not all refugees that Americans are against.  For example, I would welcome Syrian Christians...",Positive,0.6705,Hate
"@user Well, when men get too distracted by women in sexy clothes, they’re forced to catcall, grope and rape. Maybe try that?",Negative,-0.6808,Hate
how u gonna talk about how men r trash and rape culture but u out here laughing abt a girl u hated in high school getting raped bitch fuck u,Negative,-0.9741,Hate
Good Morning to;#MAGA #NoDACA #NoDACAAmnesty #BuildTheWall #LockThemAllUp #AmericaFirst #NotABot RT FOREVER We Love you #POTUS @user,Positive,0.7964,Hate
Never trust a girl with 'makeup artist' in her bio... They're professional liars... They can even make your own eyes lie to you,Negative,-0.7271,Hate
Told the bitch I like her & her girlfriend 😈,Positive,0.1779,Hate
@user Have u seen plight of Delhi under AAP misrule. Encroachments by illegal migrants all over side lanes.Urge u to check Nizammuddin  Round about towards IHC. Illegal migrants squatting all over till HUDCO on both sides. Filth all around.Buses,Negative,-0.802,Hate
"#Sweden #Somalia #IllegalImmigration #BorderSecurityEurope is now seeing a rash of rape, of women being sexually...",Negative,-0.8126,Hate
Blame the Illegal Border Crossing Parents they put their kids in Danger sending them with Criminal Coyotes or Crossing the Border Illegally  with them #Trump #MAGA #WakeUpAmerica  #RedNationRising #Immigration,Negative,-0.9153,Hate
Calling guys immature doesn't make you any more mature. Ladies you need to find some other BS excuse for ditching us! #WomenSuck,Positive,0.5697,Hate
i miss this bitch ass whore,Negative,-0.9313,Hate
"Thank you to everyone who has participated in our World Refugee Day campaign this month, by giving, fundraising, advocating, and praying! Because of your efforts, refugees across the U.S. will have the support they need to rebuild their lives. Give here âž",Positive,0.8553,Non-hate
@user @user Are Cowards For Not Standing Behind @user Americans Want Our Wall And Immigration Reform! We want Illegal Immigrants To Go Home. Americans Are Sick Of Politicians Caring More About Other Countries Citizens Than American Citizens,Negative,-0.5255,Hate
"40 migrants refused by Malta, Italy land in Tunisia; #EU sends Morocco funds to help halt migration",Positive,0.128,Hate
"Bangladesh's plan to move 100,000 Burmese #Rohingya refugees from world's largest camp to this flood-prone uninhabited island would create world's largest island detention center @user",Negative,-0.1027,Non-hate
Growing number of refugees and asylum seekers in poverty in UK,Negative,-0.3182,Non-hate
YOU HAVE GOT TO BE 💩IN’ ME 😳 The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics,Neutral,0.0,Non-hate
Zuckerberg: Facebook won’t delete Holocaust denial posts,Neutral,0.0,Non-hate
@user @user Hysterical woman does in both cases. I don't think Booker would mind given his proclivity for deliberate histrionics.,Neutral,-0.0258,Hate
‘˜Ghettoes are never good’: Locals fear new migrant ‘˜anchor centers’ in Germany will fuel tensions,Neutral,-0.0186,Non-hate
"More on the Muslim ""refugee "" who tried to behead a policeman in WA state. What? You haven't heard because white...",Neutral,0.0,Hate
"When I read about this current US Administration's appalling record with young children of immigrants, I have a chilling recollection of the story from Syria that launched the Revolution (and no, it was not a CIA...",Negative,-0.2732,Non-hate
"@user I agree with most of it. Regarding ""occupying"", this is the story of all countries in America, not only Canada but do acknowledge this issue and our past. But never forget, Canadians are one people. Natives, Syrian refugees, English, Fre",Positive,0.4116,Non-hate
"Arrest Warrant Issued in Murder, Rape of One-Year-Old Girl in Conneaut, Ohio",Negative,-0.9153,Non-hate
#POTUS45 #Trump #Illegals 5.7 Million NON-CITIZENS#IllegalAlien MURDER#MollieTibbetts #BuildTheWall#IllegalAliens#NoDACA#DeportThemAll#DrainTheSwamp #VoterID #ICE#IllegalImmigration#AmericaFirst#MAGA #KAG#KatesWall#FundTheWall #AngelFamilies,Neutral,0.0,Hate
don’t wanna call it marijuana because of its racist and anti-immigrant backstory but also don’t wanna call it cannabis and sound like a 67 year old white man with a ponytail and a Grateful Dead lightning skull tattoo,Negative,-0.296,Non-hate
I knew bobby shmruda respected women when he said 'if you aint a hoe get up out my traphouse!' Legendary,Positive,0.5255,Hate
@user Every time there’s a new girl going thru my Facebook photos I have to explain that I’m not some kinda pimp 😂,Positive,0.4404,Non-hate
#WomenAgainstFeminism #SomebodyToTris #MensHealth The #feminists are running scared. Men are fighting #feminism.,Negative,-0.6597,Hate
"If the issue is military rape, it's, 'What do you expect if men and women are sleeping in the same tents?' Then it's back to #NotAllMen. 3/8",Negative,-0.6908,Non-hate
"@user  and @user launch a project to provide income for youth, #refugees in #Kenya #WithRefugees @user @user @user @user @user @user",Neutral,0.0,Non-hate
"LMFAO , you trying hard hun . You & your skank friend can’t reach to me & my girls level bitch bye.",Positive,0.516,Hate
Dont call them hysterical women.,Neutral,0.0191,Non-hate
"If your reflexive response is to say or think 'not ALL men,' then it behooves you to think about privilege + otherism + fragility/narcissism",Positive,0.3612,Non-hate
Restrained sub skank gets pussy punishment,Negative,-0.4939,Non-hate
Thank you to @user who has created her own fundraising page for World Refugee Day and is advocating for her refugee neighbors who are working hard to rebuild their lives. You can do the same. Get started here. âž,Positive,0.4767,Non-hate
"Now the USA, the EU and Russia can close their borders for illegal migration of fake refugees. The migrants have to assimilate and to work, or have to go home.  I'm also expecting the deislamisation of Europe. It doesn't work that way!",Negative,-0.7901,Hate
Imagine injured migrant workers who have no family to take care of them and can't afford these scans. via @user,Negative,-0.1779,Non-hate
When your best friend asks you where's a good place to hide a body,Positive,0.8625,Non-hate
"People don't scare me, my inability to be scared by people sometimes does tho",Negative,-0.4537,Non-hate
Italy agrees to accept migrant arrivals,Positive,0.5267,Non-hate
"Gerstenfeld in Israel says: The EU is economic a gigant, military a tiny men and political a worm. To many refugees from islamic countries will change the society and bring antisemitism to Europe.",Neutral,0.0,Non-hate
I Want Some Cunt Ass Bitches To Be Spice Girls W Me This Year,Negative,-0.8834,Hate
Watch: Germany embraces the Sharia and allow refugees to marry child - Free Speech Time - @user,Positive,0.6369,Hate
@user @user Are you nut... Why u are comparing #Ram with shahjahan 😕😕,Negative,-0.5574,Non-hate
"Nice Austria - the new goverment make a new law to stop refugees to run into the socialsystem. But there the refugees still are, they get more money than in Germany with Hartz IV. Only the deportation of all foreign persons will really help.",Positive,0.6474,Hate
"Plastic surgeon- what can I do for you, Khloe? Khloe- just make me less ugly Plastic surgeon- say no more, fam",Negative,-0.6378,Non-hate
Government's message over free movement is deterring migrants in key sectors,Positive,0.5106,Non-hate
"Get ready to see all the hoe bunnies, slut kitties, and whore mice post themselves on this Halloween night.",Negative,-0.765,Hate
Count on it,Neutral,0.0,Non-hate
"WHACKS AGAIN. 'Bitch, no the fuck you don't you damn skank.'",Negative,-0.2244,Hate
#SOSVenezuela: migrants or refugees?,Neutral,0.0,Non-hate
Look in the face of this criminal captain. He rescued refugees against law and is now by court in Malta. Hopefully he will get a hard fine and his ship will taken away.,Positive,0.2263,Hate
They are illegal immigrants. Gotto go home. Can you now feel how Kashmiri Pandits feel being exiled in their own country due to terrorism of Kashmiri Muslims?   You dint shed a tear for them. Shut up now. #NRCAssam,Negative,-0.8481,Hate
"In my lifetime I've called some women whores, a bitch a dirty boy a hoe open up the pussy store. Pimp C",Negative,-0.8934,Hate
Cenk the Skank’s taqiyya was always paper thin. He underestimates Americans. Bought into the ugly stupid American b…,Negative,-0.8316,Non-hate
When your best friend gets out of that relationship and you finally have your hoe'ing partner back,Positive,0.8126,Non-hate
‘Make a hole in your life. You might see something through it.’ Iris Murdoch,Neutral,0.0,Non-hate
"Ugly traitor, go to jail and do not pass GO @user @user #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!",Negative,-0.6671,Hate
"Did you know, that when a woman says “men are trash,” a random man will appear out of thin fuckin’ air just to yell about, “NOT ALL MEN -“",Neutral,0.0,Non-hate
When life gives you lemons just go masturbate and take a nap,Neutral,0.0,Non-hate
Fact Check: 'Caged' Child Photo Is Not What Immigration Advocates Claim        Leftist propaganda exposed...,Negative,-0.3182,Non-hate
In each and EVERY 1 of these rape cases it was some woman trying to be more than she is and none of the women deserved awards. Give them up.,Negative,-0.4019,Hate
Credit card boy Ian Duncan Smith and other Politicians should be forced to pay their dues mind u its not tax credits cuts that's for us,Negative,-0.2551,Non-hate
Mums4refugees=stupidbitches4selfdestruction.,Neutral,0.0,Hate
I've always wanted head from a girl with a tongue ring.,Neutral,0.0,Non-hate
"What's the polite way to say, excuse me but I think I speak for everyone on the boat when I say I'd love to make a sloppy mess of your wife",Positive,0.5719,Hate
@user Moroccan kids having sex with a donkey (yes) and terrorists why should Europe take in any more refugees they spoil countries,Negative,-0.34,Hate
"can grown women stop glorifying being a hoe, y'all don't realize the influence on the young bitches",Negative,-0.4019,Hate
"The misogyny of trans activists. Weinstein is about the rape and abuse of women ,but we are told pointing this out is 'exclusionary '",Negative,-0.6652,Non-hate
"@user @user If you aren't aware that historically, women haven't been discredited for being hysterical…",Positive,0.3412,Non-hate
@user Please honor your threat to #DefundPlannedParenthood & #SanctuaryCities. @user needs to do their job. #IllegalAliens are CRIMINALS.#DeportThemAll #NoAmnesty #BuildThatWall,Positive,0.2732,Hate
@user @user This bitch is a slut,Negative,-0.8519,Hate
"Yes, #refugees deserve basic human rights by @user #WithRefugees @user @user @user @user @user",Positive,0.4019,Non-hate
Why should they go home ?? We liberal elite city educated liberals will offer our own homes to illegal immigrants and set an example to the right wing bigot trollz.,Negative,-0.6072,Non-hate
A great read...check it out this...,Positive,0.6249,Non-hate
Non-English speaking migrant workers are more vulnerable to unscrupulous bosses!,Negative,-0.358,Non-hate
"@user @user This madness must be ended. Horrible. And as hard as the border patrol is working, hard to believe! @user #WWG1WGA #SaveTheChildren Don't take my word for it, look for yourselves!",Negative,-0.8504,Hate
@user STFU YOU SKANK!! U want this to happen.,Positive,0.2225,Hate
“Fucking slut. I knew you were cheating on me.”,Negative,-0.8126,Hate
@user you sir such a humble person but @user he is a business man. Ab to confirm ho gaya screen 50-50 hi milega 😂,Positive,0.5927,Non-hate
"Local exhibit, activities shine light on refugee experience -",Neutral,0.0,Non-hate
"Romania, Czech Republic, Portugal and Poland, the highest employment rate among migrants born outside the #EU",Neutral,0.0,Non-hate
"@user @user Oh, calm down you hysterical woman.",Positive,0.296,Hate
Instagram tryin to be like snapchat is about as pointless as their 'help center' have a fucking seat IG,Positive,0.6369,Non-hate
I just saw a bird fuckin another bird and when they were done they both flew in totally opposite directions... This best sums up my sex life,Positive,0.7184,Non-hate
"Example 01: Boyfriend: 'I think my girlfriend is cheating on me.' Boyfriend's friend: 'Yeah, bitch got a penis!'",Negative,-0.5093,Hate
"@user Cyprus is not a Greek island, but a sovereign country!",Neutral,0.0,Non-hate
@user Are you calling me a Twitter Whore? Kiss indeed..,Negative,-0.3612,Hate
When you suck dick in the limo right before the red carpet...,Negative,-0.7351,Hate
Sessions is a religious fanatic who took immense glee in the separation of immigrant children ! He is racist and doesn’t derserve to be in the office of power he is holding. Trump Sessions and Nielsen need to go!!,Positive,0.2677,Non-hate
shut the fuck up quran didn't said anything like this they arw terrorist who rape woman and killed infant baby dont blame islam for this,Negative,-0.9611,Non-hate
@user @user This @user should resign from Republican party the sorry Rhino losers #MAGA #BuildTheWall #NoDACA #NoAmnesty #DeportAllOfThem,Negative,-0.5267,Hate
Get a real woman not a hoe then.,Neutral,0.0,Non-hate
You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whore…,Positive,0.508,Non-hate
📷 greeneyjon: Good big gaping cunt on that slut girl.,Negative,-0.6249,Non-hate
"90% refugees which come to Austria are jobless and not trained. They will not be able to run into a workingprocess and will only take socialwelfare. At the moment the country has 3,5 mio. Austrian workers and 1 Mio. foreign workers in down level jobs.",Neutral,0.0,Hate
"I find great peace in knowing at the end of the day, I'm the only one I truly trust",Positive,0.93,Non-hate
"Anyone who has spent any time at all in Europe, Canada or the USA in the last two descades know Australia's problem isn't migrant numbers. It's inaction on infrastructure development. Our roads and public transport are closer to India's.",Negative,-0.5719,Non-hate
@user @user @user what's the issue with that? not all men are sexist. if you think the opposit…,Neutral,0.0,Non-hate
@user just stop before you make it worse. eat your cock and pussy,Negative,-0.7096,Non-hate
@user @user Here’s how it works. You are taxed for‘¦  - Foreign aid to other countries. - Wars against other countries. - Refugee claims and migrant resettlements. - Welfare and education for migrants.  Migrants then send your tax money ba,Negative,-0.5574,Non-hate
The Plague of One-Dimensional Analysis,Neutral,0.0,Non-hate
New ~ Glorious ebony woman is having fun with a midget’s tiny cunt Daddy luvs THIS,Positive,0.6486,Non-hate
That bitch yarelis think im stupid im good bitch ur nasty as can stay fucking your cousin aint wasting my time on no hoe,Negative,-0.9125,Hate
ok babies i'll go to sleep ok bitch shut the fuck up,Negative,-0.5994,Hate
u a stupid ho,Negative,-0.5267,Non-hate
"2018 the year of the Refugee where France cracks down on immigration ðŸ˜…numbers ,2018 Refugees to get more resources and help in the Uk 2018 Sweden's crime rate goes soaring young refugees on the rampage 2018 Greece and Italy still being forced to take in more refugees",Negative,-0.5478,Hate
When you eat the wrong bitches ass,Negative,-0.8885,Hate
@user Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot,Negative,-0.6124,Non-hate
@user How about you post your story of sexual assault?! not all men have experienced unwanted sexual advanc…,Negative,-0.7177,Non-hate
"If they keep making plans with you and something keeps 'coming up' don't be mad, it just means something better came along",Positive,0.6734,Non-hate
@user you shouldn't be leaving your kitchen unattended #WomenSuck,Neutral,0.0,Hate
This bitch crazy he saying its cool to rape?,Negative,-0.8625,Hate
"Enforce National security by enforcing ALL Immigration and VISA lawsCome On, Feds: it is not that hard to do the few jobs the federal government was formed to do - so #DeportAliens they are called ""Scofflaws"" they scoff our laws!#EjectThem#RejectImmigrantApplicants@POTUS",Positive,0.4567,Hate
"Exactly - and many that can have no inkling of what being ""British"" means - 2nd generation sheltered immigrant whisked into being MPs etc. - how can they?",Negative,-0.296,Hate
@user #FamiliesBelongTogether is #Democrats and Illegal Alien Scam for Open Borders #Trump #MAGA #RedNationRising #GOP via @user,Negative,-0.8074,Non-hate
@user Ok hoe or whore you choose sweetie?,Neutral,0.0258,Hate
"@user Trump, the only thing you worship is Putin’s dick and money.",Negative,-0.2732,Non-hate
I hate when POC talk about their immigrant success stories without talking about being direct beneficiaries of the civil rights movement,Positive,0.4215,Non-hate
@user A gang of streets sellers ? This is “ BBC speak “ . What u meant to say  was third world illegal immigrants . #lbc.,Negative,-0.5574,Hate
#QAnon #AskTheQ #TryHarderMSM #SpyGate #DeclassifyFISA #StopTheInvasion,Neutral,0.0,Non-hate
@user Okey let's build Ram Mandir..? Dare you to answer..!!,Neutral,0.0,Non-hate
"Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out.",Negative,-0.8442,Non-hate
"@user @user @user The 2017 numbers are remarkably low. Previous years have been much higher. The Bush years were INSANE.But even at the *lowest* - 12,000 in a month! - this is definitely an invasion!#StopTheInvasion! #SecuretheBor",Negative,-0.4886,Hate
"#IsGermanyChristian? In 2015, liberals across the world looked at Merkel &amp; her pro-refugee policy but since Islamophobia has risen. Who is a German? What is Germany's dominant culture? Who supports the AfD and why? A piece for @user @user",Positive,0.6381,Hate
"@user No they shouldn't. #NoDACA, #NoAmnesty.Dreamers could be allowed to apply for legal migration once deported without being penalized for their deportation. Fine. But no amnesty for anyone who's an illegal. The days ignoring illegal immigration are",Negative,-0.9524,Hate
@user @user Who knows there are a lot if Irish Illegal Aliens too !  I dont think of Illegal Immigration as a race but a status,Negative,-0.1606,Non-hate
@user @user @user @user Hysterical screaming is what woman should try not to do - -cl…,Negative,-0.4019,Hate
"@user da fuck, you said if someone calls you hot 1 more time , you are gonna suck their dick, so do it you pussy, don't back off now",Negative,-0.8658,Hate
"This is an invasion.  They are not ""refugees"".  This is an attack on the US, buy the #Democrats!",Negative,-0.5255,Hate
And you won't get me in a hole to rot with your hemlock on the rocks.,Neutral,0.0,Non-hate
"RT @user Sometimes I want a girlfriend, but then I quickly remember how i hate women",Negative,-0.7096,Hate
"Good Job @user No Illegal Alien Can Think They are Welcome in the U.S Burdening U.S Taxpayers Find them, Arrest Them and #SendThemBack #Trump #MAGA #RedNationRising",Positive,0.6154,Hate
Cfr #MeToo to the people braggin'with that 'not all men' bs: just because it doesn't concern you doesn't mean it doesn't exist -,Neutral,0.0,Non-hate
Conte being a little bitch as per. Get sacked already you average cunt 🖕🏻,Negative,-0.7722,Non-hate
TEPCO = Subsidiary of General Electric Co. - Japan Declares Crisis As Fukushima Reactor Begins Falling Into  Ocean  A... via @user,Negative,-0.6908,Non-hate
"@user i mean, i know that 😂😂😂 i spent 8 weeks learning about them but my anxiety is like NOPE BITCH BE SCARED HOE",Positive,0.9422,Non-hate
"@user Distressed woman says POTUS said something, liberals jump to hysterical conclusions! Take a comment out…",Negative,-0.4926,Non-hate
This was an act of war-not a homicide.,Neutral,0.0,Non-hate
@user @user @user @user @user @user Illegal Immigration is a Civil Crime !  They enter U.S Illegally  BECAUSE 1) they tried legally the U.S rejected them 2) They are criminals that would be rejected 3) Just too Damn Lazy to,Negative,-0.9701,Hate
Immigration Demo Crosses Brooklyn Bridge,Neutral,0.0,Non-hate
"We don't know about you , k.inne bare fan ho ap bh cricket k. @user @user @user @user",Positive,0.3182,Non-hate
@user USA is a divided society - and so its no future there. USA must close all foreign missions and should look into interior view - of course without all refugees. All goods can produced in USA self and must not imported. And a currencyreform fo,Negative,-0.3566,Hate
The Pope is exposed for his direct involvement in Italy’s migrant crisis ‘“ Leo Zagami,Negative,-0.6597,Non-hate
Watch: Hundreds of Dutchmen took to the streets to drive illegal immigrants out of their town - Free Speech Time - @user,Negative,-0.0772,Hate
Oh we're using government names now?! ✋🏼😭,Positive,0.1007,Non-hate
@user @user It doesnt boo you look gorgeous!! I dont know why women still be out here with their gross bitch ass opinions on other women like stfu with the negativity and insults!! We cannot he stopped x,Negative,-0.8886,Non-hate
Can’t even date or talk to a girl who is an attention whore on social media. What makes you think ima date or talk to a hoe in real life🐸🤣,Negative,-0.2732,Hate
"Ovide Mercredi to Paul Schabas, 'Char's a squaw. I attack Indigenous women all the time. No one will notice if you rape her! Rape her!'",Negative,-0.9458,Hate
No I don't just want to be friends. Why do you think I'm talking to you in the first place #StupidWomen #WomenSuck,Positive,0.1724,Hate
MUMMY... NO bitch youll call me DADDY as you choke on my big dick! Youll call me DADDY when I bend you over and strech that cunt wide & split you in two! DADDY knows best. @user @user @user @user @user @user @user @user @user @user @user,Negative,-0.6181,Hate
@user I thought the whole movie is about gaslighting/making women think they're hysterical/generally deny…,Neutral,0.0,Non-hate
@user @user Still made it farther in life than you. Stfu and get outta here if you aint supporting.,Negative,-0.3412,Non-hate
"New Mexico, U.S.: Dead Body found on compound, landlord had tried to evict #extremist #Muslims #No Assimilation #Possible #StopTheInvasion",Negative,-0.6486,Non-hate
It takes twelve Germans to work and pay taxes in order to fund the cost of just one migrant,Negative,-0.1027,Hate
When I make it ain't no White bitch letting me rape her they won't get this black man,Negative,-0.7465,Hate
"Bitch gots me fucked up, claiming to be a grown ass women but yet you try to compare &; bitch you still ain't shit... so what's good?",Negative,-0.5262,Hate
"Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss",Neutral,-0.0387,Non-hate
same party that authorised vans going around telling immigrants to go home uno,Positive,0.4019,Non-hate
"kitten, im 11 so shut the fuck up, rocky, typos, shorter than jojo siwa",Negative,-0.5809,Non-hate
@user So if you care about DV then ask government housing why has it taken over 4 years to relocate victims on very high needs instead of rehoming refugees please look after Australians first,Positive,0.5367,Hate
Me trying to hold my life together,Neutral,0.0,Non-hate
Israel suspends new deal with UN to deport African migrants to West,Neutral,0.0,Non-hate
"“Spain is becoming the Third World,” American tourist almost killed by migrants speaks up via @user",Negative,-0.6378,Hate
Your skank ass disgusts me so much,Negative,-0.765,Hate
"#SheUsedMe Dear world, not all men r oppressors. Not all women r oppressed. We have to become gender neutral & be equal. @user",Negative,-0.128,Non-hate
Canada is an immigrant country Don't change it to refugee country please,Positive,0.3182,Hate
@user the worst! thanks so much for your support. #MaleDominance,Positive,0.2003,Non-hate
#YesAllMen because every 14 seconds a man's butt is looked at without permission.,Neutral,0.0,Hate
@user And you enabled your Jack ass hubby to rape women like JUANITA you are pathetic old and WILL NEVER BE PRESIDENT LOVE THE BASKET OF DEPLORABLES,Negative,-0.9361,Hate
@user @user @user ty for the charizard pimp i mean really thank you sadly i was too late for the marshadow haha i mean really man ty :),Positive,0.8878,Non-hate
@user talks with @user Victoria Crouse about her new report on immigrant entrepreneurs.,Neutral,0.0,Non-hate
I digest relationships before we ever breakup... Smooth transition,Neutral,0.0,Non-hate
If you have this in your bio u a skank,Neutral,0.0,Non-hate
"Boy, 16, fights for his life after being stabbed on London street",Negative,-0.6808,Non-hate
"@user @user @user If you ever say women get 'hysterical' over this issue again, I'm gonna drive down there & spit right in your face. Our lives, our health, our ability to make so many life choices and/or being able to afford any of them aare on the line here. Help us or STFU.",Positive,0.5994,Non-hate
Co worker- happy hump day! Me-,Positive,0.6114,Non-hate
AG Sessions Defends Enforcing Immigration Laws,Neutral,0.0,Non-hate
