Tweet,Sentiment,Sentiment Score,Original Label
When you're sexting a bitch and you think you dropped the fire but she blocks you and you never hear from her again,Negative,-0.6652,Hate
"For the case the migrants in Germany don't behave and it goes wrong, we will have some millions of camouflaged cops and soldiers. So don't play with us!Our cops first. If they give up, then our soldiers will take care of the situation!",Negative,-0.4211,Hate
I heard today from my uncle that if a woman is on her period and she goes into a pool the pool is no better than a toilet. DISGUSTING!!#,Negative,-0.7977,Non-hate
"My nosepin slipped off halfway and I had too many questions but I just moderated the panel: “Tearing Down The Walls” on immigrant artists and immigrant policies with community organizers in the art space, lawyers, and artists themselves.  #immigrantart  #immigrantsnyc",Neutral,0.0,Non-hate
"OMG. If i was an immigrant or person of color, Id HATE to live in Kansas if  immigrant zealot Kris Kobach is elected givernor. He can only deprive Kansans of the right to vote. via @user",Negative,-0.8868,Non-hate
Silent about harassment? NOPE. Silent about sexual assault? NOPE. Silent about rape? FUCK NO. You can't shut me up on a GOOD day.,Negative,-0.691,Non-hate
"It's easy to feel like you can't make a difference when the injustice of the world seems so overwhelming. But if we all do our part, we will see things change. Do your part for refugees this week  and help them rebuild their lives. âž",Positive,0.5994,Non-hate
"We can only boycott All Sanctuary States, it's our only way to sway the politics. We have allowed illegal immigration to repopulate CA and other states to the point that latinos havr overwelmed the fabric of those states.",Negative,-0.7096,Hate
Headed to Atlanta to fuck me a panda... Panda panda panda 🙃,Negative,-0.5423,Non-hate
@user Yeah bitch that's where you deserve my CUM,Negative,-0.3818,Hate
Under Obama Illegal Aliens Claim Credible Fear at the Border once released into the US they never applied for Asylum - Deport ASAP  stop the #AsylumScam #Trump #MAGA #SendThemBack #Immigration #RedNationRising,Negative,-0.8402,Hate
Danish minister of immigration runs over immigrant blocking her car during a protest against the bad treatment of refugees in Denmark - Free Speech Time - @user,Negative,-0.5859,Hate
@user @user A Santuary City while they support the illegal immigrants &amp; their citizens do without,Negative,-0.2263,Non-hate
@user Fucking bitch sarah fucking lying cunt,Negative,-0.9055,Hate
'I don't usually do this',Neutral,0.0,Non-hate
"Ho, ho, ho It's magic, you know Never believe it's not so It's magic, you know Never believe, it's not so",Neutral,0.0,Non-hate
Retweet if you've ever been fucked over by a woman.... Who am I kidding? Of course you have! #WomenSuck,Negative,-0.6476,Hate
@user Women everywhere really! Thanks for the support Michael #maledominance,Positive,0.7339,Non-hate
@user Why u r silent when a Maulvi in WB spewing venom against Majority&amp;openly threatening against deportation of illegal migrants,Negative,-0.7906,Non-hate
@user Just throw them back into Mexico.No more taxpayer-supported dependents.Jobs for citizens not invading criminals and their children.#NoAmnesty#NoDACADeport ALL illegals.Arrest ALL sanctuary officials.Fire ALL pro-amnesty politicians.#BuildTheWall,Positive,0.4585,Hate
@user @user @user Bitch idgaf I’m not in school dumb lil whore I use what the fuck I wanna use,Negative,-0.872,Non-hate
CNN 8:53am NON-PROFIT ORGANIZATIONS LEAD CHARGE TO REUNITE FAMILIES. . Catholic Charities reunites immigrant children with deported...,Positive,0.4939,Non-hate
"RT: The woman who #accused nelly of #rape has dropped her case. October 14, 2017 at 08:31…",Negative,-0.7845,Non-hate
"All sports coverage, like all MSM, is for propaganda purposes ONLYWhat is been promoted right now on a live World Cup pre show?:  A story that Luka ModriÄ‡, the Croatian soccer star, is a refugee.What that really means: White Genocide Definedhttps://t.co/kqEv7xdS26",Positive,0.5106,Non-hate
Dear white girls: Regardless of how much black dick you’ve had in your mouth you don’t get a pass to freely say “nigga.” Ever. Lol.,Positive,0.6124,Hate
"Tell me more about your previous boyfriends, I really wanna hear about them #WomenSuck",Neutral,0.0,Hate
Oooooops!! ðŸ™„Did I retweet that?!There is a BIG difference between #Immigration &amp; #Invasion...,Neutral,0.0,Non-hate
Trump declares 'NO MORE' DACA deal after report of caravan with Central Americans heading to UShttps://t.co/M6ObeAoSfN#BuildTheWall #SecureTheBorder #StopTheInvasion,Neutral,0.0,Non-hate
"Pretty sure you’d be suspended for trading ‘white’ with ANYTHING else.. even animals.  It’s open season on whites, males and especially ‘white males’.  You must be careful if the male has any color, is an immigrant, is gay, or ‘used to be’ a girl.  #MAGA #MAGA2018 #RaceRelations",Positive,0.4588,Non-hate
"It is not just the proper ""vetting"" of refugees we need to watch.",Neutral,0.0,Non-hate
"Mexico doesn’t send their best. A lot of them are rapists, scumbags and pedophiles.  #StopTheInvasion #DeportThemAll  #NoAmnesty  #BuildTheWall",Neutral,-0.0258,Hate
Germany greenlights controversial migrant transfer centers,Negative,-0.2023,Non-hate
Ridiculous!   Lots of USA citizens don’t even earn that much money while working to try to support themselves.  Refugees need to go Home!!!,Positive,0.3331,Hate
"I posted 106 photos on Facebook in the album ""Mayor Bonnie Crombie announce refugee support by local""",Positive,0.4019,Non-hate
When he calls you 'princess',Neutral,0.0,Non-hate
"Illegal Alien Kidnapped, Raped 14-Year-Old Girl In North Carolina @user @user @user There is no excuse for this!#NoAmnesty #NoDACA #DeportThemAll #HonorYourOath#KeepAmericansSafe#BuildTheWall",Negative,-0.8662,Hate
"@user @user So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!",Negative,-0.9431,Non-hate
"@user This is not a concern which is based on any statistical evidence or fact. If we want to discourage men from raping women, maybe actually seriously prosecute them. Because even if you could stop men from pretending to be women to rape women -- that's not how most rape happens!",Negative,-0.9265,Hate
@user LMAOOOO BITCH IM THE NOLA BRUCE-CAITLYNN JENNER BITCH I PICCS WHEN I WANT HOE ..luv ya hope ya had fun,Negative,-0.4278,Non-hate
IF WOMEN BLEED SO MUCH ONCE A MONTH HOW DO THEY STAY ALIVE? BECAUSE THEY'RE #DEMONS #WOMENAREDEMONS #BITCHBLOOD!!,Positive,0.4912,Hate
"Candidates, pay attention: We're building the most powerful force to ever hit midterm elections.  If you're not actively working to dismantle the president's anti-immigrant machine, you're complicit. And we'll make sure your voters remember.",Positive,0.4644,Non-hate
@user @ are fighting back with You ! Now lets #BuildthatWall #DeportThemAll and Ask a #Democrat Why they Support Illegals and Wont Mention Americans killed by Illegals every chance we get !,Positive,0.7487,Hate
Come on everyone spread the word! Let's get WomenSuckk big! #retweetthisone,Neutral,0.0,Hate
Women want to be equal so now they don't shave their legs??? Gross*,Negative,-0.5171,Hate
#Withrefugees @user @user,Neutral,0.0,Non-hate
Cologne is the reason for no more Immigration then stopping them at the channel tunnel where they riot and are violent proves the point,Negative,-0.8901,Non-hate
@user Frontex the world’s biggest accountants. They love counting migrants. Too bad they don’t like securing the border. @user,Positive,0.6705,Non-hate
"@user @user it doesn't matter if a woman is lead, we're often disregarded as hysterical by pointing out basic ass Bradley shit, so",Negative,-0.8712,Non-hate
"#JaredKushner mulled disrupting the U.N. agency that provides relief to Palestinian refugees, a report says...",Positive,0.4767,Non-hate
"Neter Sesen Book 2 Verses 61 -62: Tehuti: 'Do not all men have a mind?' Sesen: ' Be cautious what you say, for I...",Negative,-0.1027,Non-hate
"Syrian refugee, fisherman’s friend: How a retiring couple found a new heir to their Lake Ontario business",Positive,0.4939,Non-hate
@user @user @user Welp I think you said the correct thing. Though now he's protected his tweets. What a fuckin cunt.,Negative,-0.1513,Non-hate
A common occurrence at our borders is #HumanTrafficking and #SexTraffickimg. Did you know that there are many cases where #DACA recipients arrested for Human trafficking ?#TraffickStop #BulldTheWall #EndDACA#EndChainMigrationHere are just THREE cases,Negative,-0.4767,Hate
So the children are still missing that the administration has took from immigrant families and there is a reported case of sexual molestation from and employee who was working at the detention centers where basically the federal government keeps the kidnapped kids smh 🤦🏽‍♀️,Negative,-0.836,Non-hate
The Utter Hypocrisy And Stupidity Of The Illegal Immigrant Parent-Child Separation Debate    It is what leftists do.Slow down Trump by any means...,Negative,-0.7759,Hate
"It would seem the UK has been separating children from their immigrant parents also. How does May and the govt get away with it? Theresa May called Trump's policy ""deeply disturbing"" probably with her fingers crossed. #marktownsend #theobserver #bailforimmigrationdetainees",Negative,-0.5563,Non-hate
@user Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char…,Negative,-0.9169,Non-hate
When you come in from feeding the animals and your boyfriend has cut a massive hole out of the wall. 'I'm just seeing how it would look' 🤔,Negative,-0.2732,Non-hate
@user @user @user And if you think some whore blowing a guy to get a part in a movie is rape?…,Negative,-0.6486,Hate
When the bartender cuts you off,Negative,-0.296,Non-hate
Thinking about tonight's playdate protest-planning call? (https://t.co/MCmbKw3C8R) Read Stacy's story about her family's experience with being incarcerated and separated based on racism and anti-immigrant politics: We Will Defend Immigrant Families,Negative,-0.6249,Non-hate
Men really don’t care being called a hoe or whore . Shit don’t bother us,Negative,-0.7796,Hate
where are my fellow hysterical women who would have either been a) an oracle in ancient greece or b) burned at the stake in medieval times..make some noise ladies,Neutral,-0.0258,Hate
@user Battle? More like another temper tantrum #DeportThemAll #NoDACA #BuildTheWall #IllegalAliens #IDontCare #MAGA #Trump2020,Negative,-0.6879,Hate
@user Its ok to be white,Positive,0.296,Non-hate
U sluts get them 100 likes on instagram and think y’all the coldest bitch in Detroit 🤧,Negative,-0.6908,Hate
"Teens are using Instagram ""flop"" accounts to share their opinions on big issues like gun control, abortion, immigration, Trump, LGBTQ laws, YouTubers, and more, reports @user",Neutral,-0.0258,Non-hate
"someone: not all men - me: yes, you are right. lee everret would not do this",Positive,0.4019,Non-hate
@user he is a Kunt and those like yourself who kept quiet while he murdered white farmer`s and stole Their land. You are a joke like,Positive,0.2023,Non-hate
"One can only hope #borrell, that idiot in #spain, comes to his senses soon.We don’t want an #african basket of deplorables in #Europe. We don’t need them, we don’t want them, we can’t afford sustaining all the riff-raff Africa sends us.#migrants #Islam",Positive,0.0516,Hate
Dream Molly is her own person and is ALWAYS a bitch &/ a slut 🤷🏻‍♀️,Negative,-0.765,Hate
Croatian police deny using violence against migrants,Negative,-0.7579,Non-hate
I would pay anything to know what goes on in girls' minds #WomenSuck,Negative,-0.1027,Hate
"“The American administration’s decision to withhold $300 million had a deep impact on UNRWA’s ability to cater to #Palestine #refugees ' needs""",Positive,0.3182,Non-hate
@user Pass the plan why ae we allowing Immigrants to become Public Charges which is against he law they should be deported  #Trump #MAGA #RedNationRising,Negative,-0.2732,Hate
@user This cunt? Probably blames women for getting raped,Negative,-0.8885,Hate
@user Please insist on wall funding now! Please do not let the speaker of the house and senate leader talk you into waiting to after the election for the funding. after the election you will be dealing with a lame duck congress.#BuildTheWall #B,Positive,0.2714,Hate
I'm an immigrant — and Trump is right on immigration via @user,Neutral,0.0,Non-hate
"Learn about resisting &amp; responding to raids by immigration enforcement at the workshop we’re hosting with @user at @user on Tuesday 17 July. It’ll be facilitated with clear communication and accessible language in mind, not jargon. ðŸ—£",Positive,0.3818,Non-hate
Michelle Malkin provides proof that European governments and press are actively covering up epidemic rape by Muslim immigrants. They literally refuse to allow the press to mention that the rapes are being conducted by...,Negative,-0.8481,Hate
"We're looking for more interns for the fall! Join our fun (but still professional) team in resettlement, immigration legal services, education, and more. Apply today! All details can be found",Positive,0.6229,Non-hate
"Deportations in the desert: governments, like smugglers, abandoning migrants to die.",Negative,-0.7506,Hate
@user well what is your sc,Positive,0.2732,Non-hate
"""His Eminence the Imam Sheikh Dr. Farrokh Sekaleshfar"" - Australian Immigration has sent Hate Preacher. ""We won't...",Negative,-0.5719,Non-hate
Stop tweeting about love. Youre like 16 stfu. You've probably never even seen a penis before #WomenSuck,Positive,0.6705,Hate
Italy and Malta row over migrants saved from Med,Positive,0.4215,Non-hate
Oh wait!!! Vacaciones en la guerra. 😂😂😂😂😂 The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics,Positive,0.9369,Non-hate
President Obama And #Democrats Illegal Immigration is NOT a Victimless Crime it Cost Taxpayers and lower wages! #WalkAwayFromDemocrats #SaturdayMorning #Trump #MAGA #SendThemBack,Negative,-0.5699,Hate
Italian Priest Says Anti-Immigration Matteo Salvini Is ‘˜the Antichrist’ via @user,Neutral,0.0,Non-hate
He raped an 11 year-old girl and he was here illegally. Where is the outrage?  #arpx,Negative,-0.836,Non-hate
For an anon calling me a “whore” you should look at yourself first. If you want to call me a “whore” take...,Positive,0.0772,Hate
@user You broke it. A hole.,Negative,-0.4215,Non-hate
@user @user Should our country be run by a couple hysterical women.,Neutral,-0.0258,Hate
"American Chiropractic Association Members Advocate for Veterans Health, Student Debt Relief",Positive,0.1531,Non-hate
"#MondayMotivation: @user alumna Elizabeth Vilchis is not only the first in her family to attend college, but she also started latinoTech to strengthen Latino leadership in the #tech world.",Positive,0.4497,Non-hate
Glasgow 'blindsided' as destitute refugees face mass evictions,Neutral,0.0,Non-hate
@user This is a corollary of women being “hysterical” “sensitive” “bitches” when they disagree with men.,Negative,-0.3818,Hate
"@user @user 1) #EndHealthcareCartel, 2) #EndDACA, 3) Abolish #IranDeal, 4) #EndNAFTA, 5) #BuildTheWall, 6) #FairTax, 7) #DrainTheSwamp, 8) #FairTrade, 9) #BanIslam, 10) #LockHerUp, 11) #EndSanctuaryCities, & 12) #EndCorporateWelfare. #USA",Positive,0.4404,Hate
Some dumb bitch really sat on a “black woman are bomb” page and said that black women are copying Kylie’s braids,Negative,-0.7964,Hate
I would fuck her brains out!,Negative,-0.5848,Non-hate
"Heres the epitome of the far left in one post, can we deport them all? #BuildTheWall #DeportThemAll #NoDACA #LiberalismIsAMentalDisorder #RT4Trump #TrumpPence2020",Neutral,0.0,Hate
I put the AGE in savage cause I'm old AF,Negative,-0.4588,Non-hate
@user The man asked you a question. Make sure you answer it you weak bubble headed socialist union whore.,Negative,-0.7096,Non-hate
I want this stupid bitch out of my head I've never even liked her lmao I just basically want to rape her,Negative,-0.8842,Hate
@user He’s gonna win in 2020 too you stupid nasty skank !,Negative,-0.5411,Hate
"@user @user @user @user They are ILLEGALS, which means they are criminals. Nothing wrong with putting their butts in prison or better yet #DeportThemAll and #BuildThatWall",Negative,-0.3707,Hate
Homelandsecurity destroy over 4000 waterbottles in the southdesert of USA. They want to stop refugees which like to settle in USA.,Negative,-0.4404,Hate
#EU deal to deploy border guards in Macedonia to curb migrants,Neutral,0.0,Non-hate
this woman in front of me really needs about 900 xanax shes just told her kid to stop being a cunt lmao,Negative,-0.128,Hate
Take her out for ribs on a first date so you can tell how good of a dick she sucks,Negative,-0.4404,Hate
CCTV: shocking servo attack on pregnant woman via @user Christopher Josevski you're a fucking vile cunt 😠,Negative,-0.9534,Non-hate
"Here's a prime example of bringing in the wrong kind of refugees. These vile creatures are only in it for what they can get, they don't want to contribute anything to the new country. This type of ""refugee"" needs to stay in the refugee camps or go home. Beware #Canada.",Negative,-0.8137,Hate
It's never personal with me cause I wouldn't ever care that much,Negative,-0.3875,Non-hate
Getting coffee with bae,Neutral,0.0,Non-hate
Let us keep the spirit of World Refugee Day alive #WithRefugees @user @user @user @user @user @user,Positive,0.5106,Non-hate
"#Trump: Angela Merkel 'Was A Superstar,' She's 'Been Very Badly Hurt' By Immigration",Negative,-0.7947,Non-hate
bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.,Negative,-0.705,Non-hate
"Boy you look like you rape girls at frat parties, malicious ass racist cunt",Negative,-0.9042,Hate
"""When the girls apply it to their faces, they help maintain a piece of their culture inside the #refugee camps."" #rohingya #myanmar",Positive,0.4019,Non-hate
"“How safe Afghanistan is!” said Afghanistan’s minister of refugees and repatriation, with obvious sarcasm. “Ask those Norwegian diplomats if Kabul is so safe, is there anywhere outside your embassy where you can go to safely?”",Positive,0.7213,Non-hate
"@user Their answer:  things are only getting back to how they were before you started noticing how damaging this immigration is.So its not really just 'normal'.  Okay??  NO, its not okay.  They have to go back.  In 2018: it's time to let diversityâ",Negative,-0.4875,Hate
Niggas Might Want You But You A Regular Bitch To Me,Negative,-0.775,Hate
"Where are the actual victims of Isis, the real refugees from the Middle East?",Negative,-0.3182,Hate
@user hey bitch stop selling yourself to @user run cunt run,Negative,-0.8481,Hate
You couldn’t possibly value a girl if you still refer to women as “bitch” 😒,Positive,0.34,Non-hate
"Why does this not surprise me?  Such audacity!  Trump should be forced to defend these business practices to the same immigrant base he's always stoking with hatred, including @user",Negative,-0.8521,Non-hate
I change the words from 'welcome to my house' to 'welcome to my mouth' and sing it in my head when I'm eating pussy,Positive,0.7184,Non-hate
taking hold in Germany. “We can do it” has turned into begging/pleading w-others to take back migrants.GER no longer controls own destiny. Conservative wing of CDU/CSU wants #Merkel to resign. Leadership changing in EU.#Visegrad #Kurz #salvini,Negative,-0.5574,Hate
Thinking about my beautiful woman tina i love you ... And working in the hell hole,Positive,0.5423,Non-hate
"Making out women are hysterical overreacters desperate to plague good men with false accusations is *not helping*, sister.",Negative,-0.3995,Non-hate
@user i am looking for bulk seller for cpu and ssd and ram . pls contact me if you have stock .,Positive,0.0772,Non-hate
Learn how to respect yourself skank 😘😂 look at the pictures you post trashy ass bitch,Positive,0.128,Non-hate
FREE T-SHIRT! Sign up to become a fundraiser for refugees by 11:59p PDT tonight and you’ll automatically receive a free t-shirt courtesy of our friends at @user âž // (limited to those living in the U.S. 18 &amp; older),Positive,0.9067,Non-hate
Shoutout to me for being fucking AWESOME,Positive,0.7291,Non-hate
They Should be deported ASAP !  Stop Allowing Illegals  to Game our #Immigration System we are not the World's baby sitters #SendThemBack  to their country they are reponsible for thier kids not the U.S Taxpayer  #Trump #MAGA #RedNationRising #LiesPeopleTellThemselves,Negative,-0.3595,Hate
Jesus Sex Trafficking is grim. A lot of these women were damaged by something happening to them and that's where the pimp took advantage,Negative,-0.6808,Non-hate
"@user @user @user Eritrea is safe. They can all go back home. The Eritreans who 'fled' the country even go back for holidays to Eritrea, so they are not refugees.#sendthemback",Positive,0.6705,Hate
You've got to see this to believe this. This is #EuropeanSuicide in #Germany... #RefugeesNotWelcome #MigrationIsJihad,Neutral,0.0,Hate
"that is very true, any good Psychologist will tell you the same thing. Rape is rape by a more powerful assailant.",Negative,-0.2617,Non-hate
"""We are above the law"" - migrants throw garbage at Rome's ancient sites - Free Speech Time - @user",Positive,0.5106,Hate
There needs to be a honest discussion and action on Housing issues among councils when it comes to housing migrants and failed asylum seekers !1  why is no one actually being totally honest Glasgow has waiting lists that they can not fulfil yes Migrants demand to stay in the Uk,Negative,-0.1672,Non-hate
Merkel and Salvini’s migration crisis: Much ado about nothing?,Negative,-0.6249,Non-hate
"@user Brazil is a sh*thole. This is the same place where they beheaded a referee during a soccer game, then proceeded to cut his body to pieces. IN THE STADIUM. This is a normal occurrence in Brazil, yet the Left says if we don't have open borde",Negative,-0.2732,Hate
@user @user @user USA media probably still thinks this is about women and children “refugees” as opposed to the reality of aggressive male migrants from violent regions.,Negative,-0.6705,Non-hate
"@user There are men who make women cry and then complain about hysterical, irrational females.",Negative,-0.7964,Non-hate
"@user Youre asking about the Most Hysterical Woman?Between you and Donald Trump, I now definitively know the definition of Projection.",Negative,-0.101,Hate
"Today I said 'all men are trash' to my coworkers and some girl said 'not ALL men' yes boo, even ya sketchy bf u met…",Negative,-0.3089,Non-hate
"Wait your turn...Guyanese immigrant explains to NY Post why he agrees with US President, Donald Trump's immigration policy.",Positive,0.2023,Non-hate
You a childish ass bitch if u don't suck dick and u a gay ass nigga if u don't eat pussy 💯🤣 Idc let's argue,Negative,-0.7959,Hate
"Ahed Tamimi, African migrants and Israeli apartheid",Neutral,0.0,Non-hate
"@user She is friend with an African? I bet she was and is still pro-rapefugee. Otherwise you aren't standing there with an African beside you. Sorry, but you wanted this. You are now afraid. I don't care for traitors like you, who did nothing whe",Positive,0.1921,Hate
"Lifesaving aid on Cabeza is a drop of water in the desert: precious but not nearly enough. We must stop the forces that force people to cross in the West Desert: #WelcomeRefugees, #SafePassage for ALL migrants, stop the economic &amp; political violence the US wages on Latin America",Negative,-0.8873,Non-hate
@user Maybe you could collectively subvert the #NotAllMen & start trolling them whenever one of these ‘think pieces’ pop up...?,Neutral,0.0,Non-hate
@user you're too sweet ya sexy bitch 😘,Positive,0.6597,Hate
All #Rohingya refugees want to return to #Myanmar but have concerns over security and want #UnitedNations to monitor their return. @user @user @user @user @user @user @user @user @user,Positive,0.5719,Non-hate
@user @user @user erasing 58 prominent women and MILLIONS of female supporters to bitch about ONE man. 👏👏👏👏👏👏👏👏👏👏👏,Positive,0.1027,Hate
"Only miserable Remaniac European migrants here would jack in good jobs &amp; go back home. Just to make a point. Quite probably the ones on benefits in fact. Not wanted anyway. All the ones I know are quite happy and don't whinge about shite so don't seem to get any ""hate"". Clue? 🤔",Positive,0.3804,Non-hate
"Prada Marfa's immigrant architecture is more relevant than ever, says @user",Neutral,0.0,Non-hate
"Massive Crowd Cheers On As Pagans Kidnap Woman And Her Son, They Make The Son Rape His Mother, Th… via @user",Negative,-0.3818,Non-hate
old person: did you buy that shirt with holes in it? me: yes it’s called fashion bitch look it up,Negative,-0.2732,Hate
I don’t think I will survive if I go home' via @user #refugees,Neutral,0.0,Non-hate
I'm just as bitter as the day it happened. FUCK YOU! #GoDie #WomenSuck,Negative,-0.8087,Hate
@user @user @user You're a cunt for judging women by what they chose to do. Hate to break that to you.,Negative,-0.7845,Non-hate
@user @user @user @user @user @user Welcome  All LEGAL Immigrants that did it the Right Way to America !  Thank You for your hard work and I hope you are truly blessed in our greaty country U.S.A  !  #Trump #MA,Positive,0.9487,Non-hate
@user Did you Forget??  Stop trying to give credibility to an illegal immigrant with an anchor baby &amp; chain migration  parents who wore an F’ing “I Really Don’t Care” trench coat to the border in 90 degree weather.  She. Is. Irrelevant.  #msnbc #vel,Negative,-0.7941,Hate
"Watch: Germans protest against Islam and immigration ""We want Germany to be Germany, not an Islamic state"" - Free Speech Time - @user",Positive,0.3818,Hate
Italy's new interior minister tells migrants 'Pack your bags!' as he orders mass deportation - Free Speech Time - @user,Positive,0.5562,Hate
@user romance isn't dead,Positive,0.793,Non-hate
"It only takes us $36 to rent a bus, load it up with refugee teens, and take them to the skate park. Their next trip could be on you. Donate now.",Neutral,0.0,Non-hate
Immigration debate flares up in #Spain as migrant arrivals shoot up,Negative,-0.34,Hate
Friend- do you have any plans this weekend? Me-,Positive,0.4939,Non-hate
“‘The Art of Computer Programming’ by Donald Knuth” by @user,Neutral,0.0,Non-hate
5 Tunisians try to rape Lampedusa woman (3) - Manages to send them packing,Negative,-0.6908,Non-hate
@user Isnt it weird that car bombings in Turkey are timed just as Turkey demands Visa access to Europe a new tidal immigration mass,Positive,0.1326,Non-hate
Video: Holidaymakers watch stunned as dozens of migrants storm Spanish beach,Negative,-0.1027,Non-hate
Interesting read about how an immigrant family tried to put their lives back together after being reunited....,Positive,0.4019,Non-hate
These funny guys of Austria arent able to stop the imigration of refugees to Austria.(welfare) Italia - Hungary are more strict to bring all refugees home or concentrate them into camps. Europe have to know that it will destroyed if to much refugees will enter their territory.,Positive,0.1501,Hate
bitch you're a grown ass women,Negative,-0.8074,Hate
"Once bullied, refugee is welcomed in community where all - with and without disabilities - live and train together.",Negative,-0.4019,Non-hate
Syrian refugees No cash donations please If you really want to donate please donate your money to a reputable...,Positive,0.4576,Non-hate
"I don't need anyone on my dick, I stay on my own dick",Negative,-0.765,Non-hate
Spain: Several immigrants from the Aquarius ship have already “disappeared”,Neutral,0.0,Non-hate
"Over 2,000 refugees who were in 16 #Yemen have now gone back to Somalia since 2017.We are making sure refugees have the information they need to make voluntary + properly informed decisions about returns, especially given the current context in Yemenhttps://t.co/yCNVp4xZ3B",Positive,0.3182,Non-hate
"Isnt it wonderful - no water more; no food more; this is Europe which is just to get a desert. And many refugees, overpopulation evrywhere; climatchange is normally natures reaction. If humans will not reduced, nature will kill them with or without humanity.",Negative,-0.908,Hate
Cultural Diversity: The American Culture is fastly becoming the minority culture. But we are the only ones required to take cultural diversity training? No one should be in America without having to learn American Culture. #BuildThatWall #ice #SCOTUS #TrumpRally,Negative,-0.4215,Hate
@user Couldn't agree more! Refreshing to see a woman who feels the same,Negative,-0.3404,Non-hate
@user Also probably not good to use 'hysterical' which has its roots in the belief that women suffer from a…,Negative,-0.7189,Non-hate
"#sendthemback if your children want a peacefull life, without rapists on every corner.#forza. #Italia ##NoMoreAfricans !!",Positive,0.6515,Hate
Read the latest report from our team supporting #Rohingya refugees in Bangladesh:,Positive,0.4404,Non-hate
"Trump was right! Police first held 'refugee boy', 18, arrested at Dover over bucket bomb ... via @user",Negative,-0.7644,Hate
@user @user Hysterical. And pathetic. She won. Flat out. Bunch of crybabies won't let a girl beat boys? BS,Neutral,-0.0258,Non-hate
"#follo @user See why #RGV South Texas is the most volatile area along entire #border with MexicoWhy we need to #BuildThatWallIllegal alien & MS13 arrests, stash houses, cartel exploits, drug seizures, Agent assaults, rescues & much more #follo #RETWEEET",Negative,-0.7579,Hate
@user How many women sucked dick to further their career??? I bet there are plenty.,Negative,-0.7808,Hate
"Note to PM Sheikh Hasina re #refugees: if you move forward w/ ""problematic, rights-abusing plan to force #Rohingya to move to risky &amp; remote island of Bhasan Char, global criticism will shift from #Myanmar to #Bangladesh faster than you can imagine"" @user",Negative,-0.765,Hate
"@user @user marxist globalist democrats bring our enemies to the usa, feed, cloth and shelter them,,then make them citizens so it is easier for the hostile immigrants to attack us....END HOSTILE IMMIGRATION BOTH LEGAL AND ILLEGAL #maga",Negative,-0.9056,Hate
White Dragon Society &amp; Russia &amp; COM-12 &amp; Gnostic Illuminati &amp; CIA NSA MI6 FBI White Hat faction Alliance bounty on George Soros who funds all CIA Al-Qaeda DHS Muslim terrorist infiltrators &amp; free-welfare-money illegal immigrant voters for Obama's democrat party &amp; MS-13 assassins,Negative,-0.765,Non-hate
"@user It’s hysterical! If I were the Hillz, I’d leave the country. The audacity of this woman is unbelievable.",Positive,0.2003,Non-hate
Pro Tip- Stop sweatin these hoes,Negative,-0.296,Hate
"Canada: Yazidi refugee sees her ISIS slave master on Ontario bus, is told “Don’t tell anyone”",Neutral,0.0,Hate
Border security  and take more migrants in you can find money for non Uk people and a like you can find money when you want for bowing and scraping to Europe there is no digty for our NHS staff no pay rises  disabled and umemployed shamed The torys have lost the trust of the lost,Negative,-0.1541,Non-hate
@user Stop being spineless and tell the Eu its our country and stop migrants dictating to us via eu,Negative,-0.5267,Hate
@user @user @user Of course not!This man 🇨🇦 wanted to free wrote something Saudi Arabia did not like!But your country is full of slaves! Because you do not know the truth of the Bible you will never be free! We let people be free &amp;,Positive,0.6254,Hate
They deserve what they get,Neutral,0.0,Non-hate
Don’t worry - we carefully vet all of our refugees./sarc,Negative,-0.34,Non-hate
"World - Woman Who Accused Nelly of Rape Wants to Drop Case, Will Not Te >>",Negative,-0.8402,Non-hate
Thank you AM640 and Byron Tyler for hosting us last week. We love letting the Mid-South know about the Memphis Cup of Nations and World Relief Memphis work to empower the local church to serve vulnerable refugees and immigrants.,Positive,0.836,Non-hate
The U.S. has inflicting lasting trauma and pain upon immigrant families forced to live in horrifying uncertainty. It has to end now. #FamiliesBelongTogether #EndFamilySeparation,Negative,-0.9349,Non-hate
My Mather is a slut bitch,Negative,-0.8225,Hate
Girls with tongue rings are as bad as girls with engagement rings... They have to get that shit in every picture,Negative,-0.6249,Hate
When I see my memes and tweets stolen and watermarks wiped so you can put them on your pathetic ass page,Negative,-0.886,Non-hate
why do you miserable hoes be so worried abt the next bitch & wha they got going on 🤔🤔,Negative,-0.871,Hate
"A fascinating story of fevered, dehumanizing anti-immigrant sentiment - against German-Americans during WWI",Neutral,0.0258,Non-hate
Immigrant Families Being Reunited,Neutral,0.0,Non-hate
@user oh you dirty bitch me and my friends are going to fuck all your holes till you can't take no more…,Negative,-0.7361,Hate
When your selfie game is weak AF,Negative,-0.4404,Non-hate
*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING,Positive,0.516,Hate
@user Sweet. Broke-assed bitch will shut her jizz-hole for once. Once.,Negative,-0.2023,Hate
