Tweet,Sentiment,Sentiment Score,Original Label
Lawyers Defending Immigrant Children In Detention Are Relying On A Court Case From The 1980s: A 15-year-old fleeing violence in El Salvador came to the US in 1985. Her case set in motion a Supreme Court decision that would affect… -https://t.co/uQBkdM2ecV,Negative,-0.4588,Non-hate
'Boys seem to like the girls that laugh at anything'.... Unless it's their dick size,Positive,0.4215,Non-hate
We have already accepted many of these refugees with more to come.  Come on America (government) wake up!,Positive,0.3382,Hate
"Banning ""hate speech"" is directly proportional to crime rise in Germany by Sharia enablers.""Hate speech"" is a tool to hide UN's mass immigration to conquer the West. #UnitedAgainstSharia",Negative,-0.836,Hate
I can’t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore I’m paying you!! Do your job.,Negative,-0.9243,Non-hate
She wanna be a stingray so bad,Negative,-0.6696,Non-hate
How can you not engage? As enraging as it all is... fuck it all off I say. Turn off the power. Reset. Reboot. Escape the cunt booth.,Negative,-0.6077,Non-hate
great article about title IX and why it needs to be removed ASAP. 45 years of crap. It needs to go.,Positive,0.3612,Non-hate
You people have energy for these sort of pedestrian thinking. The Chinese have one the highest immigrant population in the world. Are they a poor country?,Negative,-0.25,Non-hate
I'd punch that cunt in the fuckin mouth. Idgaf if she's a woman,Negative,-0.4939,Hate
"MS-13 suspect who allegedly killed man, burned body entered US as 'unaccompanied alien child'https://t.co/7SwCAAakK5#BuildTheWall #DeportationsEqualPublicSafety #AnimalBehavior#IllegalAlienInvasion #NotSurprised #OpenBorders #PreventableDeath #StopTheInvasion",Negative,-0.7717,Hate
@user @user Bitch shut the fuck up,Negative,-0.8074,Hate
@user Amen:  See 'Canada in Decay' by Ricardo Duchesne for the similar reality of Canada.We are not nations of immigrants.,Negative,-0.4019,Hate
"@user @user @user @user Such crimes must attract severest punishment,say Min Jail term of 25Y.If they r illegal migrants,force them to leave the Country immediately",Negative,-0.5859,Hate
Tomorrow is #worldrefugeeday,Neutral,0.0,Non-hate
"Brigitte Huss, and anyone in #Germany, and who has worked with Syrian refugees, can you help Khaled find good housing for his parents? They need affordable, clean and healthy apartment.Vielen dank!Carol",Positive,0.8832,Non-hate
"Calais Jungle refugees get a grip France they are visitors ,they have no rights or in a position to demand ,Europe needs to get a grip",Negative,-0.4019,Hate
Jervea ass bout to really come up missing stupid hoe got me sick 🤦🏾‍♂️,Negative,-0.9129,Hate
@user Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch,Negative,-0.8743,Non-hate
@user i heart Trump #Trumptrain #BuildThatWall 486,Positive,0.6369,Hate
Reason #346738 why some women are stupid af,Negative,-0.5267,Hate
The effect of the 2015 refugee crisis on the share of attitude radicals,Negative,-0.4404,Non-hate
@user @user Only time of the year you look normal ya kunt,Neutral,0.0,Non-hate
@user Dick????😭😭.. Are you seriois now 😒,Negative,-0.8875,Non-hate
@user drunk driver' killed Oregon couple on motorcycle via @user,Negative,-0.7845,Hate
'As a woman I am absolutely appalled about the way things have become beyond hysterical. Men are now…' — Gumblina1,Negative,-0.5256,Non-hate
"Illegal Immigrant BEHEADS 13-Year-Old Special Needs Girl, Murders Grandmother, Officials Say by @user #aag",Negative,-0.7096,Non-hate
@user @user Curt you slag stones off constantly 😂,Positive,0.4404,Non-hate
"shut the fuck up, Jonghyun died as a decent person who made a lot for the music industry, not as a women abuser bitch",Negative,-0.9382,Non-hate
@user oh haiiiiiii 🌚,Neutral,0.0,Non-hate
Where Europe’s migrants are,Neutral,0.0,Non-hate
"@user Tough decisions mean easy ones, ban those families who supported ISIS in Germany !!  They murdered many and if you do not learn from recent events like Mass Immigration rises in Rape and crime , Family ISIS deserve no return to the country the",Negative,-0.9298,Hate
Catholic activists call for inquiry after 2 boats tried to cross border ahead of Malaysian crackdown on illegal workers #ucanews #thereforthevoiceless #migrants #Indonesia #Malaysia @user @user @user @user @user,Negative,-0.5574,Non-hate
literally you keep minseok’s name out of your dirty whore mouth you can shit talk me all you want you cunt but leave him alone.,Negative,-0.8641,Hate
"You can’t be “pro -sexual liberation” (for women especially) and be “anti -hoe” by calling people you don’t like “slut, hoe, whore”.",Positive,0.3612,Non-hate
Stop tweeting about football. You're a girl and you opinion doesn't count.  #WomenSuck,Negative,-0.296,Hate
"#BuildThatWall NOW.I am tired of the conversation.So tired of @user refusing to #BuildThatWall.@GOP, think we won't remember?",Negative,-0.8176,Hate
Sturgeon learn from the UK vote immigration will be your own down fall Stay in Europe but with strong immigration rules or ignore and fall,Positive,0.296,Non-hate
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turn,Positive,0.3182,Hate
And I was cool with both guys 😂 shows you women are sneaky and ain't shit just like Niggas. Always knew my baby mama was a hoe 😭,Negative,-0.0992,Hate
Switzerland denies citizenship to all migrants and refugees who abused the welfare system - Free Speech Time - @user,Negative,-0.4215,Hate
What is this women covering up on her head with all these carnival dollar store hats she wears? Is there a big hole…,Neutral,0.0,Hate
When she asks 'what that mouth do?',Neutral,0.0,Non-hate
"@user Well you cock sucking bitch from Fl , keep your fucking cunt mouth closed , look for fire",Negative,-0.8479,Non-hate
Compromise in migration dispute that threatened Merkel's govt,Negative,-0.6908,Non-hate
RT @user 'Like I said what princess wants princess gets' no bitch you're not royalty #WomenSuck,Positive,0.678,Hate
The Hill | BREAKING: The #UnitedNations migration agency has rejected... #Trump #KenIsaacs #President,Negative,-0.5106,Non-hate
"to everyone saying hyuna ruined edawn and pentagon needs to shut the fuck up. she didnt ruin it, yall who complained and sent hate to her did. because of yall sensitive and jealous asses this is what we, actual fans get.",Negative,-0.9174,Non-hate
"@user The Queen of Hysterical Women tweets bitterly, terrified of losing her crown.",Negative,-0.8658,Hate
#Muslims are in direct conflict with our #Constitution There should never be even a hint of #ShariaLaw in USA. #BuildTheWall #NoDACA #MAGA #Q #WWG1WGA #NoChainMigration #KAG #WalkAway,Negative,-0.3182,Hate
"The EU will keep his refugees and dont realize that its a selfkilling programm. Orban is right: Stop the refugees, otherwise the EU will be finished.",Negative,-0.296,Hate
@user we are too brother. Thanks for the support we'd love you to come meet with us #maledominance,Positive,0.8689,Non-hate
Refugees welcome... But not in any of their homes.,Positive,0.25,Non-hate
I just published “What the GREAT WALL of CHINA….”,Positive,0.7034,Non-hate
@user - - - - - - - -> Definitely the Hottest Bitch Ever ................ Ali Tmak @user .,Negative,-0.2732,Non-hate
Immigration why us 2 Million EU Migrants allowed and their families also more money leaving the EU no thats to pay for their passage to get to the Uk...,Negative,-0.3818,Non-hate
"As we continue to serve immigrants and refugees in Memphis, the Mid-South, and across the country, it’s more...",Neutral,0.0,Non-hate
NY Times: Cohen Recorded Trump Talk of Payments,Neutral,0.0,Non-hate
"While applauding minimum wage rise, do remember all workers in Australia, including migrant workers, are entitled to it. ðŸ’ªhttps://t.co/qXG177ZAfZ",Positive,0.6369,Non-hate
"Cheap woman ,expensive woman ,black woman ,white woman , colored woman ,short woman tall woman short woman slut whore ,boss lady,u got woman,pretty woman,thick woman ,thin woman etc give them names but they still women n women are one of God's greatest creation",Positive,0.6597,Non-hate
"How far can you push working people ? a Billion to Syrian refugees and tax credits which top up peoples wages cut , our children starve too",Negative,-0.1779,Hate
"Kashdoll said 🗣Yall hoes kill me always want the next bitch issue, bitch you want her life but dont know what she been threw 💯‼️",Negative,-0.7469,Hate
Men say women are crazy but then message them 15 times & call them a bitch & cry about being friend zoned,Negative,-0.775,Hate
@user Grabem by the pussy yet still elected .... shut the Fuck up ... you do talk that way and you are in camera doing it,Negative,-0.5423,Non-hate
@user You a lying hoe,Negative,-0.5267,Hate
@user seth robbed my pussy 💘💘 oomf sweetie im so sorry that u have to deal with this annoying bitch,Positive,0.6227,Hate
First of all ya dick is too mediocre to be having your ugly ass bitch come at me in such manner,Negative,-0.9313,Hate
@user you are a KUNT,Neutral,0.0,Non-hate
"By pursuing such a reckless and irresponsible course of action, the US is not just creating a situation of hardship and cruelty for the Palestinian refugees,—",Negative,-0.9134,Non-hate
@user What I find amusing is the hysterical woman sitting next to @user,Positive,0.3612,Hate
"Vienna: After 7 years the city has over 1,8 mio. people. More than a third are foreigners, mostly refugees. Syrieans, Afghanis and Somalien are top.",Positive,0.2023,Non-hate
"Anyone remember the Eddie Murphy skit where he posed as a white man? ""I'm trying to buy this newspaper""  It needs to be redone. Except as an illegal immigrant instead of as a white man.",Negative,-0.5574,Non-hate
@user Because nobody wants to watch a nasty skank bitch run her mouth!,Negative,-0.8268,Hate
Everyone makes mistakes. But only women don't admit theirs #WomenSuck,Negative,-0.3895,Hate
@user You betta beat down each one of them with your cunt,Negative,-0.4939,Hate
How can you say stfu and leave me alone in a good way? lol,Positive,0.5423,Non-hate
@user @user @user Omg hysterical you posted this since I was watching how 10 random people became famous on YouTube & look who it is!!!! You & Dancing man!,Negative,-0.3111,Hate
@user Lmfao shut the fuck up with your Brentwood Academy havin ass. Yall have one of the worst QBs in the league as far as TD/INT ratio go but you hate on every other quarterback.... Sit your pussy ass down and get swept by the Titans again.,Negative,-0.9393,Hate
@user YOU WHORE ! STANKING ASS WHORE ! Dick SUCKING ASS WHORE @user WIT @user BITCH !,Negative,-0.9885,Hate
"Anyone would think that Julie Hartley-Brewer is jealous of rape victims, the way the vacuous, malicious cunt is going on about it.",Negative,-0.9217,Hate
@user @user Excuse me? EVERYONE LIKES IT!!! BITCH IF YOU DON'T FUCK OFF THIS WORLD! What a hoe! 😒,Positive,0.5941,Hate
"If you don't love and hate me at the same time, then we probably aren't really friends",Negative,-0.4838,Non-hate
When someone leaves a dumb comment,Negative,-0.5106,Non-hate
Its a good thing I always wear a glove on my left hand because if I EVER had to touch hands with a woman my IQ would totally drop to 0 Lol,Positive,0.7584,Hate
"If ILLEGALS don't want to be separated from their children at the border,this can easily be prevented. Don't illegally cross the order. Why does anyone expect them to be rewarded for committing a crime? #SendThemBack #BuildTheWal #NoDACA #Trump",Positive,0.3134,Hate
@user maybe if you women weren't so fucking indecisive you'd understand,Positive,0.2876,Hate
@user When will the kenyan woman learn to say 'My man' Abi carry ya own Cross not all men are de same #Mainaandkingangi,Neutral,0.0,Non-hate
@user #cbcnn maybe the Haitian civil war can be explained as to the large numbers of refugees coming into 🇨🇦; oh right there was no civil war just Trump saying go home the earthquake is over.,Negative,-0.4504,Non-hate
‘They have nothing’: How a $20 tip cost an immigrant her airport job,Neutral,0.0,Non-hate
The Last Refuge has a fantastic collection of reports on a business model that profits from illegal immigration. #UniParty #RobbingUsBlind #EndChainMigration#tcot #ccot #pjnet #qanon,Positive,0.4404,Hate
You are a fucking ugly bitch!shut the fuck up??????????????????????????????????????????????????????you just a ugly bitch!fuck you ??????????,Negative,-0.9175,Hate
"Girl- can I have your number? Me- sure Girl- can I friend you on Facebook? Me- oh god no, that's entirely too personal",Positive,0.8053,Non-hate
Here comes your third world cultural enrichment #gutmensch #FakeFugees #SendThemBack #DrainEurope #DrainTheElites Nuremberg 2.0 3 #Nexit #VoteLeave #LeaveEU #TimmermansForJail #MerkelInsKnast #SargentiniForPrison,Neutral,0.0,Hate
"The problem with “women are sacred” idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2",Negative,-0.4019,Non-hate
I hate when bitches be actin selfish with the pussy know damn well they out here fuckin the whole city bitch probably burnin smh the nerve,Negative,-0.9545,Hate
"Sharyl Attkisson hits Bill Kristol over the head with the cold, hard truth on immigration Thanks Sharyl ! In the past immigrants were CHOSEN by gov. open borders &amp; no 3rd world trash..Bill is a clueless careless twit.",Negative,-0.4003,Non-hate
"My grandmother was a maid. Those were the only gigs avaliable to dark skinned women in the very early 1900s. Through her skil set she became a top home economics professional for Chicago wealthy whites. Sent my pops to Unv Chicago, aunt to northwestern. Stfu lil bitch.",Negative,-0.128,Hate
"Lmao, @user went off on the whore groupie hoe in Scott’s bathroom. Yes bitch!",Negative,-0.4199,Hate
WHAT have they done!? WHY are we paying tribute to migrant and refugee woman!? They do NOTHING to better society!? Enough Virtue Signalling! #refugeesnotwelcome #respectvictoria #dingotwitter #nationalism,Positive,0.477,Hate
______________________| | Shut the fuck Up you pussy|______________________| \ / (- ),Negative,-0.5423,Hate
"Spain: 'Spain is becoming the Third World,' American tourist almost killed by migrants speaks up #StopTheInvasion",Negative,-0.6378,Hate
"#DACA program should be fully restarted, federal judge rules. #EndDACA #SendThemBack",Neutral,0.0,Non-hate
"@user Crawl back in your hole, you're nothing but a fame whore tv judge",Negative,-0.8767,Hate
@user @user Who was a #whore? #demi -raps respected women who conducted affairs. #Bunters…,Negative,-0.296,Non-hate
Greece: Refugees Want to Go Home | European Journal via @user,Positive,0.0772,Non-hate
@user @user @user @user Three I think. With that hysterical Girl aka Model. I…,Neutral,-0.0258,Hate
German police arrest group of Arab migrants for assaulting a Jewish man in a Berlin park,Negative,-0.6908,Non-hate
You are a major Prick! No woman should ever be made to feel scared like that. But fuck you... you didn't ruin my day! Cunt!,Negative,-0.8626,Hate
I like ADULT WOMEN with BIG TITTIES. Who are OVER THE AGE OF CONSENT. Unlike Trump and Jeffrey Epstein who rape 13…,Negative,-0.1449,Non-hate
Iraqi Immigrant Who Shot Cop In The Head Was Never Deported Despite Crime Spree via @user,Negative,-0.3333,Non-hate
I don't know anything about that man but I know no woman is obligated to accept his apology for a rape joke... cry about it,Negative,-0.8402,Non-hate
"states must defy UN-EU “rules” that hold them hostage regarding deportation, denying entry &amp; self-defence.Spain an abomination as migrants, smugglers, NGOs and mafia determine events.Time for PushBack now, UN-EU can do little about it.#Visegrad #V4.",Negative,-0.5859,Hate
The Latest: #UK jury convicts jet ski migrant smugglers,Negative,-0.34,Non-hate
"niggas get crafty with diff ways of saying “women do it too” or not all men. any variation will get you blocked, but the effort is funny.",Positive,0.3818,Non-hate
Main stream media doesn’t want you to know.,Positive,0.0772,Non-hate
Idk why people tell me their problems... All I do is repeatedly ask 'why' like a 4 year old that's not getting his way... Then I laugh,Positive,0.4588,Non-hate
"""In the current situation, we can't go back to our homes as Myanmar's military has reinforced its troops in #Kachin"" #ucanews #thereforthevoiceless #conflict #Myanmar @user @user @user @user @user @user @user",Negative,-0.3182,Non-hate
Trump voters should thank these immigrant firefighters for saving their homes.,Positive,0.3612,Non-hate
I've yet to come across a nice girl. They all end up being bitches in the end #WomenSuck,Negative,-0.2732,Hate
Today we found out my wife was pregnant with a girl. Like a normal bitch she can't do anything right,Negative,-0.3182,Hate
hes a try hard cunt who needs to stay away from women as much as possible,Negative,-0.5574,Non-hate
"@user @user #BuildThatWall 100% of your tax-deductible donation will go to secure Americas southern border! Together we can save taxpayer money, make our communities safer and build American Pride!",Positive,0.8856,Hate
"Facebook's new political advertising policy denounced by immigrant, civil rights groups - Fox News #facebook is nothing but #drama",Neutral,0.0,Non-hate
"Bitch your a fucking idiot, I don't even need a counter argument. More like you can't take your head out your ass s…",Negative,-0.891,Hate
@user Asylum seekers should enter at a LEGAL #USA port of entry & not enter illegally! Separation only occurs with those breaking American #immigration law! #WakeUp #Democrats to lies & #WalkAway #MAGA #BuildThatWall,Negative,-0.2849,Hate
@user @user @user @user @user bitch that was same rape case from last year try again,Negative,-0.8591,Hate
Mother-of-two married to former Marine for 18 years DEPORTED to Mexico,Neutral,0.0,Non-hate
@user has never had a woman accuse him of any inappropriate behavior. But Slick Willie has been accused of rape by several women.,Negative,-0.8945,Non-hate
"@user Taylor Swift is an untalented skank who can't sing, knows 3 guitar chords, and has an Adams apple #WomenSuck",Positive,0.2023,Hate
"In 2016, 2,263 Christian refugees from Iran were welcomed to the U.S. In 2018 only 2 Iranian Christians have been allowed to the U.S. as refugees. Learn from @user how the reduction in refugee resettlement has affected persecuted Christians. âž",Negative,-0.128,Non-hate
'Great Ghetto' where hundreds of migrant labourers are living in southern Italy as they strike,Positive,0.5574,Hate
A bitch out of the hell hole,Negative,-0.8555,Hate
RT @user When u act interested in a story but really ur thinkin about how u ordered pizza an hour ago and it still ain't here h…,Positive,0.2144,Non-hate
There's two types of hoes out here,Neutral,0.0,Hate
.@TeachPlusCA teacher leaders are working to expand opportunities for English learners in California. Read more here.,Positive,0.5994,Non-hate
The Indian immigrant community would be *hilarious*,Positive,0.4019,Non-hate
@user Did you finally dump that annoying skank? You should give Erin another go,Negative,-0.6486,Hate
"EU Court wants to punish Chech, Poland and Hungary, because they dont take refugees. Hungary reports that Soros has made in the EU this political pressure.",Negative,-0.6808,Non-hate
"Rene Lavice, Jareth - Let You Go (Ram) #DrumnBass",Neutral,0.0,Non-hate
Female Logic: 'I HAVE to go through my hoe phase before I can become a real women and be in a relationship.',Neutral,0.0,Hate
It appears that some politicians only think about their VOTE BANK politics .To them national security s secondary.Nation shouldn't support these party and abandoned them.Illegal migrants have no place in ASSAM. Show evidence n stay in Assam otherwise GO HOME.,Negative,-0.7443,Hate
"Mom- Katie why would you send this kind of picture to daddy Katie- that's not dad, mom Mom- you dirty little whore",Negative,-0.785,Hate
@user It's not hysterical or exaggeration. Abortion is horrendous. There are other ways to help women in crisis,Negative,-0.7291,Non-hate
I WILL NEVER UNDERSTAND WHY PEOPLE CAN’T JUST FUCKING MIND THEIR OWN GODDAMN BUSINESS WHY YOU ALL UP IN MY BARBECUE BITCH FOH YA CUNT,Negative,-0.8779,Hate
This bitch @user has been with 4 guys since Phil’s death but a skank,Negative,-0.5927,Hate
Before bed I wanna give a shout out to the skank at #MescalColorado Yeah you could have approached me and told...,Positive,0.296,Non-hate
@user @user @user Okay so there’s a solution to this: help them where they are. Don’t bring them here we can’t take in everyone. That’s why I support the Lebanon policy. 1/4 people in Lebanon are refugees. Give Lebanon the r,Positive,0.8344,Non-hate
When someone says 'happy Friday' but you have no life and no plans for the weekend,Negative,-0.5023,Non-hate
"Report reveals 300,000 illegal migrants living in one French suburb via @user",Negative,-0.5574,Non-hate
When someone that never has any weed asks to hit the blunt,Neutral,0.0,Non-hate
Readers respond: Kudos on immigrant features,Positive,0.5106,Non-hate
"CNN 8:55am DEPORTED PARENTS WAIT MONTHS TO REUNITE WITH CHILDREN. . Mario Russell Immigrant &amp; Refugee Services, Catholic Charities...",Positive,0.4939,Non-hate
* Hungary ðŸ‡­ðŸ‡º:  Leading security expert JÃ³zsef HorvÃ¡th revealed that between 85-90% of migrants are not “refugees” seeking genuine help but economic migrants. #v4 #visegrad,Positive,0.3716,Non-hate
"@user No control on Population explosion,rapid demographic changes. Delhi alone has 10 lacs illegal migrants.Everyday u see weird looking characters getting down at Nizamuddin. They have encroached all pavements,side lanes on Lodi Road upto IHC. Filth",Negative,-0.8176,Hate
"@user @user I'm British and I would welcome him into my home! You do not speak for the British....and funnily enough you didn't speak out previously about detaining illegal immigrant families under all 8 years of Obama rule, you virue s",Positive,0.3802,Non-hate
YOU'RE A PUSSY ASS BITCH BYEEE,Negative,-0.8074,Hate
"✅#WHY #Why are #private contractors at #concentrationCamps with immigrant #boys by hundred still holding boys?  #whats the #WHY? #WHAT have the done or are doing to them? #no trials, no representation, no charges.. minors alone #nobody #asking!!! Building an army from bottom up",Negative,-0.443,Non-hate
"How about this, GO HOME! If you don’t like all your free stuff, leave.  “As the report indicates and the accompanying court filing reaffirms, illegal immigrant families claimed to have suffered from U.S. food, chilly conditions, and disease.”",Negative,-0.3595,Hate
Another illegal alien that shouldn't be in America killed an innocent American couple!#BuildThatWall #BuildTheWallNow @user,Negative,-0.7901,Hate
what the fuck 😔😔😔😳😳😳 Travis your a dumb ass bitch Kylie i still love yah girl btw 💕💕😩,Negative,-0.128,Non-hate
@user Utter cunt. I've managed to work for more than 30 years and avoid grabbing women by the pussy.,Negative,-0.6901,Hate
"“When Mexico sends its people, they’re not sending their best... They’re bringing drugs. They’re bringing crime. They’re rapists. And some, I assume, are good people.” Strangely, @user depends on foreign workers for his properties. #Immigration",Negative,-0.8877,Hate
Has it been a year since Trump turned the left into a bunch of hysterical women 😆 bloody hell time flies #MAGA,Negative,-0.7269,Hate
If you think I fuck with that hoe then you a fool,Negative,-0.7506,Non-hate
"concern is for the security, culture and identity of the European people.” @user accuses Spain of encouraging “out-of-control” immigration. #Salvini right on target.  Socialists exposing all in EUðŸ‘‰others must seal-off Spain.#V4 #Visegrad",Positive,0.3182,Non-hate
When people hear your name it's all some crazy thot nasty bitch Whore shit,Negative,-0.9565,Hate
Eat the ass like you're Jeffery Dahmer...,Negative,-0.25,Non-hate
@user White Bitch it’s you I wanna rape and fill with my cum and let you full of my load on the ground my b…,Negative,-0.8591,Hate
If you wonder what skank beat is,Neutral,0.0,Non-hate
Take Further note America! They want to do this to America!#BuildThatWall #EndIllegalImmigration #DeportALLIllegals,Positive,0.2225,Hate
"ðŸ¥ðŸ¥ Babel’s are also looking for a part-time British Sign Language teacher AND new trustees, esp those interested in grant applications and/or with lived experience of migration. Tell your friends and RT widely!! ðŸ¥ðŸ¥",Positive,0.8475,Non-hate
"Girls are not human beings, they're objects",Neutral,0.0,Hate
I just need women who know how to treat a bottom beta bitch girl like me right. That aren't afraid to take what they want.,Positive,0.1779,Hate
[NEW POST] The threat Italy poses to the Euro stems from Brussels’ refusal to aid Italy with the refugee crisis and the outrageous demands that the increased expenditure for the refugees must be deducted from other expenditures,Negative,-0.8555,Non-hate
@user @user @user @user Hmm Cunt demeans Women here in Canada but not in England,Negative,-0.2732,Non-hate
Worker charged with sexually molesting eight children at immigrant shelter #sasc #colga #speakup #speakout,Negative,-0.6808,Non-hate
Just want me a down bitch all these hoes out here on some other shit,Negative,-0.7964,Hate
@user LEGAL is. Not illegal. #BuildThatWall,Positive,0.6318,Hate
This is the difference between a grateful immigrant and an illegal gimmegrant!,Negative,-0.2244,Non-hate
Women only vote for question 6 cuz their 'best friend' is a homo or Chad at the salon told them to. #WomenSuck,Positive,0.8126,Hate
"A Catholic lay worker, a psychiatrist, a peace advocate, and a social worker are among 2018's winners of the prestigious award #ucanews #thereforthevoiceless #SocialJustice #TimorLeste #India #Philippines #Vietnam @user @user @user",Positive,0.8779,Non-hate
@user ...did you just get “not all men” from a woman? Interesting 🤔 When 1/6 women have experience attempted se…,Positive,0.4019,Non-hate
"@user #BuildThatWall and deport, deport, deport. We have a right to live in an illegal-less and safe country.",Positive,0.4404,Hate
@user @user @user This needs to be stopped! Please investigate!#EndIllegalImmigration #EndVoterFraud #EndIllegalVoting #StopFundingSF#VoteRed2018#VoteRepublican2018#EndSancturyCities #BuildThatWall,Positive,0.2462,Hate
"RT @user RT to save someones life, it only takes a second, you dont know who'll need it #YesAllMen",Positive,0.4939,Non-hate
RT @user '@TooDrunk2Care: “@_catsandtats: Seriously. #YesAllMen' When will women stop treating us like obj…,Negative,-0.1027,Non-hate
Fake rape bitch is still crying. LOL so upset he didn’t get the attention he wanted. Got your address btw little ra…,Negative,-0.9332,Hate
@user @user Not all men need female warden to rule his life and make him miserable I get you th…,Negative,-0.4939,Hate
This is the place that haunts my dreams. It fills me like darkness fills a room.   More at @user,Positive,0.296,Non-hate
"Every refugee deserves:ðŸ¤² protectionðŸ  shelterðŸ¤ a chance to start overand...ðŸ‘™ underwearThanks to @user &amp; #PUMAbodywear, for playing their part with a 1 for 1 campaign",Positive,0.4215,Non-hate
@user the official #WomenSuck twitter page!,Neutral,0.0,Non-hate
@user I’ll report you for touching dogs dick,Negative,-0.5106,Non-hate
"@user if the conservatives and labour had played fair on Immigration we would not be here wearing brown undies ,on uncertainty .",Positive,0.3182,Hate
When your friend tells you they just got an android,Positive,0.4939,Non-hate
@user truth,Positive,0.3182,Non-hate
I was called a slut and whore on the bus b/c I didn't reciprocate a boys feelings for me #MeToo,Negative,-0.8442,Non-hate
Young Woman Gets Loud While She Stuffs Her Cunt,Negative,-0.4939,Non-hate
It's not the walk of shame if you're shameless,Negative,-0.6705,Non-hate
Friends go home after visiting. Economic migrants don’t.,Positive,0.4767,Hate
#Republican lawmakers are pleading with the #POTUS not to deport #Melania. #Immigration,Neutral,0.0,Non-hate
"@user We need to improve our country, schools, neighborhoods, hospitals, prisons, by kicking out the illegals. #BuildTheDamnWall #BuildThatWall",Positive,0.4404,Hate
"Friend- it's been a long time, what have you been up to? Me-",Positive,0.4939,Non-hate
Bitch had the NERVE to leave the fucking box in the mail room you fucking cunt bitch fuck,Negative,-0.9463,Hate
#BorderPatrol #IllegalImmigration #IllegalAliens #ImmigrationThere should not be any doubt that Liberal...,Positive,0.2755,Non-hate
Beards... Getting ugly guys laid since the trend of 2015...,Negative,-0.5106,Non-hate
Italy asks other countries to help take in rescued migrants,Positive,0.6705,Non-hate
@user @user @user The main reason that @user doesn’t want to talk about her experiences with rape and sexual assault is that she is saving the stories for a more lucrative writing gig.,Negative,-0.8481,Hate
Her- what should I call you Me-,Neutral,0.0,Non-hate
"Here it is: not all women cheat & not all men are trash. Be better & you'll attract better. Also, please don't judge one for the whole group",Positive,0.9018,Non-hate
The Ethiopia-Eritrea rapprochement: what does it mean for refugees?,Neutral,0.0,Non-hate
Arizona's SB1070.......the Gold Standard to reduce illegal immigration.,Negative,-0.5574,Non-hate
Hull... city of culture??  To the idiots holding up signs across Europe 'refugees welcome' hang your heads in fucking disgrace!!! Let's hope it's not one of you next #Karma #HateEU #LEAVE,Positive,0.454,Hate
Sadiq Khan reminding me more and more of Recep Tayyip Erdogan with his threats to harm the West through refugees....,Negative,-0.743,Hate
I'm surprised my ex-girlfriend isn't on Shark Week.... She was a vicious bitch! #WomenSuck,Negative,-0.69,Hate
@user These refugee groups need to get into another line of business. Whole refugee industry is a racket.,Neutral,0.0,Hate
"DACA RENEWAL EVENT:   The Undocumented Student Services has been notified by the UC Immigrant Legal Services Center to take action to support the undocumented students covered under the DACA program. As a result of the multiple DACA lawsuits,...",Positive,0.3818,Non-hate
Gagandeep: My experience with Carmento Immigration: via @user,Neutral,0.0,Non-hate
"Kris Kovach and Lou Barletta, cost Hazleton PA $1.4 million with their anti-immigrant, racist BS. Hazleton needed state bailout, as annual by budget was only $1 million.  Kobach cost PA, and  every town he's worked with. Vote #BlueWave Racism hurts everyone.",Negative,-0.9118,Non-hate
Some of the results of recent EU #migration policy excellently unpacked by @user No sustainable solutions in sight.,Positive,0.3361,Non-hate
@user The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @user and there's nothing you can do about it.,Negative,-0.3612,Hate
She said 'true' 😌,Positive,0.6597,Non-hate
@user @user Oh my god hahaha! Yeh Rardi! How dare you have bare walls in the middle of decorating . Just do it the skank way and paper over the previous...,Positive,0.7418,Non-hate
"Here is a desperate, irrelevant clown looking to stay relevant.#MAGA #KAG #POTUS #NEWS #Trump #WalkAway #BuildTheWall #LockHerUp #USA #NoDACA #LiberalismIsAMentalDisorder #Flag #FridayFeeling #FridayMotivation #FakeNews",Negative,-0.3182,Hate
Anti-immigrant party on course to win Swedish election next month,Positive,0.7579,Non-hate
@user @user Where is the Outrage an Illegal Alien Permanently Separated This woman from her son or does #FamiliesBelongTogether Only apply to ILLEGALS!  #Trump #MAGA #RedNationRising #JobsReoport #Immigration @user,Negative,-0.8016,Hate
CANADA SHOULD SEND ALL THE FXIN WELFARE BREEDING REFUGEES BACK TO WHERE THE FX THEY CAME FROM. ENOUGH IS ENOUGH. I AM TIRED OF MY TAX DOLLARS PAYING FOR THESE FXIN WELFARE BREEDERS/ SEND THE ILLEGALS BACK.   ILLEGALS ARE NOT WELCOME.,Negative,-0.6575,Hate
"Strippers tryin to get me to the champagne rm is my favorite thing.. ✋🏼 bitch please, you'll be paying for this dick by the end of the night",Positive,0.2558,Hate
"URGENT, PLS SHARE: this man is trying to rape women he sees walking towards Manhattan on the Washington Bridge, if yo can identify him please call @user",Positive,0.4765,Non-hate
