Tweet,Sentiment,Sentiment Score,Original Label
Rich African Countries don't take in African MigrantsRich muslim countries don't take in muslim migrantsRich latin american countries don't take it latin migrantsBut white countries are suppose to accept them??,Positive,0.7622,Hate
Friend- any plans for the weekend? Me-,Positive,0.4939,Non-hate
"DACA - Wednesday afternoon, Judge Hanen will hear arguments over whether to issue nationwide injunction of his own, which would stop Trump admin from continuing implement DACA in any way. Immigration experts expect him to issue that injunction. It nullifies decision of DC judge",Negative,-0.5994,Non-hate
"When me and other american employees call the Home Care office, the coordinators don't answer. But then when they want us to do a job they call asap &amp; expect Us to jump up and go. The office consist of all immigrants &amp; they don't respect Us Black Negroe Americans &amp; they show it!",Negative,-0.267,Hate
"You're legit an asshole. Man or woman, act your fucking age. Show respect for others. Have decency to talk about things as an ""ADULT"" that you supposedly are. Dont be a fucking cunt about things ESPECIALLY if youre in the wrong.",Negative,-0.4989,Non-hate
@user @user Why would you call a “feminist” who does lesbian vampire porn a “skank”?🤷🏻‍♂️#MAGA🇺🇸…,Neutral,0.0,Hate
Could you open up your home to refugees in need?,Neutral,0.0,Non-hate
Refugees are not allowed to stay in India #ZEE24KALAK  Go back to your home.,Neutral,0.0,Hate
I'm a human being not a toy so stop fucking playing with me #WomenSuck,Negative,-0.1304,Hate
@user stfu trump incites and promotes violence. We need to do like they are doing to Susan Collins to you. Every state should do that then your Russian donors would lose power and so would you.,Negative,-0.4404,Non-hate
Ophelia the slut hurricane hits today and I can guarantee that bitch will destroy my internet ready for front page 😒😡,Negative,-0.8225,Non-hate
Women.....Can't live with them......Can't shoot them.,Positive,0.2584,Hate
@user Ugh fucking bitch ass cunt!!!!!!!!!! Cheeto ass looking bitch 😭,Negative,-0.9792,Hate
@user @user But what about pizzagate you owl kunt,Neutral,0.0,Non-hate
"Thank you @user for lending your heart, your hands, your voice to the plight of refugees. When you return to Memphis, we invite you to join us to meet some of the strong survivors who have been resettled in our beloved city! #memphiswelcomesrefugees #worldrelief",Positive,0.9468,Non-hate
"We all know there's gonna be some #MAGA nut who sees this, realizes having no uniform &amp; not showing ID has no consequences, has the idea of impersonating an ICE agent with an equally racist friend to 'deal' with the pesky immigrant in their  area",Negative,-0.7506,Non-hate
@user Brian you should’ve got RGB ram!!!,Neutral,0.0,Non-hate
@user @user @user Many women aren’t innocent! Megyn is an attention whore who lies to keep herself relevant.,Negative,-0.7177,Hate
@user The wall would HELP! #BuildThatWall,Positive,0.5754,Hate
me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam,Negative,-0.4481,Non-hate
Is the most dangerous politician in Canada a Somali Muslim migrant? via @user   Trudope gone insane...,Negative,-0.7264,Hate
"@user Those Immigrants some from Pakinstan and Iraq can not be vetted or their family have ties to Extremists!  Do we want them to  infirate  U.S Arm Forces learning  U.S Military to over throw the U.S,  this is a national security threat ! We Do no",Negative,-0.5399,Hate
Girls bitch about how immature guys are and then they do shot like That #WomenSuck,Negative,-0.3182,Non-hate
"@user I'm truly sorry. I'm sure you'll hear the 'not all men' line, which probably doesn't mean much to you or a…",Positive,0.5994,Non-hate
A woman who accused US rapper Nelly of rape has asked the police to stop their investigation,Negative,-0.8442,Non-hate
"I don’t see anything in the MSM about Ft Myers police Officer Jobbers-Miller (29 years old!) being killed by an illegal Haitian immigrant last week! What the heck is the matter with people? This man is being buried today -very, very Sad!! Stop letting them in this country!!",Negative,-0.9484,Non-hate
"#ICERaids sweeps up over 100 Illegal Aliens That Stole U,S Citizens IDS and SSN for #Jobs Illegal #immigration is NOT a Victimless Crime #Trump #MAGA #ExecutiveOrder",Negative,-0.6998,Hate
"@user You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!",Negative,-0.75,Non-hate
It's time for #massdeportations until the borders are secure. #BorderPatrol #ICE @user #NoDACA,Positive,0.34,Hate
@user No Green Cards For #DACA Illegal Parents that broke #Immigration laws they have Illegal Voted and Stolen Citizen IDs #NoAmensty for Illegals No DACA #RedNationRising #GOP #Trump #MAGA #ResignRyan @user,Negative,-0.9485,Hate
@user arent'y you #ashamed of having insulted #AsiaArgento and the other women who spoke against #rape? #Weinstein #sexism #Italy,Negative,-0.9022,Non-hate
It's so annoying how people believe that the husband can rape the wife. She doesnt want sex at that time you should understand not force her,Negative,-0.8366,Non-hate
18 Images You Won't Believe Exist On Google Maps #QAnon #Elections2018 #CorruptGovernment #GoogleIsCIA #ChildSexTrafficking #AmericaFirst #BuildTheWALL #ThesePeopleAreEVIL #NoDACA #GreatAwakening,Neutral,0.0,Hate
"@user @user And there you go again, ignoring the point. You’re so worried about “not all men”…",Negative,-0.6774,Non-hate
'You're the only one I'm talking to',Neutral,0.0,Non-hate
How Irish migration and the criminal mind were viewed in the Victorian era,Negative,-0.5267,Non-hate
@user @user I love playing with your ass will you rid my cock and I eat you out,Positive,0.2263,Hate
So i had a dream that baekyeol kissed right in front of my face that was very charming thing until some psycho women start to scream.bitch,Positive,0.8268,Hate
It's coming across the border. #BuildTheWall #BuildThatWall What's wrong with you @user,Negative,-0.4767,Hate
"After IS is soon finished (US+Turkey secretserv. action), IS fighter have 11000 open Syrian passports for use. Stop immigration to Europe.",Negative,-0.1531,Hate
"Eu promises and dont pay. After 2011 France+GB destroyed LIBYA completly, its a failed state now. Why Libya should keep refugees back, if EU not restored all damage from this bombings, specially France and GB has to pay.",Negative,-0.5286,Non-hate
"Expect tens of millions of internal climate migrants by 2050, says World Bank",Neutral,0.0,Non-hate
Yermasoyia offers to host unaccompanied refugee minors,Neutral,0.0,Non-hate
What an amazing gift for Mary and Matta and other young immigrant children!,Positive,0.7901,Non-hate
"@user then you bitch m complain when you get them haha stop being a little bitch and just accept what you are, you filthy whore 😎",Negative,-0.8275,Hate
Rohingya refugee children are being forced to grow up too fast.,Negative,-0.4588,Non-hate
‘I know how it feels’: More than 100 reach out to help immigrant woman who lost her Dulles job,Positive,0.1935,Non-hate
Restrict Welfare Benefits 2 British people ONLY Confiscate properties that house illegal Immigrants Offshore internment camps 4 Illegal Immigrants. Segregate by Ethnicity 2 simplify. Invite UN 2 solve missing passports &amp; Papers. No Residency Automatic Deportation 4 Illegal entry.,Negative,-0.9153,Hate
"@user Sieg Heil David Hogg??  Your profanity encrusted interview was ridiculous, shame on you for making fun of people.  You're nothing but a big bully.  Wait until you've REALLY had life smack you in the face then we'll all have a chat.  #spoiled",Negative,-0.7438,Non-hate
"They've made it almost impossible for Men to be dominant, in the matriarchal western society. fuckfeminism",Neutral,0.0,Hate
#Trump America is anti-immigrant/sex worker/trans ppl = unsafe for #AIDS 2020! #HIVpowershift #noaids2020USA #aids2020forall #aids2018,Neutral,0.0,Hate
"@user Ruth Davidson ur neither Christian or for the people with ur Brutal welfare cuts , SNP please not we dont want migrants either",Negative,-0.5908,Hate
.⁦@united⁩ how about donating flights to deport the Invaders back to their homeland.  #StopTheInvasion #DeportThemAll,Neutral,0.0,Hate
Why would u play with my pure heart u fucking hoe bitch?,Positive,0.3657,Hate
Austrian newspaper KURIER dont speak of the new Antisemitism of islamic refugees.,Neutral,0.0,Hate
@ past me bitch you ok???? you fake ass slut,Negative,-0.9447,Hate
CHECK OUT THIS STUPID HOE @user,Negative,-0.711,Non-hate
@user and @user have final say over all applicants 🙃,Neutral,0.0,Non-hate
#Libya : humanitarian repatriation after 164 #illegal_migrants asked to go back to their home countries.â†’,Neutral,0.0,Non-hate
Italy allows migrants to land in Sicily,Neutral,0.0,Non-hate
"And if you make it past the shotgun in the hall Dial the combination, open the priest hole And if I'm in I'll tell you",Neutral,0.0,Non-hate
EVERY DAMN DAY REPORTED A CHILD RAPED BY AN ILLEGAL. AM SHOUTING ALL CAPS BECAUSE TODAY IT WAS TWO REPORTED. THE OTHER IN ALABAMA. @user THIS IS ON YOU! #BuildThatWall,Negative,-0.937,Hate
Did you know75% of deported immigrants make it back across the borders within 1 year.  This includes deported gang members.,Neutral,0.0,Hate
I need to detach & destress from work right now because the way these privileged white women are on full bitch mode…,Negative,-0.2263,Hate
"@user They are nice. You mean, mean whore",Negative,-0.3612,Hate
@user 💀💀💀,Neutral,0.0,Non-hate
Anyone feeling so sad and angry may go to Assam and other NE states and may kindly take all the illegal immigrants to their state or home just like West Bengal CM stated! #NRCAssam #IndiaForIndians #MamtaBanerjee #sarbanandasonowal,Negative,-0.7389,Hate
@user My point is that men aren't all the cause of it mostly is but not all men and some women blame all men.,Negative,-0.4767,Non-hate
Same 😘😘😘😘,Positive,0.8807,Non-hate
#global_jihad #Syria #Daesh,Neutral,0.0,Non-hate
"Kanye with a hint of more Kanye, the fuck you thought",Negative,-0.5809,Non-hate
Does he think women will like him more if he capitulates to their hysterical agenda? Or perhaps he thinks that mock…,Positive,0.34,Non-hate
@user @user @user Hey skank you wanna take a huge step back before we have to get everyone on your…,Positive,0.3182,Hate
Libyan Red Crescent recover 17 migrant bodies near Tripoli,Neutral,0.0,Non-hate
Karl Lagerfeld is against illigal refugees and hate Merkel for this action to bring them all in.,Negative,-0.5719,Hate
You pick the guy thats a total douche to you over the one whose good to you. Got it. Makes perfect sense! #WomenSuck,Positive,0.6248,Hate
@user Im not sure you should be calling ANYONE a hysterical woman.,Negative,-0.2644,Non-hate
"""It is now up to Congress to act quickly to restore dignity and transparency to a broken system."" — Scott Arbeiter//Donate to help provide legal services to reunite immigrant families separated at the U.S.-Mexico border. âž",Positive,0.6124,Non-hate
"Honestly. I know #Twictator wants total control, but to suggest I follow #CrookedHillary No thanks twitgo. If I ever follow that criminal, itll be to celebrate when karma finally bites her in the ass #LockHerUp #TuesdayThoughts #MAGA #Trump #BuildThatWall #KAG2018",Negative,-0.7513,Hate
Me- so what are you into? Her-,Neutral,0.0,Non-hate
"Records reveal “lax” supervision, sexual activity at Chicago-area shelters housing immigrant children",Neutral,0.0,Non-hate
get u a girl with a resting bitch face that only smiles at u,Negative,-0.1779,Hate
"@user It's alright Julia, we already know how vile you are, no need to ram the point home",Negative,-0.6486,Hate
"Most young women haven't been raped so you might need to apply a new logic to your theory. Also, you're a cunt 🙃",Positive,0.119,Non-hate
UK Pensioner Faces 350 Lashes In Saudi Arabia why does this country exist it does nothing for migrants picks on old men no help from anyone,Negative,-0.3089,Non-hate
Leo looks at Girl Scout cookies the way I look at pussy before I'm about to eat it,Neutral,0.0,Hate
@user @user You forgot the third one... Praise Sri Ram :),Positive,0.765,Non-hate
When you're trying to text your fuckboy but your boyfriend won't stop looking over your shoulder,Positive,0.3252,Non-hate
"Hi @user we join the many signatories of this open letter to you from @user Surely you can understand that charging migrant women for maternity care in the UK is unworkable &amp; inhumane. #ALLMothers need this care, regardless of status!",Positive,0.907,Non-hate
"#IMayBeAThiefBut but I'm not a mean girl. OK I was once, but is calling my bestie a cunt and a whore so bad? Oh, an…",Negative,-0.9391,Non-hate
Walking around with a half hard dick all day is a really good look on me,Negative,-0.1298,Non-hate
@user @user These illegal migrants must b deported without any remorse&amp;pity&amp; till they R still in India they must be denied all privileges &amp; facilities made available 2 other countrymen plus their movements &amp; whereabouts must b k,Negative,-0.5994,Hate
"Older adults are an integral part of many immigrant #families. The administration's ""public charge"" rule puts entire families at risk. Learn more about how you can #ProtectFamilies:",Negative,-0.2732,Non-hate
What do you call a women that has a brain? Pregnant with a baby boy.,Neutral,0.0,Hate
@user I just hope he builds the wall before November 2020#BuildTheWall #BuildThatWall @user @user,Positive,0.4404,Hate
And look at this shit. LOOK YOU SLUT. Stop distracting yourself with your flavored dildos and LOOK. LOOK YOU FUCKS. LOOOOOOOOOOOK!!!!,Negative,-0.9595,Hate
"As per as Government records there are 40 lakh intruders in India.It clears the image of unbalanced economic situation, shortage of basic needs , and it leads into Instability of democracy.#IndiaForIndians #immigration #NRCAssam #AssamNRC @user @user",Negative,-0.1779,Hate
Vietnamese Immigrant Tuan Ho Wants Every Kid To Live The American Dream,Positive,0.25,Non-hate
"@user Thanks you Ram Dass a very timely reminder as so many are suffering at this time. Oh, and we hope you're feeling better💕",Positive,0.8789,Non-hate
Germany to return refugees to Spain?https://t.co/5Q2kKksTAr,Neutral,0.0,Non-hate
@user Justin Trudeau and Isqra Khalid: Funding the Ideology of White Genocide,Neutral,0.0,Non-hate
"Hoe be like “I’m cut from a different cloth”... first of all, you’re a napkin bitch 😑",Negative,-0.5267,Hate
ENOUGH w/PHONY LIB argumentsvoter IDs don't workWalls don't workIllegals less crimeimmigration system brokeillegal kids are dreamers; OUR kids are notmore gun laws neededblacks can't be racist#POTUS #KAG #MAGA #NEWS #Trump #Walkaway #VoteRed #BuildTheWall #NoDACA #NRA,Negative,-0.34,Hate
"Are you wondering what you can do to make a tangible difference in the lives of refugees? Watch this video to learn how you can rally the support of your friends and family and help refugees rebuild their lives, and then join the campaign! âž",Positive,0.8748,Non-hate
like okay you say you fwhim but he ain't going nowhere my hoe forever 😌,Positive,0.6808,Non-hate
"@user @user @user A “man” who calls a woman a bitch or ho needs a good slap in the face with a crowbar! Old school Italian, respect women! Cheers🥂",Positive,0.7568,Non-hate
You call girls a hoe but youre a hoe too?? Lol stfu lame ass bitch,Negative,-0.9064,Hate
Iraqi Immigrant Who Shot Cop In The Head Was Never Deported Despite Crime Spree #BlueLivesMatter #BackTheBlue Full Story,Negative,-0.3333,Non-hate
That's exactly what shameful Dhimmis want in the USA! #MAGA #BuildThatWall,Negative,-0.4926,Hate
"If this were true which it is not, well then there are millions of us in this nation so move on if you do not like it, leave @user @user #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!",Positive,0.2942,Hate
"DU, last year you fought back against ABVP violence and snatched DUSU President and VP posts. This year #SendThemHome. No votes for thugs, No votes for ABVP. @user #ABVPkaGundaraj",Negative,-0.8689,Non-hate
@user And there's a k*ke and a rapefugee overseeing the entire process. If anyone touches the 'wrong' ballot they're immediately met with a loud OY VEY!,Negative,-0.5255,Hate
@user This crazy fuck thinks WOMEN are hysterical and driven only by their hormones. Look in the mirror fake -accent loon.,Negative,-0.8442,Non-hate
Illegal Alien Students Now Allowed On California College Boards. #DeportThemAll #BuildThatWall #NoAmnesty #DrainTheSwamp,Negative,-0.5574,Hate
refusal to kick Khan out for the fear that it might offend the Muslim immigrant community undermines that cultural equality. I$lam0ph0bia in its true form. PC makes govt. AFRAID to offend them even as they openly offend. I$lami© terrorism works! Remember,Negative,-0.923,Hate
"@user @user The current #GOP #Congress doesn't care what #Americans think. Most want Obamacare, most support the Mueller investigation, they don't support the tax scam, most want #responsibleguncontrol, most don't want to #BuildThatWall. Stop voting",Negative,-0.7276,Hate
I sit here and wonder sometimes like what a man have to be going through to just want to rape a woman dude like it’s sick,Negative,-0.5719,Non-hate
"@user Thats normal - USA has colonies, like Puerto Rico for example or Germany, but they also occupy Hawaii - which the call 50. state. This is old slavery mentalty.",Negative,-0.7876,Non-hate
"Drop in the bucket compared to what we are spending on illegal border crossers, country shoppers and opportunistic migrants that the Liberals have lost control of.https://t.co/jcuU5cPh4c",Negative,-0.7964,Hate
"@user Point blank, men do not *have* to pretend or sneak into places to rape women. They can do it easily anywhere. The idea that bathrooms protect anyone is a falsity. It doesn't. Spend time actually doing things that DO protect people, like convicting rapists.",Negative,-0.1541,Non-hate
"@user @user @user If you're encouraging people to boycott papa John's, why not encourage people to boycott NY times for their racism as well?",Negative,-0.7097,Non-hate
"Italian boat returning migrants to Libya may have broken law, UN agency says",Negative,-0.4767,Non-hate
@user Sorry Tomi not all men were raised correctly! I was raised that all women are ladies until they prove otherwise!!!,Negative,-0.3544,Non-hate
@user @user @user Definitely.  Ted Kennedy's immigration bill was possibly a mortal blow to this country.  He's definitely the dumbest of the Kennedy's.  A complete nit wit.,Positive,0.2732,Non-hate
"Yessssssssss 🙌🙌 my former immigrant self, full blooded Bosnian, came here from Germany, wants one!",Neutral,0.0,Non-hate
"Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom they’re ass…",Negative,-0.2732,Non-hate
When you just watched your boy ruin his life but you know misery loves company so you decide to ruin yours too,Negative,-0.8225,Non-hate
"@user @user @user RT @user Don't betray Your #Voters on #Immigration. #Americans, #WeThePeople, & the #USA reject #DACA, #Amnesty, the #DreamAct, & all #illegal immigration. Do Not Break Our Constitutional Laws. Deport all ill",Negative,-0.6939,Hate
"Some #UNSC members prefer to keep meetings private on the #Rohingya refugee crisis — but because of the one year anniversary &amp; the intense public interest in the Council mission, we believe it is right to do this session in public: — says @user",Positive,0.4404,Non-hate
"People who think it and say it - it speaks volumes for how they view migrants the whole time.  Second class, guests, who have no investment in the future of this country. It’s truly horrible to hear.",Negative,-0.4215,Non-hate
"@user fuck you, you racist bitch, and cunt piece of shit, glad we know now where your entire family stands on social issues",Negative,-0.9442,Hate
Bavaria opens 'Anker' migrant transit center,Neutral,0.0,Non-hate
"Polygamy&amp;explosive Muslim population r biggest evils for violent mindset.West,India,China,Russia must change their immigration laws...",Negative,-0.8225,Hate
"@user Knickers is a tangle, aye? Don't like women much do you? Hysterical things aren't they? Only good a few things, aye?",Negative,-0.6784,Hate
"@user Seriously, Amy and Cindy are BFFs, I know that for sure. Hmm, mmm.",Positive,0.1531,Non-hate
Retweeted Christopher C. Hull (@ChristopherHull):Immigrant from @user #TravelBan country shoots up...,Neutral,0.0,Hate
"Angie sure showed me. Fucking cunt, and bitch ass haters from the past. But when i was hit it was by 3 men.......",Negative,-0.7564,Non-hate
#buildthewall U.S. Marshals: Illegal alien wanted for murder in Mexico arrested in SC #endchainmigration via @user,Negative,-0.9081,Hate
@user It was targeted to All Men assuming all men are the same. Not all men are the same and nor are all women either.,Neutral,0.0,Non-hate
"One of the biggest political crooks in the history of the world.   When history exams his claims about Iraq, weapons of mass destruction, Libya and the refugees he will be seen as the architect of the destruction of most of the middle east",Negative,-0.8834,Non-hate
"@user @user bitch if u dont hop off my dick and go do somethin with yo loud mouth ass , mothball…",Negative,-0.891,Hate
Q !xowAT4Z3VQ 04/09/18 (Mon) 18:21:15 Amazing coincidence.+ Military start / wall.You have more than you know.Reason we are here MORE.Q#Qproof #QAnon #GreatAwakening @user @user #DeclassifyFISA #BuildThatWall #MAGA #2A,Positive,0.6239,Hate
The counties are paid a daily rate for each immigrant they hold. Enraging.,Negative,-0.5859,Non-hate
An opportunist afro athlet with ITA citizenship hit with an egg by  communist sun's asshole gets more news coverage then 2 ITA white girls assoulted by illegal African immigrant Welcome in Italy  tourists #IllegalIimmigration #daisyosauke #italy #DefendEurope  #GenerationIdentity,Negative,-0.1027,Hate
"@user Rape is an inhuman , offensive thing , but the woman should knows where and how to dress because not e…",Negative,-0.5927,Hate
"‘˜Ant-Man actors on border policies, upcoming immigration march",Neutral,0.0,Non-hate
Still find it stupid how Zephiel wasn't even sucking dragon dick,Negative,-0.7717,Non-hate
Democrat-run city building 6-foot fence around migrant housing complex to keep ‘˜intruders’ out,Neutral,0.0,Non-hate
"@user “Big slut” is the new “Hottie McHotterson”. It’s a compliment. I’ve always thought you looked like a big slut, boo! 😘",Positive,0.5983,Hate
Is it really indecent exposure if you have a magnificent penis? I thinks it's pretty decent exposure,Positive,0.7964,Non-hate
I like to delete comments that say 'first' to assert my dominance,Positive,0.5106,Non-hate
More Migrants from Terrorist Nation Enter Texas Via Mexico This Week How many terrorists have already successfully crossed n2 the USA from Mexico? We will never know. #BuildTheWall #BuildThatWall ##WalkAwayMovement #MAGA #KAG #Trump2020,Negative,-0.7823,Hate
"Tomorrow night our guest speaker is Madeleine Bair, an Oakland-native and award-winning journalist, will be talking about El Tímpano, a deep listening project centered around Oakland's Latino immigrant population. Please RSVP if you plan to attend:",Positive,0.3182,Non-hate
Lesbos/Greece: Muslim refugees fight against christians there. Why Greece dont arrest them and send them home ?,Negative,-0.1441,Hate
Meanwhile in Europe nobody speaks the truth that all of the potential millions of migrants and refugees can not be taken into the Euro Zone. Former colonial powers like France &amp; Britain are not without guilt in the creation of the mess that is most of the African continent today.,Positive,0.421,Hate
how in tf you gonna put your two cents in on something and somebody you don’t know then block and unblock me. Like bitch get off my line😂😂,Positive,0.1531,Hate
"@user @user Sadly, the answer is true. Our emergency food assistance includes specialized nutrition supplements to help malnourished children. See where @user is supporting #refugees with food assistance in this Story Map:",Positive,0.4588,Non-hate
"Illegal immigration sidelines at least 5 million marginalized Americans and their families, including many who are now struggling with opioid addictions.The huge influx of cheap labor has helped to stall Americans’ wages since the 1970s",Negative,-0.7096,Hate
"@user @user @user He said Israel could be described as a racist state, much like any other state (including Britain over Windrush, or May's ""migrants go home"") could be. There are no special cases of racism. The Palestinians w",Negative,-0.8342,Hate
"Women: 'started from the bottom, still here'",Neutral,0.0,Hate
I'm just over here laughing at how this little ol' white girl came at Sam and thought she was gonna win... LIKE BITCH DO YOU KNOW WHO WE ARE,Positive,0.6908,Hate
‘˜I want my daughter to have a future’: Returning Syrian refugees explain urge to come back home,Positive,0.0772,Non-hate
A rare move by #Myanmar govt to jail its soldiers for killing #refugees but #humanrights lawyers say more reform is needed @user @user @user @user,Negative,-0.4019,Non-hate
Bavaria tightens borders amid German rethink on migrants,Neutral,0.0,Non-hate
"Simple: to stand #WithRefugees.By protecting 68.5 million refugees and displaced men, women &amp; children forced to flee their homes.#WhyIJoinedTwitter",Negative,-0.4588,Non-hate
Coalition govt in #India's only #Muslim-majority state faces new threat to its unity as demands by pro-Hindu parties to deport #Rohingya #refugees continue @user @user @user @user @user @user @user @user,Negative,-0.1779,Non-hate
"You ever be drivin and briefly forget where you are, where you're going, how you got there, who you are or why you're alive? Cause same",Positive,0.1779,Non-hate
#womendisobey Dont be Fool African Americans Supporting Illegal #Immigration is a Slap in the Face to Black America  #BlackTwitter #BlacksForTrump #DemocreatsForTrump  #Trump #MAGa,Positive,0.3195,Hate
"Belgium: Muslim refugees say they want to impose Sharia law ""infidels must obey the Sharia"" - Free Speech Time - @user",Positive,0.34,Non-hate
"@user @user Remigration 2018:  Easy come, easy GO!!",Positive,0.7494,Non-hate
@user RT @user Sanctuary Cities are against the Law. Please shut them down & arrest/prosecute all criminal Governors & Mayors. #USA #Americans #America #Constitution #EndSanctuaryCities #EndDACA #AmericaFirst #MAGA #Congress @user @user,Negative,-0.2732,Hate
Italian bishop warns that Europe must avoid “fear and xenophobia” and welcome Muslim migrants via @user Another Christion moron with a death wish.,Negative,-0.6124,Non-hate
"National Counter Terror Coordinator Dean Haydon says, ""The current terrorism threat here in the UK is at severe."" Police &amp; security services thwarting 1 terror attack every month. This is the result of Lib-Lab-Con creating a multicultural mess from mass immigration. #LondonBridge",Negative,-0.9643,Hate
"With refugees evicted, France’s 'Calais Jungle' is now a nature preserve via @user #France",Neutral,0.0,Non-hate
Lega Northchief Berlusconi warns: the 600.000 illigal refugees are dynamite for Italy and will destroy the social consens. So he will stop the immigration from Libya if he wins the elections in March.,Negative,-0.2415,Hate
DFID Africa Regional Profile: July 2018,Neutral,0.0,Non-hate
@user Trudeau announces that Isqra Khalid is moral conscience of Canada and  that Moslems must be at the forefront fighting White racists who don't  want to be replaced by immigrants.https://t.co/X8PzfDxs8t,Negative,-0.7369,Hate
Your the second one to say that but I still have it and can see it,Neutral,0.0,Non-hate
"Home should never break you in two so wherever you go you are never whole; half of you remains where you left it, and the other half is rejected where you arrive- @user #TEDxExeter 2018 #Refugees #Poetry #SpokenWord",Negative,-0.5106,Non-hate
#ThereseOkoumou's #StatueofLiberty protest was remarkably effective in attracting international attention to #ImmigrantChildren. Inevitable overreaction by the #NYPD served to magnify the stunt's impact. #AbolishICE @user,Positive,0.6195,Non-hate
I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;,Negative,-0.7346,Hate
"Collins is a stupid cunt: Trump Is Hurting 'Vulnerable' Americans, His Acts 'Destabilize the Insurance Market'",Negative,-0.8807,Non-hate
When your pathetic ex finally dies,Negative,-0.5719,Non-hate
@user @user Your an idiot slag him off behind his back call him out you have a. Problem,Negative,-0.7184,Non-hate
"Sweden has a message to the refugees: Don't come to Sweden, we only prov... via @user IS THE SLUT WHO SOLD HERSELF TO FILTHY ISLAM",Negative,-0.6739,Hate
@user @user Hell do you think you are to call my friend a fucking skank?! Just because she's bringing…,Negative,-0.4003,Non-hate
"Ladies, do not be ashamed for having lustful needs. You want dick? Book a dick appointment! Want pussy? Go and eat pussy! Why women need to feel shameful for fucking guys but praise men for fucking girls?",Positive,0.6245,Non-hate
"@user @user @user For somebody who supports white rape, you are thankfully the minority. Get a fucking life and don’t breed. Imbecile.",Negative,-0.5574,Non-hate
@user You said it #FakeNews is sinking their own ship. #BuildTheWall The Whole Wall #GreenCardsForDACA #NoChainMigration no-Lottery #IllegalsHome get in line #StopTheInvasionIn #FavoritePresident,Neutral,0.0,Non-hate
#FundTheWall NOW #BuildTheWall #BuildThatWall FUND THE WHOLE WALL NOW!!! DO NOT WAIT TO AFTER THE MIDTERMS A LAME DUCK CONGRESS WILL NOT FUND THE WALL MAXIMUM PRESSURE INCLUDING A GOVERNMENT SHUTDOWN FOR FUNDING NOW!!!!!!,Negative,-0.8241,Hate
Gals ❤ 2 holler ' I'm dat bitch' Well I'm tryna 2 b 'dat woman' Dat woman wit a college degree n money.Dat woman strong in her faith in God,Positive,0.8658,Non-hate
This is Al. He works as a manufacturing design engineer and part-time college instructor. He is also a former refugee from Iraq. Tonight at 8PM CST World Relief is releasing a brand new film that tells Al's story. Join us on Facebook to watch.  âž,Positive,0.6486,Non-hate
I FUCKING TOLD YOU SKANK WHORE SLUTS LISTEN TO MS SERIOUSLY,Negative,-0.8658,Hate
@user @user Michelle Obama is a woman that every woman should aspire to be where Flotus is a skank that no one wants to be,Negative,-0.296,Hate
@user last time I checked...no one had rape charges filed with the police...soooo...these whores..ie women are lying.,Negative,-0.8807,Hate
"If I watch your snap story, just know it because I'm bored AF... I really don't care about you or your life",Negative,-0.6132,Non-hate
Illegal Alien Stabbed Mother Of Five To Death In Missouri via @user needless death!@realDonaldTrump @user @user #BuildTheWall #EndDACA #DeportThemAll #KeepAmericansSafeStop the Assault from Illegal Migrants on US citizens!,Negative,-0.9606,Hate
"This week ILI would like to welcome Gwylene Gallimard to year 2! Gwylene Gallimard is a 1st generation French Immigrant and co-leader in the Charleston, SC ""Connecktedtoo in/ with Charleston Rhizome Collective""project. Full story on ILI's Facebook page! #iliyear2",Positive,0.7256,Non-hate
* Sweden ðŸ‡¸ðŸ‡ª:  General election on September 9 may rock Brussels again. Concerns over mass immigration and rampant crime are redefining. #v4 #visegrad,Negative,-0.5423,Non-hate
"who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid",Negative,-0.9459,Non-hate
Burundi government denies involvement in forced repatriation of refugees,Negative,-0.7003,Hate
"@user Long rape scene? Even though there was no sex scene in the movie, and the woman agreed to a rape fantasy, then stopped it? LOL",Negative,-0.8492,Non-hate
Fuck the bitch that works at BK. She wouldn’t take my order stupid CUNT.,Negative,-0.9396,Hate
The New Damascus: Genocidal Assadist at Pro-Regime fighter funeral,Negative,-0.2263,Non-hate
@user Yeah tell them they're a fucking fool for believing 'statistics' that say 90% of women fantasize about rape,Negative,-0.7713,Non-hate
"not only r u fat and disgusting, but why do you feel the need to post photos of urself in a bikini. Who do you think ur fooling seabiscuit?",Negative,-0.6956,Hate
"Laylah, a Syrian refugee and member of our Hope Workshop, used to bring her daughter Jenan with her while sewing at CRP. But at our new childcare center, Jenan has a safe place to play while her mom earns extra income. Support our childcare center here:",Positive,0.9091,Non-hate
"Bibi and Orban will do evrything to hold their territory clean from terrorists and refugees, even the EU wants to protect them. If Europe not will follow - Europe will loose the own culture and identity.",Negative,-0.2732,Non-hate
"@user @user If anyone would know about hysterical women, it would be you btch",Neutral,-0.0258,Hate
HRW slams 'appalling' conditions of migrant camps in northern Greece,Negative,-0.3612,Non-hate
