Tweet,Sentiment,Sentiment Score,Original Label
"S-Shut the fuck up bitch> He pinches the bridge of his nose > His ears fold back in pure embarrassment, this just keeps getting better and better.",Negative,-0.6597,Non-hate
OrbÃ¡n: Merkel is ‘˜not in charge’ of Hungary’s refugee policy,Neutral,0.0,Non-hate
"In case you don't see it, Common Core, Islamic migration, refugees needed to fill low-paying jobs, etc. all part...",Neutral,0.0,Non-hate
@user So now the word hysterical is a completely sexist term? So let's get this straight nobody can say the word monkey anymore when they are describing anyting and the word hysterical can no longer be used to describe a hysterical woman?,Negative,-0.1864,Non-hate
Jumping from guy to guy isn't funny or cute. It's mean. Men are human beings not pieces of meat and we deserve respect #WomenSuck,Negative,-0.1989,Hate
"Bravo, @user And by the way: I am also an immigrant, and so is my wife, and both my in-laws. When you are saying immigrants do not deserve anything, you are talking about me.",Neutral,0.0,Non-hate
The #AmericanCommunists who live in our country want open borders.#DrainTheSwamp#StopTheInvasion,Positive,0.0772,Hate
"ABOVEGROUND THE MESSAGE IS CLEAR.  This truck parked near the Arby’s at Northtowne &amp; Morse Rd. about 1/4 mile from a Somali mosque. This is an immigrant, migrant and refugee (New American) community on the Northside of #ColumbusOHIO",Positive,0.516,Non-hate
Am I the only one that sings love songs to myself while thinking about myself?,Positive,0.6369,Non-hate
@user @user Women are sacred as mothers and wives. Everyone else is a degenerate whore who gets what…,Negative,-0.6486,Hate
@user We must be brave and strong and show decent logical women that not all men are rapists we must come together and speak out,Positive,0.34,Non-hate
"The refugee resettlement moratorium ends 10/24, and we are actively looking for Memphians to train NOW to be...",Positive,0.3182,Non-hate
The poor kid wanted a fuck and got a bitch prego and now is fucked for life hahahahaha dumb cunts,Negative,-0.9719,Non-hate
The EU should press Turkey to let all refugee aid agencies proactively and without fear of repercussions seek out Syrians blocked from registration so that they can get protection &amp; live without daily fear of deportation @user,Positive,0.4864,Non-hate
When he tells you 'be a good girl and cum for daddy',Positive,0.4404,Non-hate
you ho's STILL not allowed to speak on eesh in my presence. i'll beat yo ass girl lol don't get it fucked up. 😂😊,Positive,0.8937,Hate
@user I think it was a Freudian slip.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL,Neutral,0.0,Hate
"Spain: migrants riot to protest against the slow WIFI, the uncomfortable bed and the disgusting food In the shelter - Free Speech Time - @user",Negative,-0.8074,Non-hate
@user Everyone gets mad when a woman talks about dick but praise men who talk about fucking 10 girls every weekend,Positive,0.3919,Non-hate
"As pressure to return builds up, Syrians express their anxieties. Why Many think they can never go back? Watch Huda’s story who fears she may be forced to look at Europe, again @user",Negative,-0.8225,Non-hate
"Watch: Syrian Christian warns Europe ""They are all ISIS, not refugees. This is an invasion"" - Free Speech Time - @user",Positive,0.4404,Hate
"Hi Donald. It’s me again. I’m the white boomer standing with immigrant families, all non white peoples, all LGBT, and a free and open press. I am so not alone.",Positive,0.6506,Non-hate
"#JerryBrown #Criminals #IllegalAliens #KateStienle #Victims#Democrat led #California, under Governor Jerry Brown, has chosen Criminals OVER the law abiding public AND they have chosen #IllegalImmigrants OVER Citizens.   The people of California...",Negative,-0.8126,Hate
When the pussy stank but she looks so good you gotta finish,Positive,0.6324,Hate
"Jordan keeps border sealed, says it cannot take more Syrian refugees amid new fighting",Negative,-0.3612,Non-hate
Most parents with children swept up by Trump's #ZeroTolerancePolicy are NOT crossing the border illegally. They are presenting themselves at points of entry as political asylum seekers. #ImmigrationLies #ICE @user @user,Neutral,0.0,Non-hate
"The same Max Mosley who published a by-election leaflet saying: ""Coloured immigration threatens your children's health,""",Negative,-0.3818,Hate
People of color in the US declaring that immigration should be called on other people of color is just so... Sigh.,Neutral,0.0258,Non-hate
@user @user No 2 ways around it!! Vote Red!!! #MAGA #KAG #BuildTheWall #NoDACA,Negative,-0.5216,Hate
"@user You seem a little shrill and hysterical tonight, Junior! Are you getting scared? #MuellerIsComing",Negative,-0.4639,Non-hate
"If you've ever laughed at a dead baby joke, or chuckled at a dead lawyer joke, then don't bitch about a rape joke. Perspective, please!",Negative,-0.1078,Hate
Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!,Negative,-0.7861,Hate
"""@IntThings Unless you love a skank hoe that cheats on you. Then you apply the motto """"we dont luuuuhh dem hoes""""""",Positive,0.34,Non-hate
Immigration committee holding special hearings on asylum seekershttps://t.co/d1ni4mcr88This will be interesting. Looking forward to how this plays out.,Positive,0.7684,Non-hate
Dick still big tho 💅🏼,Negative,-0.5106,Non-hate
"Trump may be grabbing women by the pussy, but feminists are grabbing america by the dick",Negative,-0.6652,Hate
When the lemonade stand didn't work out so you and the crew decide it's time to rob a bank,Negative,-0.5574,Non-hate
"People that force me to be brutally honest to their face are the best... Like yo you did this to yourself, fam",Positive,0.7184,Non-hate
@user @user A slightest sound are you joking! That horrendous heave and huffing and puffing down my ear hole,Negative,-0.4926,Non-hate
"@user @user @user Antifa are just a pack of druggie misfits that no one loves, being the violent thugs they are is their cry for attention and their hit of self importance.#JuvenileDelinquents",Negative,-0.9042,Non-hate
What really happens when you send her a dick pic,Negative,-0.5106,Non-hate
U nothing but another pussy hole bitch get used to it,Negative,-0.7351,Hate
"@user @user This will be great. Hope @user puts someone in charge who makes sure All $$$ goes toward construction costs. And he/she better get it going after day, Every million donated. #BuildThatWall",Positive,0.9042,Hate
When you're breaking up with a bitch but you're a savage with a great sense of humor,Positive,0.4404,Hate
"Stop confusing good sex with love, that's childish",Positive,0.4215,Non-hate
"@user @user Under AAP rule,Delhi fast becoming a slum.Record influx of illegal migrants.Filth all around in his favorite community colonies.See NZM",Negative,-0.1531,Hate
"#Burma. #Syria. #SouthSudan. #Nigeria. These are just a few places where refugees need emergency food assistance. See where &amp; how @user is helping refugees survive, regain dignity and rebuild their own #selfreliance. #WorldRefugeeDay ðŸ“¸: Joseph Eid/AFP",Positive,0.3182,Non-hate
"In appreciation: Barbara Harrell-Bond, refugee advocate and researcher, 1932-2018: (@irinnews) #WithRefugees @user @user @user @user @user",Positive,0.5106,Non-hate
#CubeIsOverParty Hyuna made people pay attention to her message. And even when the entire public was against her she never changed who she was and what she stood for. No matter how often she was slut shamed. She is THAT fucking bitch. She will always be THAT bitch.,Negative,-0.9499,Non-hate
@user You may see this c@#t in England he will ram you thow.so caution on the roads😍,Positive,0.4588,Non-hate
Transurban privatises the gains from mass immigration,Positive,0.34,Non-hate
Talent- Fucking up EVERYTHING,Positive,0.4215,Non-hate
Should be able to get it back 😘,Positive,0.4215,Non-hate
"Of course they could just go home if it's that bad, given they are 'refugees' 🙄",Negative,-0.5423,Hate
"Illegal alien in Utah who was deported raped 7-year-old girl 'thousands of times,' police say",Negative,-0.8481,Hate
If things were the other way around and whites were migrants these other countries WOULD NOT accept us. Wake up!!!,Negative,-0.4696,Hate
Who close and control the borders for citiziens or refugees from Nigeria. They might bring the lassafever to us. WHO warns !,Negative,-0.1759,Hate
"Immigrants Using Nearly 60 Percent More Food Stamps than Americans. Taxpayers pay Approx. $48,000.00 per Illegal Alien per Year! via @user",Negative,-0.6476,Hate
#Women are naturally lazy. This is why #feminism is popular as they want privilege without responsibility. laxy,Positive,0.4767,Hate
Italy's Salvini declares war on mafia after migrant worker deaths,Negative,-0.5994,Non-hate
@user stupid bitch i hate you,Negative,-0.8979,Hate
I'm not sure who is the most hysterical woman at the #KavanaughHearings: Kamala Harris or Cory Booker.,Negative,-0.3302,Hate
Depression is swiping on gay tinder in front of your immigrant parents bc you don't fear death.,Positive,0.2672,Non-hate
I am all for this!! #BuildThatWall,Neutral,0.0,Hate
@user @user @user @user @user That was not bought in store! Black market merchandise. Yet Libs want to crack down on legal owners? Typical delusion. #Rifle #NRA #BuildThatWall,Positive,0.2714,Hate
"Syria, Russia, Lebanon and Iran are all pushing for premature refugee returns:https://t.co/WfAaDjGj0D",Neutral,0.0,Non-hate
@user What's up with college age women and man hating? This shit makes me embarrassed to be a feminist. Not all men are like that.,Negative,-0.8201,Non-hate
Time to Stop Illegals from using kids as a get out of jail card #Detain and Deport Never let them see a U.S City Stop #CatchNRelease #SendThemBack ASAP #Trump #MAGA #RedNationRising #Immigration No Illegals,Negative,-0.8126,Hate
"@user Y'know, you'd probably get a job at Subway because all a cunt like you is good for is making sandwiches",Positive,0.296,Hate
@user Its no different in Canada folks:  Access to  White people is NOT a human right.It takes twelve Germans to work and pay taxes in order to fund the cost of just one migrant,Negative,-0.3818,Hate
"DHS expands power to initiate deportations for Immigrants with Criminal records, False Documents or Collect U.S Benefits 73% of Mexican And Central American on Welfare !  #Trump #MAGA  Scott Puritt #Immigration  #RedNationRising - #Montana - @user",Negative,-0.1759,Hate
"@user They Should be deported ASAP !  Stop Allowing Teenagers to Game our #Immigration System we are not the World's baby sitters send them back to their country they are reponsible for thier kids not the U,S Taxpayer",Negative,-0.3595,Hate
"@user @user @user @user @user @user @user If we were into Putin, I would try to be the best Putin ever. So, careful what you wish for, commie. Are there any real lawyers in commie countries? Are there an",Positive,0.8176,Hate
"'Libya coastguard left two to die', migrant group claims",Negative,-0.5994,Hate
Immigrant entrepreneurs important to fabric of Michigan and to strengthening its communities.,Positive,0.6124,Non-hate
Literally just got hit by a car bc this dumb blonde bitch was on her phone and she didn't even stop after HAHAHAHA what a cunt,Negative,-0.8746,Hate
"Since the Supreme Court has not explicitly addressed the issue of gun rights for noncitizens, this case is being allowed to move forward in court. Pratheepan Gulasekaram, a Santa Clara University law professor, said Perez may have a chance.",Positive,0.4939,Non-hate
@user I just realized I used whore instead of cunt oh how the tables have turned,Negative,-0.8176,Non-hate
@user @user Stfu side hoe head ass bitch go fuck yourself y don’t u try to get dm in a week,Negative,-0.8957,Hate
@user Love to put my cock so far down your throat now so hot,Positive,0.5574,Hate
"Canada using DNA testing, ancestry websites to investigate migrantshttps://t.co/9Ln2ZrqYAZAs far as Im concerned, those that entered undocumented / illegally gave up any right to privacy.",Neutral,0.0,Non-hate
Tribal people in the southern Philippines who fled their homes last month have vowed not to return to their villages after the military refused to sign an agreement banning soldiers from...,Positive,0.25,Non-hate
SKANK ASS MUZRAT WHORE IS ALL SHE IS!!!!,Negative,-0.8741,Non-hate
"Not all women have weaves, some way not all men are dogs 😉",Neutral,0.0,Non-hate
"I believe in karma, that's why I never ask a girl if she's married or has a boyfriend",Neutral,0.0,Non-hate
I am displeased w what this bitch said about what rape is. @user,Negative,-0.9201,Hate
@user You look like a straight pee on stfu pussy ass nigga,Neutral,-0.0258,Non-hate
"Matthew alone recounts the flight to Egypt, which would add Jesus, Mary, and Joseph to the epic list of biblical refugees.",Negative,-0.25,Non-hate
"i'd get on yo ass just like some britches, my girl ah woop yo ho she throw dem bitches 🕺🏾🕺🏾",Negative,-0.7096,Hate
@user You're a skank. You are more skilled at shoplifting than trying to be witty.,Neutral,0.0,Hate
"Images of #Rohingyas dead bodies in SittweThe photos were taken on June 13, 2012 at May Zi cemetery, nearby Baw Du Pha refugees camp in Sittwe, the capital of Rakhine State",Negative,-0.6486,Non-hate
@user This women & lib -left like are suffering from hysterical blindness & they will be the death knell for United kingdom,Negative,-0.4215,Non-hate
@user post telling how you love hooking up with a filthy slut so you and that whore joke about her man(I…,Negative,-0.4019,Hate
Don’t distribute them across Spain ( Europe) send them back to Morocco where they came from #migrants,Neutral,0.0,Hate
can mnet stop being a bitch go suck my non existent dick and,Negative,-0.9042,Hate
This bitch scrolled through my shit gave me 1 like lol petty ass hoes,Negative,-0.8126,Hate
Facebook's new political advertising policy denounced...  Natural Law #Libertarian idea: The difference between private business versus government trying to control your behavior is the absolute ability to boycott private business...,Positive,0.5267,Non-hate
"@user littering on the increase ? It would be nice to have some bins to put the litter in , and if there are any bins it would help to empty them frequently #bbcNews",Positive,0.7184,Non-hate
"If new plan Pres Trump &amp; Steven Miller working on becomes law, be assured illegal immigrants will think twice b4 crossing over US border.  Government assistance is going to be very difficult to get. Looks like free organizations-churches who want them will have to support them.",Positive,0.6003,Hate
"Caucasians not welcome in Europe. NWO intentions are to eradicate all traces of white skinned people, known as the Kalergi White Genocide plan. This is why these only so called refugees allowed to settle in Europe are all dark skinned, no white skinned.",Negative,-0.569,Hate
Court records show a man accused of shooting a Colorado Springs police officer in the head in a shootout is an Iraqi immigrant with a recent criminal history in the U.S.,Negative,-0.6808,Non-hate
The savagery,Negative,-0.5423,Non-hate
Canada -Guilty - Human Rights Crimes Against Female Moslem Immigrant,Negative,-0.4215,Non-hate
Send  message to the German Embassy loud and strong resign give ordinary Germans the right to say no to Immigration now not next  Year,Negative,-0.0772,Hate
Flirting in 2016,Positive,0.2023,Non-hate
@user Wonderful - to be save in USA from refugees in the middle of the wall should be an electric voltage band.,Positive,0.7845,Hate
"Officers of the Court have a duty to uphold Rule of Law.  ABA President Bass stated that they ""will not rest until all children reunited with parents"".  https://t.co/RF3wJWCVrl TO VOLUNTEER   (no Spanish/Immigration law necessary)",Neutral,0.0,Non-hate
Hope your PlayStation blows up you silly cunt,Negative,-0.0516,Non-hate
@user @user This is after he went on a rant calling me a slut and a whore for blocking him.,Negative,-0.9201,Non-hate
"My refrigerator is filled with nothing but organic fruits and vegetables and alcohol, cause life is all about balance",Neutral,0.0,Non-hate
@user Do you have a tow bar on your ram?,Neutral,0.0,Non-hate
"Yep, around 80% of Syrian refugees in Jordan live in urban settings. That's why it's important to target the urban refugee population. At CRP, we serve refugees living in Amman, many of whom are Syrian.",Positive,0.4588,Non-hate
@user Friends in Spain have said the same. They have lived there for 22 years and now claim life is not only becoming uncomfortable but its damned dangerous with muggins by african migrants commonplace. The Spanish are screwing Spain into the g,Negative,-0.8052,Hate
Stop your kids from using snap chat!...,Negative,-0.3595,Non-hate
@user It's time we get Americans where they belong. Until there's no hunger no Vets on the streets homeless no poor homeless no Mental cases left without help. We don't need to import or allow anyone else into our country. #AmericaFirst #NoDACA #,Positive,0.3867,Hate
The Ratings for the #NFLKickoff were as flat as #TomBrady's Balls!Help #BuildThatWall!Support our efforts!Order Bricks @ now to avoid the Christmas Rush!,Negative,-0.5216,Hate
#CNN #FakeNews #WashingtonPost #MSNBC #DriveByMedia #MediaBiasThe Major media got this WRONG.  They reported that #PresidentTrump called ALL migrants #Animals.  Anyone who actually HEARD the President...,Negative,-0.6748,Non-hate
@user @user Hoe your dreams also return to you as nightmare,Positive,0.4019,Non-hate
i convince myself that im not a bad person and then call an old lady a stupid cunt bitch for biking in the road,Negative,-0.7615,Hate
FDA Acquiring ‘Fresh’ Aborted Baby Parts to Make Mice With Human Immune Systems,Positive,0.296,Non-hate
@user @user This is NOT bad news!! I dont want them here at all! Come here legally or dont come all! #BuildThatWall,Positive,0.6365,Hate
#Burundi opposition party @user sent the following letter to UN SG @user MSD alerts the UN on the harassment and dire humanitarian conditions of Burundian refugees who are in Tanzania.,Negative,-0.5859,Non-hate
"Blacklisted: Facebook banned pages belonging to Infowars' Alex Jones for ""glorifying violence"" and ""using dehumanizing language"" against transgender, Muslim and immigrant communities –",Negative,-0.7964,Non-hate
When you decide to trade your testicles in for a psychotic bitch,Negative,-0.5859,Hate
The news is full of stories and outrage over our governments Zero Tolerance policy which requires all adults entering illegally to be criminally prosecuted. Here's what you need to know. #refugeeswelcome #immigration,Negative,-0.5719,Hate
"@user author of RESURRECTING SLAVERY, will be a guest panelist on @user @user tonight to talk about #race and #Immigration. Check area listings to watch!",Negative,-0.7798,Non-hate
15. fuckhead for awhile... I open two stores for his bitch ass. little brother & his skank show back up. I find a meth pen tube & foil in,Negative,-0.9081,Non-hate
@user I thought you were leaving the country you washed up skank ass?,Negative,-0.5423,Non-hate
If I can get your mouth pregnant I'm down,Neutral,0.0,Non-hate
"Sweden’s chief prosecutor admits ""police can't enforce the law in areas controlled by Muslim migrants"" - Free Speech Time - @user",Positive,0.6705,Hate
@user Migrants get here then they phone for the next load to come mobile phones cost not such a thing as a poor migrant with a phon,Negative,-0.4767,Hate
The 2016 savage award goes to this man,Positive,0.128,Non-hate
I SAID WHAT I SAID DELETE THAT BITCH YOU CANT BEAT MY ASS,Negative,-0.2382,Hate
THIS HAS TO STOP!!!! #IllegalAliens #BuildThatWall #BuildTheWall .@DonaldJTrumpJr @user @user @user #DHS @user @user @user @user @user @user,Negative,-0.625,Hate
Illegal Alien Charged With Sexually Assaulting 12-Year-Old Girl In North Carolina @user @user Tell me again why there should be Amnesty?#BuildTheWall #NoAmnesty #NoDACA #DeportThemAll #ChildRape Automatic#DeathPenalty,Negative,-0.8271,Hate
"It's black, got 8 legs and it makes a woman scream, what is it? - A spider? No. Gang rape.",Negative,-0.8299,Hate
"This #TeacherAppreciationWeek honor #immigrant  postsecondary teachers, who come from many countries and backgrounds,  bringing their expertise to educate tomorrow's American leaders. #fastfact @user @user @user  @user @user @user @user",Positive,0.4939,Non-hate
My dick is like yoga for your vagina... It'll leave you nice and stretched out,Positive,0.2023,Hate
I assert my dominance like a cop doing the speed limit on the highway,Positive,0.5106,Non-hate
The Latest: Hungary passes tax against support for migration,Positive,0.4019,Non-hate
"#Immigration is tearing the country apart. Time for #congress to step up and pass a comprehensive, humanitarian, smart law @user @user @user",Positive,0.5719,Hate
"A reminder to EU, Italy &amp; Malta: your support to Libya's coastguard condemning intercepted refugees &amp; migrants to appalling detention conditions and blocking rescue charities + rapid safe embarkation costs lives, is morally abhorrent &amp; likely illegal @user",Negative,-0.4939,Non-hate
"#DidYouKnow that if all the refugees in the world formed their own country, its population would be larger than the state of Florida? Learn this and more in our new e-book, ""8 Things You Should Know About Refugees."" Download it here âž",Neutral,0.0,Non-hate
When you finally get the bitch to leave,Negative,-0.6124,Hate
Why do girls  have to post slutty facebook pictures along with lyrics to a terrible top 40 song? Cuz #WomenSuck,Negative,-0.6808,Hate
"@user ""“In my judgment, the process which was adopted by the secretary of state in the present context failed to comply with the requirements of procedural fairness as a matter of common law.” So immigrant children were lost. Literally lost. h",Negative,-0.7783,Non-hate
Idk thems the rules. I don't make them I just spread awareness,Negative,-0.1027,Non-hate
"Watch: Muslim refugee in Sweden threatens ""We are here to takeover"" - Free Speech Time - @user",Positive,0.1779,Non-hate
@user @user straight to 'cunt'? Over.. what exactly?? cause a woman online posted something you dislike…,Negative,-0.4291,Non-hate
@user 😭😭😭😭 nah man,Negative,-0.9153,Non-hate
"How much of the following is fact and how much fiction? Naredra Modi government merely cut the ribbon of GST door, but Bhakts does not want to miss a single minute and platform to take credit....If the UPA comes...",Negative,-0.0559,Non-hate
O’ the Highest Authority of all the authorities! Help to end #Rohingya Genocide and facilitate safe repatriation of refugees in #Bangladesh. O’ the Most Liberal Who is besought! Liberate all persecuted people including Rohingya on Earth.#Muslim #Islam #Ramadan #LailatulQadr,Positive,0.6351,Non-hate
"Hey Idaho, pay attention to the capitalized part since some of you are so welcoming to refugees.The Sharia Swamp...",Positive,0.5173,Non-hate
Parents of slain Filipino migrant worker and kidnapped priest are among those whose feet will be washed by Cardinal Tagle #ucanews #voiceforthevoiceless #religion #HolyThursday #HolyWeek @user @user @user @user,Neutral,0.0,Non-hate
Dhimmi France Outlaws Catcalling After Paris Woman Attacked By Street Rapefugee,Negative,-0.4588,Hate
"France, Malta take some of 450 migrants rescued in Mediterranean",Positive,0.4215,Non-hate
Three streets in Berlin shut off as fighting migrants turn area into ‘˜battlefield’,Negative,-0.3612,Hate
When she tells you she likes guys that read...,Positive,0.4215,Non-hate
"Asked this bitch where she wanna eat, she said 'Porkys' and I'm done with white women man I don't care how fire the box is",Negative,-0.6588,Hate
"It’s funny how liberals were all up in arms about “Lady Doritos” when it came from an immigrant female CEO. Now they are celebrating her today, just months after calling for her sexist head to step down",Positive,0.765,Non-hate
What a stupid cunt you are bro.,Negative,-0.765,Non-hate
"@user RT @user Don't betray Your #Voters on #Immigration. #Americans, #WeThePeople, & the #USA reject #DACA, #Amnesty, the #DreamAct, & all #illegal immigration. Do Not Break Our Constitutional Laws. Deport all illegals & #DACA immig",Negative,-0.4464,Hate
"Read and watch the attached, then go to YouTube and watch ""Killing Europe.""  As Islam grows in America, we can expect similar issues.  Granted, we are not allowing as large a percentage of ""refugees"" into our country per our population, but...",Negative,-0.296,Hate
"Israel has turned away dozens of refugees, despite urgent calls by humanitarian agencies saying their safety is at risk. They are trapped between the Israeli border and advancing regime forces with little shelter from the harsh summer weather.",Negative,-0.7345,Non-hate
@user @user If only there was a way to stop those bullets! I'VE GOT IT! BUILD A WALL !!!! #BuildThatWall #MAGA,Negative,-0.5216,Hate
How you take half naked pics but you not a hoe? Smh fake ass bitch.,Negative,-0.9281,Hate
I love how the United States government is going around telling other governments what to do when this government is no better than they are. This government joined that club as soon as it illegally kidnapped immigrant children and basically lost them.,Positive,0.5096,Non-hate
@user Faggots pay day !! Hand it over as you get bitch slapped by my cock ! Hahaaaa,Negative,-0.826,Non-hate
Solutions urgentissimes :#degagerMacron#dissoudreLREM#retablirLeDroitRepublicain#ReduireIslamAuSilence#StopImmigration#UEbyebye,Positive,0.1779,Hate
"@user speaks with @user spokesperson @user , about #Kenya’s refugee camps—one of which is the largest in the world. #WithRefugees #WorldRefugeeDay @user @user @user @user",Neutral,0.0,Non-hate
"Do you have #DACA, or have you had DACA in the past? Renew your DACA now! USCIS is currently accepting renewal applications but this could change as soon as mid-August. Visit Informed Immigrant for a step-by-step DACA renewal guide:",Positive,0.2714,Non-hate
"Good #immigrant  defintion ⬇️- I'm not winning Olympic gold medals or winning baking competition, will I ever fit in? // post #Brexit struggle...",Positive,0.5753,Non-hate
"Sure Sadiq Kunt, whatever you say. 🖕😒",Positive,0.3182,Non-hate
Haven't talked to my kids in days because my bitch ass #babymomma is a cunt! #meetoo,Negative,-0.8955,Hate
"From Fox News - Arizona, Texas announce plans to send National Guard members to borderhttps://t.co/TxgdOrVqcl#MoreOfThisPlease More#SecureTheBorder #StopTheInvasion #BorderSecurityIsNationalSecurity",Neutral,0.0,Non-hate
If You Wanna Be Stupid Over Some Dick Do Your Thang Sus 🤣🤷🏽‍♀️ Im Jus Not Gone Fwu Nomore 🗣✅💯,Negative,-0.5423,Non-hate
@user @user @user @user @user @user @user @user @user @user @user @user Try @user or @user @user and @user can you help or give direction?,Positive,0.4019,Non-hate
"I dont see why some people get so offended by what i say. its not like im making this shit up, women really do suck.",Negative,-0.9033,Hate
"@user 1) fuck you 2) i gotchu fam, lemme get my pimp hand ready😂",Positive,0.6249,Non-hate
I have been Anas' personal geek and social media maven because he is such a great guy and is helping refugees in an area where they have been invisible for the most part.If you can help him in any way with small...,Positive,0.802,Non-hate
"I can lose weight, but you’ll always be a cunt ♥️ Don’t come at me, I will shut you the fuck down",Negative,-0.6249,Hate
@user @user shut the fuck up bitch don’t talk to greek like that you whore go on chaturbate you dickhead,Negative,-0.9349,Hate
Did you know that if you ask the team to ‘pimp’ your bagel they’ll add in a tasty surprise for just one pound 😎,Positive,0.6249,Non-hate
RT @user 🤔🙀🐽🙈 #Repost @user with repostapp.,Negative,-0.2732,Non-hate
When your phone goes dry for more than 2 1/2 minutes,Neutral,0.0,Non-hate
"@user the planets existence depends on stopping the warming of the South Antarctic Ocean which has absorbs so much heat from fossil fuel emission its killing over 65,000 marine species a year and what happens as that works it way up the food ch",Negative,-0.6597,Non-hate
Trixie is so peng 😍🙈👅 — YEAH SHES PENGGGG for an immigrant tho 😍😍💗💗,Positive,0.972,Non-hate
"@user Shock Statistic: 90% Of New European Crime Committed By Migrants Muslim migrants are tearing Europe apart physically and politicallyhttps://t.co/1IHqeSKyMlRemigration 2018:  Easy come, easy GO!!   to White people is",Positive,0.3365,Hate
"Here's Domingo — an immigrant, father, and Founder of Peels and Wheels Composting. Apply now to join us for the next Collab Accelerator:",Positive,0.296,Non-hate
All you pussy boys and pussy girls who call yourselves her friends didnt even try offering to help her move so none of yall better show up to our house asking her to chill cause fuck all of yall fake asses,Negative,-0.4949,Non-hate
Felling love with this Couture Inspired Sandwich Maker by Dash: #sandwichmaker #appliance…,Positive,0.8126,Non-hate
"Lol no. Not in that sense, you give yourself to your husband doesnt mean he should rape. The woman is still the primary owner of her body.",Negative,-0.4404,Non-hate
"Western cities that are still open for the world....Ethiopia former refugees, migrants and diaspora communities participate in an important “convention” in #Minnesota where big political wigs including the new reformist PM #DrAbiy were involved...",Positive,0.2023,Non-hate
"'God, did you hear about that stupid guy who works at Youtube who is a total cunt? I think his name is Chugchog'",Negative,-0.6997,Non-hate
@user @user @user I've noticed. Not all men are raping or harassing women but unfortunately that's…,Negative,-0.8047,Hate
"We simply cannot allow people to pour into the United States undetected, undocumented, unchecked, and circumventing the line of people who are waiting patiently, diligently, and lawfully to become immigrants in this country.Barack Obama - 2005#BuildThatWall #MAGA #Trump",Positive,0.281,Hate
"""When we are assured by seeing and knowing that they are enjoying their citizenship, then we will go back,"" Ali said Friday, while strolling through the crowded market of the Kutupalong refugee camp. #Rohingya #Myanmar",Positive,0.7096,Non-hate
All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥,Negative,-0.6858,Non-hate
@user I miss you more main slut halavyaahhh HHAHAHHAAHAHpatatas!!! 😂😂,Positive,0.2494,Non-hate
"@user but seriously, the silver looks sexy AF and like very easy access to give you your birthday spankings 😘",Positive,0.9412,Non-hate
@user Its time to give hunting licenses to border homes and make it year round open season on this invading force! Free guns and ammo to those willing to defend our borders!!! #BuildThatWall #BuildThatDamnWallNow,Positive,0.6671,Hate
@user Agree with you 100% #BuildThatWall #MAGA #ImmigrationReform,Positive,0.3612,Hate
Sometimes you just gotta finger a bitch in public to let her know who's boss,Negative,-0.5859,Hate
"This is so disgusting.  And y'all think this immigrant situation is okay? Go to hell, especially this sick fuck",Negative,-0.9469,Hate
"@user Time to tell it how it is EU ,commonwealth migrants miss using NHS Housing , Education we never asked for this politician decisions",Negative,-0.1531,Non-hate
@user Looks like no ones running Britain! Our cities are out of control thanks to EU migration  an all to often picture of Modren UK,Positive,0.5411,Hate
@user You believe in God lol...heaven help u if I ever get a passport kunt.,Positive,0.5859,Hate
"Another fine example of why illegal aliens are problem. If your here illegally, why would you want to draw attention to yourself this way. Illegal aliens have no fear of our legal system & only care about themselves. Awful way to die #BuildThatWall",Negative,-0.8545,Hate
@user I don't want to blame the victim but this makes it difficult. Are you a ho just lookin for money or are you a victim looking for justice?,Negative,-0.1136,Non-hate
Immigrant Silences Libs With Insane Admission About Why Trump Is Right On Immigration,Negative,-0.4019,Non-hate
Well damn😭. Bitch said dwarf women lmaooooo,Negative,-0.8176,Non-hate
"#Burundi—With militiamen still roaming in the countryside, 400.000 refugees, 10.000 political prisoners, 2000 dead whose families are crying for justice.... Anyone who ignores those issues and just talks about 2020 elections is disingenuous",Negative,-0.8555,Non-hate
shoutout to the kid(s) who wrote on the dirt on my car saying I was a bitch and a whore :))),Negative,-0.8885,Non-hate
"Immigration Diversion, Forced Injections, Hodeida Genocide, Syria Fights Back &amp; Psychopaths In D.C.",Negative,-0.6908,Non-hate
Yes Brooke! Give that bitch the hell she deserves. I knew it would take her to slap that skank down. #BoldandBeautiful,Negative,-0.75,Hate
Spanish town's mayor pleads for help after surge in migration #SWRM #SendThemBack,Positive,0.4019,Non-hate
Vietnamese #immigrant launches @user to give kids a chance to earn money for college through what he calls “action scholarships.” via @user,Positive,0.25,Non-hate
@user DM daddy. Show me what your doing to your little wet whore holes . Show daddy how nasty of a slu…,Negative,-0.8235,Hate
"@user @user The whole notion of regional state is built to make Somalis refugees within their lands of Somalis. Or else, why yearn for another fake walls whilst we r already suffering from the artificial ( colonial) ones?",Negative,-0.7351,Non-hate
I'm such a little pussy ass bitch on my period what tha fook,Negative,-0.7755,Non-hate
