Tweet,Sentiment,Sentiment Score,Original Label
@user @user @user Hey American skank are you illiterate?,Neutral,0.0,Hate
Test your knowledge of the refugee crisis with this quiz from @user âž can also get 60% off Seeking Refuge: On the Shores of the Refugee Crisis through the end of the month. âž,Negative,-0.8481,Non-hate
@user I thought you meant dressing like a skank until I saw you dressed like one too,Positive,0.6124,Non-hate
Trump Admin. Considering Immigration Plan to Make Best use of Taxpayer Funds -,Positive,0.6369,Non-hate
"@user @user Is there a more stupid person in congress than dipshit Harris? This woman fd Willie Brown, thats gross. Total skank with the intelligence of a pollywog.",Negative,-0.7778,Hate
Yeah well I didnt suck dick for tips you dirty skank Yes you did you lonely miserable BITCH its called fucking ALIMONY✋🏾,Positive,0.1126,Hate
| Woman who accused Nelly of rape wants to drop charges,Negative,-0.8779,Non-hate
@user They get mad at women like us for not feeling comfortable around men alone because 'not all men are lik…,Negative,-0.6977,Non-hate
"He's fighting because it's his last stand, he knows jail is in his future. POS. .@realDonaldTrump #MAGA #AmericaFirst #BUILDTHATWALL #BoycottNFL #BoycottNike #boycottFirstMan .@KidRock #SundayMotivation .@GenFlynn .@PressSec .@Hulkanator11 #MAGA #WalkAway #LockThemUp",Negative,-0.3612,Hate
"I know I *would* say this, but this week's @user Insiders' Newsletter was super insightful. Breaks down CFTA, analyses new migration data, examines a little known but important #WesternSahara development, and more!",Positive,0.815,Non-hate
The immigration minister has agreed to let Glasgow City Council assess each person facing eviction by Serco,Negative,-0.2263,Non-hate
US Army Quietly Discharging Immigrant Recruits,Neutral,0.0,Non-hate
"@user I'm running to help flip the NYS Senate blue. If elected, I'll be the first Indian American to ever serve in the New York legislature. I hope you'll share my immigrant story. #nys #sd56 #flipthesenate #desi #immigrant #nextgen #onward",Positive,0.7783,Non-hate
"According to my D&amp;D group, shouting ""REFUGEES WELCOME!!"" is not the correct way to warn people of incoming threats...",Positive,0.2771,Non-hate
@user so you admit to actin like a hoe? 💀,Positive,0.5542,Non-hate
Bitch I know you are not there,Negative,-0.5859,Hate
@user Such as in this case? Woman accusing @user of child rape remains silent after threats,Negative,-0.8481,Non-hate
sucking my own dick cause women are stupid,Negative,-0.7717,Hate
My mouth stays shut... I cut people off for reasons they may never be smart enough to figure out,Negative,-0.52,Non-hate
When you come in the house @ 3 &amp; it’s a problem 😂😂 FSE Shut Up Hoe &amp; GTB,Positive,0.4767,Non-hate
This could completely change the face of refugee aid,Neutral,0.0,Non-hate
"@user you're a pussy, stfu",Neutral,0.0,Hate
When you're daydreaming about the dick you're gonna get later,Negative,-0.5106,Non-hate
"@user @user Still can't be. Even the neonazis behind the ""rapefugee"" website only claim around 450 rapes by immigrants for all of 2016 (800% more than suspected (!) rapes officially recorded). So if we pretend for a moment those numbers are",Negative,-0.9207,Hate
"@user Many more are talking about impeachment. Many, Many more. In case you forgot. Collusion, rape, obstruction of justice, profiteering. Losing.",Negative,-0.6705,Non-hate
Emergency services rushed to the scene yesterday,Negative,-0.3818,Non-hate
"We've been fucking this whore, Mother earth for awhile, She's a filthy bitch anyway, Rotting her from the inside out, We are at our end.",Negative,-0.8827,Hate
@user @user Japanese immigration policy isn't just sensible.Its meant act in the long term interests of the Japanese and ensure that the Japanese remaining the overwhelming majority in their nation.,Positive,0.5574,Non-hate
"I've even seen this in express itself in real life recently, truly surreal. Women are losing their minds, which is hysterical",Positive,0.0516,Hate
Giddy Up – Friday Night Document Surprise from Office of Inspector General…,Positive,0.128,Non-hate
@user you won't retweet me pussy,Neutral,0.0,Non-hate
I'm astounded women have to tell grown men 1) Don't drug us on dates 2) Don't send dick pics 3) Using power/position/fear isn't consent,Positive,0.5908,Non-hate
#IndiaForIndians Bangladeshi enter India illegally. Go home. Assam don't want Bangladeshi immigrant,Negative,-0.0572,Hate
Follow @user this week to learn how we provide hope through food for millions of #refugees. #WorldRefugeeDay,Positive,0.4404,Non-hate
@user that your sissy slut bitch whore mouth needs to be gagging,Negative,-0.9169,Hate
#LateNightThoughts how many Congressman dicks did women suck to finally gain voting rights,Positive,0.128,Hate
Everything About Time Magazine “Crying Girl” Immigration Propaganda Story isÂ False‘¦.,Negative,-0.25,Non-hate
I Can't Fuck Wit You No More Ho And Im Sorry You A Disloyal Ass Bitch Ho You Sorry,Negative,-0.8047,Hate
Muslim refugees should go to Muslim countries if they want to keep their Sharia culture - Sharia has no place in the Western world - Free Speech Time - @user,Positive,0.34,Hate
Congratulations to Juan Lara Reyes on his new 2018 Loaded Ram 1500! We greatly appreciate your business!! Hope you enjoy your new ride!!!,Positive,0.9344,Non-hate
Her- where'd you learn to eat pussy like that? Me-,Positive,0.3612,Hate
"Today @user alongside immigrant rights groups across the country, filed a FOIA with @user to demand accountability &amp; transparency over why there’s over 753,000 immigrants still waiting for citizenship, sometimes over 20 months.  #TearDownThe2ndWall #NaturalizeNOW",Negative,-0.128,Non-hate
"We need to make the illegal immigrants ""endangered"" if they cross into the US!  I don't mean to protect them....",Negative,-0.7249,Hate
@user Peter Dutton should be PMUN does not care about Australians Dutton does just wish he would deport fake refugees that break our law,Negative,-0.4639,Hate
Who decide which refugees can go to Europe ? The EU or the Italian goverment which rescue many by coastboat ! Or decide the faciliators (coyote) if one can pay or not ? Or both ?,Positive,0.5764,Non-hate
"Stop sweatin these hoes... Vaginas are like doors, when one closes, several more open up",Positive,0.0772,Hate
The Catholic Church runs a rat-line of way-stations and hostels were migrants are encouraged and indoctrinated with the sole purpose of violating US laws and undermining US sovereignty.https://t.co/rYlSIGn1Wk,Negative,-0.5994,Non-hate
"@user Welcome is a wish. Now about 60.000 refugees will deported from Sweden home.Europe is divided in that persons which mean the welfare is endless, and the others which are afraid about local culture.",Positive,0.6908,Non-hate
You're chip leader and your hole cards are 6h Js are you taking it down?,Neutral,0.0,Non-hate
"The move, initiated by US Congressman Doug Lamborn, “is an integral part of the deal of the century, which aims to discard the right of the refugees,&amp; is consistent with the racist  Israeli Nation-State Law, which is the cornerstone of that dubious deal.”",Negative,-0.8176,Non-hate
Here Are The Photos Of Obama’s Illegal Immigrant Detention Facilities The Media Won’t Show You via @user,Negative,-0.7269,Non-hate
WHY MUSLIMS IMMIGRATE TO CHRISTIAN COUNTRIES via @user,Neutral,0.0,Hate
"Russia did it!  Russia di....  Wait, what?  Big scary Russia is helping people go home without being detained etc?",Positive,0.2287,Non-hate
Also.. 'not all men' realize what they're doing when they're doing it. You don't have to be a rapist to make someon…,Negative,-0.7096,Non-hate
"@user Basically, Women are the chicks, & Woolies is the #notallmen crew.",Neutral,0.0,Non-hate
@user @user Your a no nothing woman hating cunt Reliving you sad little hatred of your unloving mothe…,Negative,-0.8007,Non-hate
Bitch you better be 😂😂,Positive,0.5994,Non-hate
Trump Administration may end temporary protected status for Somalis via @user              Do it today ! Why the hell are they special ?,Negative,-0.0752,Hate
@user Not our problem #sendthemhome,Positive,0.3089,Non-hate
"Half of the voters clearly want to- accept Lisbon Treaty as the UK constitution- join the Euro- allow #EU to dictate how many migrants to take in- accept Napoleonic Law (EAW, Guilty until proven innocent)- EU army- EU tax- EU law dictates (already fact)- CU racketHmmmm",Positive,0.872,Non-hate
@user @user @user You have to remember that these individuals are still men by sex and biology. You could counter that by saying trans women could rape women in their prisons. It would be easier for them as they have a physical advantage. Being trans is problematic from all angles.,Negative,-0.5859,Non-hate
@user @user @user In Saudi &; Dubai if a man rape a woman with condom than semen isn't found in Vagina than how do Sharia Law tackle? I tell u punish the Woman,Negative,-0.8442,Hate
"@user @user I was referring to the fact I stated women rape men, but you couldn’t handle me stating so.",Negative,-0.431,Non-hate
@user Linekar is a fool the nearest he got to refugees was selling them crisps and its right to get the false applications out,Negative,-0.4404,Hate
the simple fact of you calling a girl hoe just because she rejected you shows how much you didn’t deserve her.,Negative,-0.5106,Non-hate
@user bitch I'll beat your ass,Negative,-0.8074,Hate
@user @user you cunt.,Negative,-0.4939,Hate
Cunt and demon bitch Betsy Devos is an evil evil antichrist lying warlock for oil and money,Negative,-0.9648,Hate
I don't have time for you whores bitch can't you tell? I only spend time with money & that's because she pays me well,Negative,-0.7717,Hate
@user going to bring your Slut whore ass to the states,Negative,-0.9118,Hate
god fucking shit cunt dammit bitch pretentious cock sucker..... I dropped my ice cream,Negative,-0.9334,Hate
I feel like I should be featured at this camp,Positive,0.3612,Non-hate
"@user Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully 😠",Negative,-0.9555,Non-hate
"If a girl is cuddling with me & she tells me she don't wanna fuck, that's cool. I'll pull my dick out & beat off right next to her.",Positive,0.2144,Hate
"Bitch no, you gone stay your ass here i missed you",Negative,-0.8591,Hate
Clinton In 2014: Immigrant Children “Should Be Sent Back”,Neutral,0.0,Non-hate
"For one U.S. immigrant family, short-term public aid meant long-term security",Positive,0.34,Non-hate
"Muslim refugee: In Greece they don't have enough money, therefore we want to go to Germany",Positive,0.0772,Non-hate
Females are always crying out 'sexism.' Don't they know it goes both ways? Men are suffering every day!,Negative,-0.7574,Hate
Someone's grandmother out here tryna get shot TF up,Neutral,0.0,Non-hate
So General Kelly thinks women were 'sacred' when he was growing up... classic virgin and whore dichotomy.,Negative,-0.5574,Non-hate
@user Do you even see ECC RAM on their website? Because I don't.,Neutral,0.0,Non-hate
@user ✋🏼 hey that's a fair fucking trade 🌚,Positive,0.6705,Non-hate
Today is just wracked with sadness. I'm sorry...,Negative,-0.4939,Non-hate
"So viel Hass gegen UNS. #RemigrationJETZT #abschieben Hass gegen Weisse, gegen die normale+friedliche BevÃ¶lkerung dÃ¼rfen wir nicht dulden! #DankeMerkel #MerkelMussWeg #LockMerkelUp #SeehoferMachZu #MachtDieGrenzenDicht #UmvolkungðŸ“¢@SPD @user @user @user @user abwÃ¤hlen!",Negative,-0.6688,Non-hate
@user It should cost you more for being a dirty skank!,Negative,-0.4926,Hate
@user Women died bc male doctors who knew nothing about women thought they were just “hysterical”,Negative,-0.5574,Non-hate
@user If USA not stop the imigration of muslims it will never be a christian-jewish nation in future.,Positive,0.2235,Hate
"If your in a good relationship, it's probably cause you're both ugly",Negative,-0.1027,Non-hate
'Can this day get any worse' -me waking up,Negative,-0.4767,Non-hate
Have you seen this yet @user,Neutral,0.0,Non-hate
@user while we pat ourselves on the back on how many refugees taken in do not lose contact with our own poor who wait for housing 2,Negative,-0.2124,Non-hate
"MUST READ: IMPORTANTMedia and political falsehoods about immigration: Propaganda images, immigrant crime and DACA@realDonaldTrump @user #NoAmnesty #EndChainMigration #EndIllegalBirthrightCitizenship#SecureUSBorders#ProtectUSA",Negative,-0.6705,Hate
Rally To Support Detained Pizza-Worker Immigrant,Neutral,0.0,Non-hate
"1,200 migrants from Turkey in 2018 - Italian Minister",Neutral,0.0,Non-hate
"@user (Season of the Bitch is tbh nothing like Chapo but that's not a bad thing, tho you know me, I hate men and love women SO.)",Positive,0.3757,Non-hate
#BuildThatWall is all about homeland security and an open border clearly leaves Americans less safe. Makes sense to use our military to protect us by building a wall.,Positive,0.8522,Hate
@user Please take it to the streets Alyssa! I’d love to see you take action as opposed to running your skank D -List mouth!,Positive,0.7955,Non-hate
When your ex leaves her shoes at your place,Neutral,0.0,Non-hate
Russia confirms Syrian refugee proposal sent to United States @user  need soap,Positive,0.4215,Non-hate
Video: Assad and Kind Syrians open it's door to genuine refugee,Positive,0.5267,Non-hate
"@user @user ALWAYS BELIEVE WOMEN ALLEGING RAPE *cough*unless the perp is someone we like, then forget it. *cough*",Negative,-0.7034,Non-hate
"' A HOE does ANYthing for ANY man, A FREAK does ANYthing for HER man, and A WOMAN does ANYthing for ONE man!'",Negative,-0.6027,Hate
What the White House has come up with has been shot down by Crime loving Democrats #BuildThatWall #MondayMotivation #BuildThatDamnWallNow,Positive,0.1027,Hate
When the gut rot kicks in after a long weekend of drinking,Neutral,0.0,Non-hate
"A man, knows the difference between a woman and a lil ol whore bitch #100",Negative,-0.8442,Hate
"@user @user So much Corruption in our government many things are swept under the rug, Drain the Swamp! #BlueRipple #KatesWall #OBAMASPYGATE #NoAmnesty #NoDACA #MAGA",Neutral,0.0,Hate
Now is not the time to abandon the US refugee program. #RefugeesWelcome #wewelcomerefugees #welcome75k,Negative,-0.4404,Non-hate
@user Bobbys a little butt hurt today. Go have a drink and STFU you are the a**hole. I've lost all respect for you. I used to think you spoke real,Negative,-0.323,Non-hate
"I don't pay my bills on time. I wait for the final notice to come in and then I just throw it away, and that's exactly how I handle my women",Positive,0.0762,Hate
@user So you're saying you /don't/ like how my cock looks in these panties?,Negative,-0.4039,Non-hate
I can't imagine growing up with one of these twenty-somethin thot ass bitches as my mom. #blessed,Negative,-0.6147,Hate
@user Trouble is david we are in the EU and you cant handle the Immigration Crisis better to control own Borders than be forced to EU,Negative,-0.7845,Non-hate
UK’s tiny number of Syrian Christian refugees sparks backlash against UN,Positive,0.0772,Non-hate
@user @user @user Bitch stfu stop acting like a fucking cunt,Negative,-0.7902,Hate
Martin Luther King Jr. once said “our lives begin to end the day we become silent about things that matter.” How will the lens of history judge our response to today's global refugee crisis? World Relief CEO Tim Breene reflects on #WorldRefugeeDay. âž,Negative,-0.25,Hate
Over 160 undocumented migrants held in Turkey,Neutral,0.0,Non-hate
@user You own it! You and the GOP sabotaged it! Pha -q ya kunt!,Neutral,0.0,Non-hate
"#IllegalAliens are robbing #Americans of retirement who do you think pays for their healthcare and emergency room visits my #ObamaCare costs me $36,000 per year because of them @user @user @user @user @user @user #BuildThatWall",Negative,-0.3818,Hate
If I was you I'd hate me too,Negative,-0.5719,Non-hate
The woman who #accused nelly of #rape has dropped her case.,Negative,-0.7845,Non-hate
I feel like I'm going through withdrawals but again I'm jus being a whiny ass bitch ass skank ass brat,Negative,-0.967,Non-hate
@user Judge is Legislating from the Bench SCOTUS Said Last week that District Courts Can not Give Opinions for the Whole of The U.S Like #SancutaryCities this will be thrown OUT!  #Trump #MAGA Detain and Deport #Immigration2018,Negative,-0.1511,Hate
@user To come back should really not easy for refugees of Syria. Nobody need more eaters.,Negative,-0.3988,Hate
@user Good luck Mr President. More and more people are waking up &amp; realising the third world immigration invasion &amp; open borders have been a disaster for our culture and unique identity. The only party that will put a halt to this invas,Positive,0.5423,Hate
"The Syrian refugees and the Lebanese residents of Arsal can't agree on much, but they agree on this: It is time for the Syrians to go home",Positive,0.4009,Hate
Who wore it better?,Positive,0.4404,Non-hate
@user @user @user @user @user @user @user @user @user @user @user Our favorite CNN reporter.,Positive,0.4588,Non-hate
"Immigrant Rights Advocates Protest Boughton, Cooperation With ICE  #Connecticut #WelcomeImmigrants",Negative,-0.25,Non-hate
The Times Strains to Credit France’s #WorldCup Victory to Immigration,Positive,0.1027,Non-hate
"The story of an immigrant community in Columbus, Ohio and how changes in immigration enforcement are impacting them:",Neutral,0.0,Non-hate
Good this makes it a safe country ðŸ‘ immigrants can now go home ðŸ ðŸ‘‹ðŸ»ðŸ‘‹ðŸ»ðŸ‘‹ðŸ»ðŸ‘‹ðŸ»ðŸ‘‹ðŸ»ðŸ‘‹ðŸ»,Positive,0.7003,Hate
LW: Youth care worker charged with molesting 8 immigrant boys at Arizona shelter,Negative,-0.34,Non-hate
@user 😳 morrissey 👨🏻 is 😌 a fat 😝 skank 🤑 bitch 😂,Positive,0.1779,Non-hate
@user @user And you voted for Killary the Skank ?,Neutral,0.0,Hate
"Big game today, jets gang bitch hoe",Negative,-0.5859,Hate
@user Its a societal issue and people are truly blind if they dont see that. I see this feeling predominantly in strongly Christian or conservatively raised men. I mean.. theyve been taught their entire lives that women are inferior to men.,Positive,0.058,Non-hate
@user Shut the FUCK up you jobless whore,Negative,-0.8602,Hate
The fuck is *proof* in a rape case?!? Like how do you want us to PROVE it. Fuck off.,Negative,-0.8898,Non-hate
It’s hysterical how much you bitch and complain over something so stupid. Don’t have to catch an attitude every 5 fuckin seconds.,Negative,-0.8949,Hate
"When you've just gotten married, realize you're stuck with this asshole for life",Negative,-0.25,Non-hate
This is what the Left wants more of in America.,Neutral,0.0,Non-hate
"""With Playboi Carti saying """"don't care that pussy got some milage milage"""" and Lil Pump saying """"you're such a fucking hoe I love it""""2018 is the year for loving promiscuous women""",Positive,0.7533,Non-hate
"niggas think bitches supposed to suck their lil ass dick and not give a bitch head too, like that's not how it works whore !!",Negative,-0.9461,Hate
Build The Wall. Its cheaper than maintaining a lifestyle that nearly 30% of Americans are living on. These are not guests. The are a mass of illegal citizens of another country invading ours. #BuildThatWall,Negative,-0.5574,Hate
People that ask me to do things are the worst kind of people,Negative,-0.6249,Non-hate
Grace is literally the most boujee girl on the planet and it's hysterical,Positive,0.4019,Hate
"Muslim migrants complain ""Croatia is not up to our standards, we want Germany"" - Free Speech Time - @user",Positive,0.2732,Non-hate
When I send girls the videos we made,Neutral,0.0,Non-hate
"""The new art is directly across the entrance to Cabeza Prieta, the natl wildlife refuge near the US/#Mexico #border in a region with the highest migrant death rate due to the brutality of the desert crossing"" | @user #safepassage #waternotwalls",Negative,-0.836,Non-hate
Fuck woman who make false accusations of rape. You are a piece of poop,Negative,-0.8885,Hate
Subramanian Swamy makes sense! Illegal immigrants have two options:-1. _Go back Home. Because you wanted partition._2. _Merge Pakistan and Bangladesh with us._,Negative,-0.5983,Hate
"@user I hate politicians that are all for immigrants but don`t have to live in the areas effected by them! Romanians in particular, all they do is scrounge and trash our cities",Negative,-0.3903,Hate
@user Mhmmm. I bet your fingers are curled inside you Mr little cunt now...mhmmm fuck it for me now.,Negative,-0.7305,Non-hate
"GERAMNY: African rapefugee climbs into house, steel expensive goods, rook a knife and abuse a girl of the family.",Negative,-0.6369,Hate
If that bitch goin let her keep goin goin till dat hoe gone like home run,Negative,-0.3182,Hate
"To be clear: the people on the left are the future of the Democratic Party, the people on the right are the future of the Republican Party. As an immigrant i walked away from the people on the left and I joined with honor the people on the right #walkaway",Positive,0.8807,Non-hate
I'll have bitches on bitches and I will be a god. But damn women are hoes.,Negative,-0.7845,Hate
"If your man has an android, you're allowed to cheat on him",Negative,-0.4588,Non-hate
"If the lefties disagree with you, you are a racist.  No matter the issue: taxes, immigrants, gender rights . . .",Negative,-0.77,Non-hate
@user Thank you for supporting our cause Brandon!,Positive,0.69,Non-hate
"Lies, Damned Lies, and Immigration Policy",Negative,-0.802,Hate
"Trump: Only Workable Immigration Solution Is To ‘˜Detain, Prosecute, and Promptly Remove’ Anyone Who Crosses Border - Yes indeed...",Positive,0.3182,Hate
"@user @user @user Yeah, but who was the bitch that wouldn't let her answer?",Negative,-0.6808,Hate
"Heartwarming Video Of A Legal Immigrant ""President Trump Is A Gift From Heaven""",Positive,0.8689,Non-hate
Get rid of @user #VoteRed - #BuildTheWall from the Pacific Ocean to the Gulf of Mexico - #NoDACA #NoAmnesty #Deport all illeagles and their families - #ProudAmerican #AmericaFirst #MAGA #KAG,Neutral,0.0,Hate
OKAYYY NOW WHAT THE FUCK IS THIS SHIT u lil cunt ass bitch,Negative,-0.9641,Non-hate
Most ‘˜refugees’ actually come from ‘˜normal’ circumstances  #America #UnitedNations...,Neutral,0.0,Non-hate
"Let's find this entitled little skank and make her life hell for as long as it takes to teach her a lesson. Portland, Oregon, someone knows her.",Negative,-0.4981,Hate
"We were ecstatic to welcome a #refugee family to #memphis Tuesday after being separated for so long. We had community members, vols, staff gathered at the airport to celebrate. As we near #WorldRefugeeDay 6/20, we will be sharing ways to show #memphiswelcomesrefugees. Stay tuned!",Positive,0.92,Non-hate
I understand the #NotAllMen impulse cuz I’m a white woman who didn’t vote for Trump. But the women of color who call out all WW are right.,Neutral,0.0,Non-hate
"@user CNN. U SHOULD B ASHAMED U ROTTEN DIRTY BITCH 4 MAKE FUN OF SOMEONES DISABILITY, U UGLY CUNT!I hope someone breaks ur legs!",Negative,-0.9405,Hate
We have an immigrant economy. Zero tolerance policy will seriously damage the economy. People are so fucking stupid.,Negative,-0.7698,Non-hate
"More international support needed for Rohingya refugees in Bangladesh, say UN and World Bank chiefs",Positive,0.4549,Non-hate
For all the people holding up signs regarding illegal immigrants...hand them each a bill to pay the cost of how much these people take from the American taxpayer and I bet they would take down their signs and go home!,Negative,-0.6476,Hate
My bunker alfa in my phone have only 1 floor I know this is a problem with my ram . But can you fix it soon . Need chopper @user,Negative,-0.2144,Non-hate
@user You evil kunt,Negative,-0.6597,Hate
ICRC: A lot of work to do before Rohingya refugees can return to Myanmar,Neutral,0.0,Non-hate
Italy allows migrant ship to dock,Neutral,0.0,Non-hate
@user Great speec Mr. President. I would suggest change to KEEP AMERICA GREAT after u #BuildThatWall that u promised and to make Mexico pay for it. Please keep the #promisesmade and #DoWhatYouSaid.,Positive,0.9236,Hate
@user it means skank bastard u dumb bitch,Negative,-0.891,Hate
I just got a ticket but in my defense I didn't want to,Positive,0.1071,Non-hate
@user @user Bitch shut the fuck up,Negative,-0.8074,Hate
Your ass is red My belt is blue Bend over bitch I ain't through with you #PoetsDay,Negative,-0.8074,Hate
"#IHearYou After sharing 'me too', seeing all of the i hear you tweets when I was expecting more Not all men.... sincerely, Thank you",Positive,0.411,Non-hate
@user @user @user @user Not all men stare and not all women r worth staring either....,Positive,0.2263,Non-hate
Foreign car swerving pot holes bad bitch she from chicago,Negative,-0.8074,Hate
These Donald Trump supporters are out of control...,Positive,0.4404,Non-hate
"According to US and Palestinian officials, the Trump administration is working to end UNRWA’s work in order to “remove the refugee issue from any possible negotiations between the Israelis and the Palestinians”.",Neutral,0.0,Non-hate
UN refugee agency to sack dozens of #Gaza employees...,Neutral,0.0,Hate
Lot’s to learn for #internaldisplacement research from â¦@m_clemâ© @user at â¦@CGDevâ© on policy options for turning #migration challenges into economic opportunities. â¦@CazabatCâ© â¦@AvigailShaiâ© #TheRippleEffect,Positive,0.4404,Non-hate
"@user @user @user Nationalism is an idea that a country must be defended by its people from corroding forces. When 11% of California’s population are made of illegal immigrants, there will be a pushback. It’s not authoritarianis",Negative,-0.5574,Hate
Looks like Libya's new Maritime Rescue Coordination Center based on an Italian warship near Tripoli is excited about coordinating EU-trained Libyan coastguards to intercept migrants &amp; refugees in Libya's unrecognized Search and Rescue zone,Positive,0.8689,Non-hate
Punch that girl right in the skank,Neutral,0.0,Hate
A bitch with fuck with a nigga just to get back at you but that shit be making y'all look like thottiessssss loose pussy hoe!!! 🤦🏾‍♂️,Negative,-0.8786,Hate
"@user I'm sick of this bullshit. Fucking hysterical media, hysterical feminists, pussy fake conservatives. Come asteroids, come",Negative,-0.8991,Hate
"1200 refuegges went to Spain in the last 2 days. Spain decided to let them in free without any registration. Sozialists say, this is a problem for Europe and the refugees will run now against north to foolish Germany.",Negative,-0.128,Hate
(1) @user < STFU These women put their babies in harms way &Subject them 2 rape &more by the coyotes who they pay 2 bring them here.,Negative,-0.8519,Hate
My moms sitting 3 ft away from me talking bout me to my uncle. Immigrant parents dgaf 😭,Negative,-0.4767,Non-hate
"@user @user Congratulations, Jo. You are the most hysterical person I've ever encountered on social…",Positive,0.5434,Non-hate
ATTN: JOY REID. YOU 'AWFUL WOMAN' ARE A COMPLETE SKANK. YOU DISGUST EVERYONE. YOU ARE MARKED. YOU FILTHY IDIOT!!!,Negative,-0.8061,Hate
Me- I read this article about it Also me- I really just read the headline and made up the rest,Neutral,0.0,Non-hate
"What a way to damage LasVegas, such stupidity!! MGM turns to never-tested law to sue Vegas shooting victims",Negative,-0.8395,Non-hate
Aka you lot can all shut the fuck up and stop blaming her,Negative,-0.836,Non-hate
So the Trump administration has put forth a 70 item plan to address legal and illegal immigration. Sounds...,Negative,-0.4767,Non-hate
"Obituary: Victoria Reilly, inspirational teacher who spent her early life as a refugee",Positive,0.5106,Non-hate
Just played: I Know I'll See You - A Place to Bury Strangers - A Place to Bury Strangers(Killer Pimp),Positive,0.34,Non-hate
"Also, Jasmine is privately slut -shaming AND body -shaming the Girl Gremlin via text and I've never felt so defensive about a fictional skank.",Negative,-0.512,Non-hate
At least 19 dead after a ship carrying about 150 presumed migrants capsizes in the Mediterranean,Negative,-0.6486,Non-hate
Iraqi Immigrant Who Shot Cop In The Head Was Never Deported Despite Crime Spree via @user @user @user @user @user #Sendthemback,Negative,-0.3333,Non-hate
Imagine getting your ass dragged by Kali Uchis bc you were being a rude ass bitch,Negative,-0.9325,Hate
@user Bloody Germany who needs Germany we dont want their Visa plans were are fed up of being over ran by migrants no Uk Jobs threaten,Negative,-0.7859,Hate
"Sexual harassment/sexual assult/rape are NOT & NEVER ok As a man, I stand with every single woman whos been through this ✊ #Respect #MeToo",Positive,0.5799,Non-hate
Sen Booker posted the confidential information on his twitter account. There is no way I will vote Democrat again. Disregard for the laws when it suits them. And he wants to run for POTUS.#2Amendment #BuildThatWall #DeportThemAll #CivilWar #DeclassifyItAll,Negative,-0.5106,Hate
And they still can’t believe @user won? ðŸ¤·ðŸ»‘â™‚ï¸ They’d better get used to such #winning. #RedWaveRising2018 #Trump2020 #BuildThatWall #EndImmigration #MAGA ðŸ‘ŒðŸ» ðŸ‡ºðŸ‡¸,Positive,0.875,Hate
Muslim Man Dragged Out Of Hotel And Beaten For Being With A Hindu Woman = “chanting ‘Jai Sri Ram’ &; beating him,Negative,-0.7184,Non-hate
"So far, war on drugs, foul words, woman shaming, martial law, rape joke, putang ina, lentek, fake news lang naririnig ko from duterte. 🙄",Negative,-0.8952,Non-hate
Crimes committed by ILLEGAL immigrants should be public information everywhere like in Texas. More illegal aliens were arrested for homicide in the past 7 years in a single state than deaths by mass shooting in the other 49 states combined! #SendThemBack #BuildTheWall,Negative,-0.8409,Hate
"@user @user u got an underaged girl drunk so you could sleep with her, think that's rape",Negative,-0.7964,Hate
@user pathetic traitor. Our Cuba policy has failed for 50 Fin yr. STFU stupid skank. Every post u make is idi…,Negative,-0.886,Non-hate
I kinda want to see you again just so I can punch you in the kidney. #WomenSuck,Neutral,0.0018,Hate
A monthly blog about men of action for men's rights. Use your RSS feed to receive it. #Sunrise #padres #bitcoin,Neutral,0.0,Non-hate
Opinion: Anchor centers are shipwrecks of #EU migration policy,Neutral,0.0,Non-hate
"No one gives less fucks than the guy that comments 'check your DM, ma' on bitches posts",Negative,-0.8363,Hate
@user @user 😂😂😂😂,Positive,0.891,Non-hate
When skinny girls talk about how fat they are,Neutral,0.0,Hate
@user @user @user I am proud to be a hysterical woman.,Positive,0.4588,Non-hate
@user @user & @user Build The Wall! #MAGA #BuildTheWall #NoDACA #NoAmnesty #DeportAllOfThem,Neutral,0.0,Hate
SpainSocialdemocrat^^ Borrell‘žMerkel has saved the honor of Europe opening the borders“And wants Germany and Spain to take in migrants^^The Russian German girl killed by an illegal Tunisian surely thinks the same ðŸ¤®#OrganizedCrime#EU12pentagram ðŸ’©https://t.co/nFdKONBbkH,Negative,-0.0516,Hate
"The German Government Pays for 3 Week Vacation for Refugees to Go Home #MuslimImmigration  No the German government isn't paying, the German taxpayers are paying! The German government is robbing native Germans to finance the Islamization of Germany.",Negative,-0.3595,Hate
Forced migration history:,Negative,-0.4588,Non-hate
my ‘friend’ who’s a bitch slut shamed one of the girls i work with today because she has a child,Negative,-0.9042,Hate
Europeans Are Waking Up! | How Even Ordinary People Are Beginning to Take Action Against Immigration - YouTube,Neutral,0.0,Hate
Titties are 😎 but where's your ass bitch,Negative,-0.8735,Hate
"Immigrants come here on family-based visas, without regard to their skills  As a result, half of all immigrant households receive Welfare #RaiseAct will stop this   #Trump #MAGA #RedNationRising #Immigration via @user",Negative,-0.296,Non-hate
@user @user I just posted the original but nice try,Positive,0.6542,Non-hate
"Please RT if you like!! #luxurycars #luxury #supercars #cars Golfer Gets Hole-In-One, Wins a Porsche",Positive,0.8436,Non-hate
@user @user Talk about NYers like that AFTER you've survived 9/11. Until then shut the fuck up. You are a nasty skank.,Negative,-0.3182,Hate
